,nfe,improvements
0,100,22
1,198,24
2,298,30
3,398,31
4,498,35
5,598,38
6,697,41
7,794,42
8,894,45
9,993,48
10,1093,48
11,1192,50
12,1292,51
13,1391,51
14,1490,52
15,1590,56
16,1690,60
17,1790,61
18,1890,64
19,1990,66
20,2090,68
21,2190,69
22,2290,72
23,2390,76
24,2490,77
25,2588,80
26,2686,82
27,2786,84
28,2886,86
29,2986,90
30,3085,93
31,3185,96
32,3285,99
33,3382,103
34,3482,105
35,3582,108
36,3682,109
37,3781,110
38,3881,111
39,3981,114
40,4081,116
41,4181,118
42,4281,118
43,4381,119
44,4481,120
45,4581,122
46,4681,123
47,4781,126
48,4880,128
49,4980,129
50,5080,129
51,5180,130
52,5280,131
53,5380,133
54,5479,133
55,5577,134
56,5677,134
57,5776,135
58,5876,136
59,5974,137
60,6072,137
61,6170,138
62,6269,140
63,6369,141
64,6468,143
65,6568,146
66,6668,147
67,6764,147
68,6864,147
69,6964,148
70,7061,151
71,7161,153
72,7261,153
73,7360,156
74,7459,156
75,7559,156
76,7658,158
77,7758,158
78,7857,159
79,7956,161
80,8056,161
81,8156,162
82,8255,162
83,8354,164
84,8454,165
85,8551,165
86,8650,166
87,8750,167
88,8850,169
89,8950,170
90,9049,171
91,9149,171
92,9249,171
93,9348,173
94,9448,173
95,9548,173
96,9647,174
97,9745,175
98,9845,177
99,10002,177
100,10078,178
101,10154,179
102,10230,180
103,10306,182
104,10382,182
105,10458,182
106,10534,183
107,10609,183
108,10682,183
109,10758,184
110,10834,185
111,10910,185
112,10986,185
113,11061,185
114,11136,186
115,11210,186
116,11285,186
117,11360,186
118,11436,187
119,11512,187
120,11588,187
121,11664,187
122,11740,187
123,11816,189
124,11892,189
125,11968,189
126,12043,189
127,12117,190
128,12193,190
129,12269,190
130,12345,191
131,12421,191
132,12497,191
133,12573,191
134,12649,191
135,12725,191
136,12801,191
137,12877,191
138,12952,191
139,13028,191
140,13104,191
141,13179,191
142,13255,191
143,13331,192
144,13407,193
145,13483,193
146,13559,193
