,nfe,improvements
0,100,21
1,200,26
2,300,35
3,400,46
4,500,58
5,600,69
6,700,82
7,800,92
8,900,108
9,1000,123
10,1100,135
11,1200,141
12,1300,155
13,1400,171
14,1500,187
15,1600,204
16,1700,218
17,1800,235
18,1900,250
19,2000,262
20,2100,274
21,2200,279
22,2300,289
23,2400,297
24,2500,309
25,2600,321
26,2700,331
27,2800,341
28,2900,355
29,3000,365
30,3100,373
31,3200,378
32,3300,385
33,3400,393
34,3500,405
35,3600,413
36,3700,421
37,3800,429
38,3900,435
39,4000,439
40,4100,449
41,4200,455
42,4300,466
43,4400,470
44,4500,476
45,4600,484
46,4700,490
47,4800,500
48,4900,505
49,5000,512
50,5100,524
51,5200,529
52,5300,535
53,5400,538
54,5500,547
55,5600,555
56,5700,559
57,5800,568
58,5900,577
59,6000,582
60,6100,588
61,6200,594
62,6300,598
63,6400,605
64,6500,608
65,6600,612
66,6700,615
67,6800,621
68,6900,627
69,7000,633
70,7100,638
71,7200,645
72,7300,654
73,7400,658
74,7500,664
75,7600,668
76,7700,674
77,7800,678
78,7900,682
79,8000,690
80,8100,696
81,8200,705
82,8300,708
83,8400,711
84,8500,716
85,8600,722
86,8700,727
87,8800,732
88,8900,737
89,9000,740
90,9100,744
91,9200,749
92,9300,759
93,9400,760
94,9500,766
95,9600,772
96,9700,775
97,9800,782
98,9900,787
99,10411,793
100,10959,812
101,11507,839
102,12055,882
103,12603,919
104,13151,954
105,13699,991
106,14247,1028
107,14795,1057
108,15343,1091
109,15891,1129
110,16439,1166
111,16987,1194
112,17535,1209
113,18083,1236
114,18631,1262
115,19179,1284
116,19727,1303
117,20275,1324
118,20823,1339
119,21371,1363
120,21919,1384
121,22467,1401
122,23015,1422
123,23563,1446
124,24111,1468
125,24659,1489
126,25207,1512
127,25755,1539
128,26303,1552
129,26851,1572
130,27399,1592
131,27947,1612
132,28495,1632
133,29043,1650
134,29591,1679
135,30139,1701
136,30687,1727
137,31235,1748
138,31783,1764
139,32331,1788
140,32879,1795
141,33427,1810
142,33975,1823
143,34523,1841
144,35071,1857
145,35619,1877
146,36167,1900
147,36715,1917
148,37263,1930
149,37811,1947
150,38359,1958
151,38907,1971
152,39455,1985
153,40003,1992
154,40551,2010
155,41099,2023
156,41647,2040
157,42195,2055
158,42743,2066
159,43291,2079
160,43839,2090
161,44387,2104
162,44935,2117
163,45483,2127
164,46031,2141
165,46579,2148
166,47127,2157
167,47675,2173
168,48223,2185
169,48771,2198
170,49319,2210
171,49867,2224
172,50415,2236
173,50963,2252
174,51511,2259
175,52059,2269
176,52607,2285
177,53155,2294
178,53703,2307
179,54251,2321
180,54799,2333
181,55347,2342
182,55895,2353
183,56443,2373
184,56991,2386
185,57539,2399
186,58087,2410
187,58635,2423
188,59183,2436
189,59731,2446
190,60279,2458
191,60827,2469
192,61375,2486
193,61923,2502
194,62471,2517
195,63019,2528
196,63567,2541
197,64115,2556
198,64663,2570
199,66759,2589
200,68823,2647
201,70887,2744
202,72951,2848
203,75015,2981
204,77079,3072
205,79143,3178
206,81207,3291
207,83271,3403
208,85335,3519
209,87399,3635
210,89463,3715
211,91527,3802
212,93591,3890
213,95655,3991
214,97719,4078
215,99783,4166
216,101847,4250
