10,20,30,40,50,60,70,80,90,100
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
600.0,600.0,599.0,598.0,599.0,598.0,600.0,600.0,600.0,600.0
1099.0,1098.0,1098.0,1098.0,1099.0,1098.0,1100.0,1100.0,1100.0,1100.0
1599.0,1598.0,1596.0,1598.0,1598.0,1597.0,1600.0,1600.0,1600.0,1600.0
2099.0,2098.0,2096.0,2098.0,2098.0,2096.0,2100.0,2100.0,2100.0,2100.0
2599.0,2598.0,2596.0,2597.0,2597.0,2596.0,2600.0,2600.0,2599.0,2600.0
3099.0,3098.0,3096.0,3097.0,3095.0,3096.0,3100.0,3100.0,3099.0,3096.0
3599.0,3597.0,3596.0,3597.0,3595.0,3596.0,3600.0,3600.0,3599.0,3596.0
4099.0,4097.0,4096.0,4097.0,4094.0,4095.0,4100.0,4100.0,4099.0,4096.0
4598.0,4597.0,4596.0,4597.0,4594.0,4595.0,4600.0,4600.0,4599.0,4596.0
5098.0,5097.0,5094.0,5097.0,5094.0,5095.0,5100.0,5100.0,5099.0,5096.0
5598.0,5597.0,5594.0,5597.0,5594.0,5594.0,5600.0,5599.0,5599.0,5596.0
6097.0,6095.0,6093.0,6097.0,6094.0,6094.0,6100.0,6099.0,6099.0,6096.0
6597.0,6592.0,6593.0,6597.0,6594.0,6594.0,6600.0,6599.0,6599.0,6595.0
7097.0,7092.0,7093.0,7097.0,7094.0,7092.0,7100.0,7097.0,7098.0,7094.0
7597.0,7592.0,7593.0,7597.0,7593.0,7591.0,7600.0,7597.0,7597.0,7593.0
8097.0,8090.0,8093.0,8097.0,8091.0,8091.0,8100.0,8097.0,8097.0,8091.0
8597.0,8589.0,8593.0,8597.0,8591.0,8589.0,8600.0,8597.0,8597.0,8591.0
9097.0,9089.0,9093.0,9097.0,9089.0,9089.0,9098.0,9096.0,9097.0,9088.0
9596.0,9589.0,9592.0,9597.0,9589.0,9589.0,9598.0,9596.0,9597.0,9588.0
10115.0,10115.0,10104.0,10116.0,10115.0,10108.0,10117.0,10115.0,10116.0,10107.0
10455.0,10475.0,10423.0,10456.0,10475.0,10448.0,10457.0,10455.0,10456.0,10447.0
10795.0,10835.0,10742.0,10794.0,10833.0,10788.0,10797.0,10794.0,10796.0,10787.0
11135.0,11193.0,11062.0,11134.0,11192.0,11128.0,11137.0,11134.0,11136.0,11127.0
11475.0,11553.0,11382.0,11474.0,11551.0,11467.0,11477.0,11473.0,11476.0,11467.0
11815.0,11913.0,11702.0,11814.0,11911.0,11807.0,11817.0,11810.0,11816.0,11807.0
12155.0,12272.0,12022.0,12154.0,12271.0,12147.0,12157.0,12150.0,12156.0,12147.0
12495.0,12632.0,12342.0,12494.0,12629.0,12485.0,12497.0,12490.0,12496.0,12487.0
12835.0,12992.0,12662.0,12834.0,12989.0,12825.0,12837.0,12830.0,12836.0,12827.0
13175.0,13352.0,12982.0,13172.0,13349.0,13165.0,13177.0,13170.0,13176.0,13167.0
13515.0,13711.0,13301.0,13512.0,13709.0,13505.0,13517.0,13509.0,13516.0,13507.0
13855.0,14071.0,13619.0,13852.0,14069.0,13845.0,13857.0,13849.0,13856.0,13847.0
14193.0,14431.0,13939.0,14192.0,14429.0,14185.0,14197.0,14188.0,14196.0,14187.0
14533.0,14791.0,14259.0,14532.0,14788.0,14525.0,14537.0,14528.0,14536.0,14527.0
14873.0,15149.0,14579.0,14872.0,15148.0,14864.0,14877.0,14866.0,14875.0,14867.0
15212.0,15509.0,14899.0,15212.0,15508.0,15204.0,15217.0,15205.0,15215.0,15207.0
15552.0,15869.0,15219.0,15552.0,15868.0,15544.0,15557.0,15545.0,15555.0,15547.0
15892.0,16227.0,15538.0,15890.0,16228.0,15883.0,15897.0,15884.0,15895.0,15887.0
16230.0,16587.0,15858.0,16230.0,16588.0,16223.0,16237.0,16223.0,16235.0,16226.0
16570.0,16945.0,16178.0,16570.0,16948.0,16562.0,16577.0,16563.0,16575.0,16566.0
16908.0,17305.0,16497.0,16910.0,17308.0,16902.0,16917.0,16903.0,16913.0,16905.0
17248.0,17665.0,16817.0,17250.0,17668.0,17242.0,17257.0,17243.0,17253.0,17245.0
17588.0,18025.0,17137.0,17590.0,18028.0,17582.0,17596.0,17583.0,17593.0,17585.0
17928.0,18385.0,17457.0,17929.0,18387.0,17922.0,17934.0,17923.0,17933.0,17925.0
18268.0,18745.0,17777.0,18269.0,18747.0,18261.0,18272.0,18260.0,18273.0,18264.0
18608.0,19105.0,18097.0,18609.0,19107.0,18601.0,18612.0,18599.0,18613.0,18604.0
18948.0,19465.0,18417.0,18949.0,19467.0,18941.0,18952.0,18939.0,18953.0,18944.0
19287.0,19824.0,18737.0,19289.0,19827.0,19279.0,19292.0,19279.0,19291.0,19284.0
19627.0,20183.0,19057.0,19629.0,20187.0,19619.0,19632.0,19619.0,19631.0,19624.0
19966.0,20541.0,19376.0,19969.0,20547.0,19959.0,19972.0,19958.0,19971.0,19964.0
20306.0,20901.0,19696.0,20309.0,20907.0,20299.0,20312.0,20296.0,20311.0,20304.0
20646.0,21261.0,20016.0,20649.0,21266.0,20639.0,20652.0,20636.0,20651.0,20643.0
20985.0,21621.0,20336.0,20987.0,21626.0,20979.0,20992.0,20976.0,20990.0,20983.0
21324.0,21980.0,20656.0,21327.0,21986.0,21319.0,21332.0,21316.0,21330.0,21323.0
21664.0,22340.0,20976.0,21667.0,22344.0,21659.0,21672.0,21656.0,21670.0,21662.0
22004.0,22700.0,21296.0,22007.0,22704.0,21999.0,22012.0,21996.0,22010.0,22002.0
22344.0,23060.0,21616.0,22347.0,23063.0,22339.0,22352.0,22335.0,22350.0,22342.0
22684.0,23420.0,21936.0,22687.0,23423.0,22679.0,22692.0,22675.0,22690.0,22682.0
23024.0,23780.0,22256.0,23027.0,23781.0,23018.0,23032.0,23015.0,23030.0,23021.0
23364.0,24140.0,22575.0,23367.0,24141.0,23358.0,23372.0,23354.0,23370.0,23360.0
23704.0,24500.0,22895.0,23707.0,24501.0,23698.0,23712.0,23694.0,23710.0,23700.0
24044.0,24860.0,23214.0,24047.0,24861.0,24038.0,24052.0,24033.0,24050.0,24040.0
24384.0,25220.0,23533.0,24387.0,25220.0,24378.0,24392.0,24373.0,24390.0,24378.0
24724.0,25580.0,23852.0,24727.0,25580.0,24717.0,24732.0,24713.0,24730.0,24716.0
25064.0,25940.0,24172.0,25067.0,25940.0,25057.0,25072.0,25053.0,25070.0,25056.0
25404.0,26300.0,24492.0,25407.0,26300.0,25397.0,25412.0,25392.0,25410.0,25396.0
25744.0,26660.0,24812.0,25747.0,26660.0,25737.0,25752.0,25732.0,25750.0,25736.0
26084.0,27020.0,25132.0,26087.0,27020.0,26077.0,26092.0,26071.0,26090.0,26076.0
26423.0,27380.0,25452.0,26427.0,27378.0,26415.0,26432.0,26411.0,26430.0,26415.0
26763.0,27739.0,25772.0,26767.0,27738.0,26755.0,26772.0,26750.0,26768.0,26755.0
27102.0,28099.0,26092.0,27107.0,28098.0,27095.0,27112.0,27090.0,27108.0,27095.0
27442.0,28459.0,26411.0,27446.0,28458.0,27435.0,27452.0,27430.0,27448.0,27435.0
27782.0,28819.0,26731.0,27786.0,28818.0,27775.0,27790.0,27770.0,27788.0,27775.0
28119.0,29179.0,27049.0,28126.0,29178.0,28115.0,28130.0,28108.0,28126.0,28115.0
28458.0,29537.0,27369.0,28465.0,29538.0,28455.0,28469.0,28448.0,28465.0,28455.0
28796.0,29897.0,27689.0,28804.0,29898.0,28795.0,28809.0,28788.0,28805.0,28795.0
29136.0,30257.0,28009.0,29144.0,30258.0,29134.0,29149.0,29128.0,29145.0,29135.0
29476.0,30617.0,28327.0,29484.0,30618.0,29474.0,29489.0,29466.0,29485.0,29475.0
29816.0,30977.0,28647.0,29824.0,30978.0,29814.0,29829.0,29805.0,29825.0,29815.0
30156.0,31334.0,28965.0,30162.0,31338.0,30154.0,30167.0,30145.0,30165.0,30155.0
30496.0,31694.0,29284.0,30502.0,31698.0,30494.0,30505.0,30485.0,30505.0,30495.0
30835.0,32054.0,29604.0,30842.0,32058.0,30833.0,30845.0,30825.0,30845.0,30835.0
31175.0,32413.0,29924.0,31182.0,32418.0,31173.0,31185.0,31165.0,31185.0,31175.0
