,nfe,improvements
0,100,18
1,198,22
2,297,26
3,397,33
4,496,38
5,596,43
6,696,47
7,796,53
8,895,57
9,995,60
10,1095,64
11,1194,69
12,1294,73
13,1392,75
14,1491,79
15,1591,84
16,1690,87
17,1788,92
18,1887,97
19,1987,100
20,2087,103
21,2186,104
22,2286,108
23,2386,110
24,2486,114
25,2586,117
26,2686,125
27,2786,125
28,2886,130
29,2986,136
30,3083,144
31,3183,150
32,3282,155
33,3380,162
34,3480,166
35,3580,171
36,3680,178
37,3780,186
38,3880,196
39,3978,200
40,4078,209
41,4178,216
42,4277,223
43,4377,224
44,4477,229
45,4577,234
46,4677,236
47,4777,239
48,4876,241
49,4975,245
50,5073,248
51,5172,252
52,5272,255
53,5371,257
54,5469,259
55,5569,260
56,5669,264
57,5769,265
58,5869,267
59,5968,271
60,6068,273
61,6168,278
62,6266,280
63,6364,282
64,6464,283
65,6562,290
66,6662,293
67,6755,295
68,6855,297
69,6955,299
70,7055,300
71,7152,302
72,7252,303
73,7351,304
74,7447,304
75,7547,307
76,7645,307
77,7744,307
78,7844,310
79,7944,311
80,8044,314
81,8144,319
82,8243,323
83,8342,325
84,8441,325
85,8541,327
86,8641,327
87,8741,328
88,8841,328
89,8940,329
90,9040,332
91,9140,334
92,9240,334
93,9339,334
94,9438,335
95,9538,336
96,9638,336
97,9738,339
98,9836,340
99,10101,341
100,10320,342
101,10539,345
102,10759,352
103,10975,359
104,11192,365
105,11411,369
106,11628,372
107,11848,376
108,12067,379
109,12287,381
110,12506,381
111,12726,383
112,12946,385
113,13164,387
114,13383,389
115,13603,392
116,13821,394
117,14038,399
118,14258,400
119,14478,404
120,14697,405
121,14917,407
122,15136,409
123,15353,409
124,15572,411
125,15791,412
126,16008,414
127,16228,416
128,16447,417
129,16666,418
130,16884,420
131,17102,422
132,17320,425
133,17538,427
134,17758,427
135,17978,427
136,18197,429
137,18416,430
138,18636,430
139,18856,430
140,19076,430
141,19295,431
142,19513,431
143,19732,435
144,19951,435
145,20171,437
146,20391,437
147,20611,437
148,20829,437
149,21048,438
150,21266,439
151,21485,440
152,21704,440
153,21921,443
154,22140,444
155,22357,444
156,22575,444
157,22795,445
158,23015,445
159,23235,445
160,23455,445
161,23674,445
162,23894,445
163,24114,445
164,24334,446
165,24553,446
166,24769,446
167,24987,446
168,25207,446
169,25423,446
170,25643,446
171,25859,446
172,26079,446
173,26296,447
174,26513,448
175,26729,448
176,26946,448
177,27166,449
178,27385,449
179,27605,449
180,27825,449
181,28040,449
182,28257,449
183,28474,449
184,28694,449
185,28913,450
186,29133,450
187,29350,450
188,29569,450
189,29788,450
190,30008,450
191,30228,450
192,30448,450
193,30668,450
194,30888,450
195,31107,450
196,31327,450
197,31547,450
198,31767,450
199,32101,450
200,32254,450
201,32409,453
202,32565,455
203,32720,457
204,32874,460
205,33029,462
206,33184,462
207,33339,462
208,33494,464
209,33649,466
210,33804,467
211,33960,467
212,34115,467
213,34271,467
214,34426,468
215,34581,468
216,34737,469
217,34892,469
218,35048,469
219,35204,471
220,35360,471
