,nfe,improvements
0,100,25
1,200,41
2,300,55
3,400,79
4,500,100
5,600,116
6,700,133
7,800,158
8,900,178
9,1000,193
10,1100,210
11,1200,223
12,1300,238
13,1400,253
14,1500,265
15,1600,277
16,1700,282
17,1800,287
18,1900,304
19,2000,319
20,2100,329
21,2200,339
22,2300,347
23,2400,350
24,2500,356
25,2600,364
26,2700,368
27,2800,376
28,2900,379
29,3000,384
30,3100,387
31,3200,392
32,3300,399
33,3400,402
34,3500,404
35,3600,405
36,3700,408
37,3800,414
38,3900,420
39,4000,424
40,4100,429
41,4200,429
42,4300,433
43,4400,442
44,4500,445
45,4600,451
46,4700,457
47,4800,461
48,4900,463
49,5000,466
50,5100,473
51,5200,479
52,5300,483
53,5400,485
54,5500,491
55,5600,493
56,5700,493
57,5800,497
58,5900,503
59,6000,506
60,6100,512
61,6200,516
62,6300,518
63,6400,520
64,6500,524
65,6600,527
66,6700,533
67,6800,540
68,6900,544
69,7000,546
70,7100,548
71,7200,549
72,7300,549
73,7400,554
74,7500,557
75,7600,563
76,7700,565
77,7800,570
78,7900,571
79,8000,573
80,8100,576
81,8200,582
82,8300,584
83,8400,588
84,8500,593
85,8600,594
86,8700,595
87,8800,604
88,8900,605
89,9000,606
90,9100,609
91,9200,609
92,9300,616
93,9400,618
94,9500,621
95,9600,622
96,9700,624
97,9800,627
98,9900,627
99,10468,628
100,11092,647
101,11716,665
102,12340,690
103,12964,716
104,13588,739
105,14212,767
106,14836,792
107,15460,830
108,16084,870
109,16708,896
110,17332,924
111,17956,957
112,18580,982
113,19204,1007
114,19828,1026
115,20452,1048
116,21076,1076
117,21700,1090
118,22324,1109
119,22948,1127
120,23572,1155
121,24196,1171
122,24820,1200
123,25444,1227
124,26068,1242
125,26692,1266
126,27316,1289
127,27940,1311
128,28564,1330
129,29188,1344
130,29812,1366
131,30436,1386
132,31060,1406
133,31684,1426
134,32308,1442
135,32932,1455
136,33556,1476
137,34180,1490
138,34804,1510
139,35428,1521
140,36052,1533
141,36676,1550
142,37300,1573
143,37924,1593
144,38548,1611
145,39172,1640
146,39796,1658
147,40420,1676
148,41044,1696
149,41668,1716
150,42292,1729
151,42916,1743
152,43540,1757
153,44164,1770
154,44788,1780
155,45412,1794
156,46036,1811
157,46660,1826
158,47284,1843
159,47908,1857
160,48532,1874
161,49156,1886
162,49780,1900
163,50404,1908
164,51028,1922
165,51652,1933
166,52276,1947
167,52900,1958
168,53524,1968
169,54148,1985
170,54772,1993
171,55396,2007
172,56020,2019
173,56644,2027
174,57268,2036
175,57892,2048
176,58516,2061
177,59140,2079
178,59764,2091
179,60388,2101
180,61012,2110
181,61636,2121
182,62260,2132
183,62884,2150
184,63508,2162
185,64132,2171
186,64756,2177
187,65380,2186
188,66004,2196
189,66628,2203
190,67252,2217
191,67876,2232
192,68500,2241
193,69124,2254
194,69748,2259
195,70372,2273
196,70996,2284
197,71620,2294
198,72244,2304
199,74287,2312
200,76179,2329
201,78071,2356
202,79963,2399
203,81855,2444
204,83747,2494
205,85639,2555
206,87531,2592
207,89423,2639
208,91315,2702
209,93207,2774
210,95099,2835
211,96991,2890
212,98883,2944
213,100775,2990
