,nfe,improvements
0,100,11
1,199,12
2,299,15
3,399,19
4,499,26
5,599,27
6,699,29
7,799,31
8,899,36
9,999,40
10,1099,42
11,1198,47
12,1298,53
13,1397,57
14,1497,60
15,1596,64
16,1696,68
17,1796,73
18,1896,76
19,1996,79
20,2095,82
21,2195,83
22,2295,83
23,2394,86
24,2494,90
25,2594,94
26,2694,97
27,2794,100
28,2893,104
29,2993,107
30,3092,108
31,3192,110
32,3292,113
33,3392,115
34,3492,118
35,3592,121
36,3692,124
37,3792,125
38,3892,129
39,3992,132
40,4092,134
41,4192,135
42,4291,139
43,4391,140
44,4491,141
45,4591,142
46,4691,143
47,4790,143
48,4890,145
49,4990,147
50,5089,147
51,5187,149
52,5286,150
53,5386,152
54,5486,153
55,5586,154
56,5684,156
57,5784,157
58,5882,157
59,5982,157
60,6079,157
61,6179,157
62,6278,157
63,6378,157
64,6478,157
65,6578,157
66,6678,157
67,6777,157
68,6875,157
69,6974,157
70,7074,157
71,7171,157
72,7271,157
73,7371,158
74,7471,159
75,7569,159
76,7669,160
77,7768,161
78,7868,161
79,7967,161
80,8065,161
81,8165,162
82,8265,162
83,8365,162
84,8465,164
85,8563,164
86,8660,165
87,8760,165
88,8860,165
89,8960,165
90,9059,165
91,9158,165
92,9258,166
93,9356,166
94,9456,166
95,9552,166
96,9651,166
97,9751,166
98,9851,167
99,9999,167
100,10063,167
101,10127,168
102,10188,170
103,10250,172
104,10312,172
105,10375,172
106,10439,172
107,10503,172
108,10567,172
109,10631,173
110,10695,173
111,10759,173
112,10823,173
113,10886,174
114,10949,175
115,11013,175
116,11077,175
117,11141,175
118,11204,175
119,11267,175
120,11331,175
121,11393,175
122,11457,175
123,11521,175
124,11584,175
125,11648,175
126,11712,175
127,11774,175
128,11838,175
129,11902,175
130,11965,175
131,12028,175
132,12092,175
133,12156,175
134,12219,176
135,12283,176
136,12347,177
137,12411,177
138,12475,177
139,12539,177
140,12602,177
141,12666,177
142,12729,177
143,12793,177
144,12857,177
145,12921,177
146,12985,177
147,13049,177
148,13112,177
149,13176,177
150,13240,177
151,13304,177
152,13368,177
153,13431,177
154,13495,177
155,13559,177
156,13623,177
157,13687,177
158,13751,177
159,13814,177
160,13878,177
161,13942,177
162,14004,178
163,14068,178
164,14132,178
165,14196,178
166,14260,178
167,14324,178
168,14388,178
169,14451,178
170,14515,178
171,14579,178
172,14643,178
173,14707,178
174,14771,178
175,14835,178
176,14898,178
177,14962,178
178,15026,178
179,15090,178
180,15154,178
181,15218,179
182,15280,179
183,15344,179
184,15408,179
185,15472,179
186,15533,179
187,15597,179
188,15661,179
189,15722,179
190,15786,179
191,15848,179
192,15912,179
193,15974,179
194,16037,179
195,16101,179
196,16164,179
197,16228,180
198,16292,180
199,16356,180
200,16420,180
201,16483,180
202,16547,180
203,16611,180
204,16675,180
205,16739,180
206,16803,180
207,16866,180
208,16930,180
209,16994,180
210,17055,180
211,17119,180
212,17183,180
213,17247,180
214,17311,180
215,17375,180
216,17439,180
217,17501,180
218,17564,180
219,17628,180
220,17692,180
221,17756,181
222,17820,181
223,17883,181
224,17947,181
225,18011,181
226,18075,181
227,18138,181
228,18202,182
229,18266,182
230,18330,182
231,18394,182
232,18458,182
233,18519,182
234,18582,182
235,18646,182
236,18708,182
237,18771,182
238,18835,182
239,18899,182
240,18963,182
241,19027,182
242,19090,182
243,19154,182
244,19217,183
245,19281,183
246,19345,183
247,19409,183
248,19473,183
249,19536,183
250,19600,183
251,19664,183
252,19728,183
253,19792,183
254,19855,183
255,19919,183
256,19983,183
257,20045,183
258,20109,184
259,20172,185
260,20235,185
261,20298,185
262,20361,185
263,20425,185
264,20489,185
265,20552,185
266,20616,185
267,20679,185
268,20743,185
269,20806,185
270,20870,185
271,20934,185
272,20998,185
273,21062,185
274,21126,185
275,21190,186
276,21254,186
277,21318,186
278,21382,186
279,21446,186
280,21509,186
281,21573,186
282,21636,186
283,21698,186
284,21760,186
285,21824,186
286,21887,186
287,21951,186
288,22015,186
289,22079,186
290,22142,186
291,22205,186
292,22269,186
293,22333,186
294,22397,186
295,22460,186
296,22523,186
297,22587,186
298,22650,186
299,22714,186
300,22778,186
301,22841,186
302,22904,186
303,22968,186
304,23032,186
305,23096,186
306,23158,186
307,23221,186
308,23284,186
309,23348,186
310,23412,186
311,23476,186
312,23540,186
313,23604,186
314,23666,186
315,23730,186
316,23794,186
317,23858,186
318,23922,186
319,23986,186
320,24050,186
321,24114,186
322,24178,186
323,24242,186
324,24306,186
325,24368,186
326,24432,186
327,24496,186
328,24560,186
329,24624,187
330,24688,187
331,24752,187
332,24816,187
333,24880,187
334,24944,187
335,25008,187
336,25072,187
337,25136,187
338,25199,187
339,25263,187
340,25326,187
341,25389,187
342,25453,187
343,25517,187
344,25580,187
345,25644,187
346,25707,187
347,25770,187
348,25834,187
349,25898,187
350,25962,187
351,26026,187
352,26090,187
353,26154,187
354,26218,187
355,26282,187
356,26346,187
357,26409,187
358,26473,187
359,26536,187
360,26598,187
361,26662,187
362,26726,187
363,26790,187
364,26854,187
365,26918,187
366,26982,187
367,27046,187
368,27110,187
369,27174,187
370,27238,187
371,27302,187
372,27365,188
373,27428,188
374,27490,188
375,27554,188
376,27618,188
377,27682,188
378,27744,188
379,27808,188
380,27872,188
381,27936,188
382,28000,188
383,28064,188
384,28128,188
385,28192,188
386,28256,188
387,28320,188
388,28384,188
389,28448,188
390,28512,188
391,28576,188
392,28640,188
393,28703,188
394,28767,188
395,28831,188
396,28895,188
397,28958,188
398,29021,188
399,29084,188
400,29148,188
401,29211,188
402,29275,188
403,29339,188
404,29403,188
405,29467,188
406,29531,188
407,29595,188
408,29659,188
409,29723,188
410,29787,188
411,29851,188
412,29915,188
413,29975,188
414,30039,188
415,30103,188
416,30167,188
417,30228,188
418,30292,188
419,30356,188
420,30420,188
421,30484,188
422,30548,188
423,30612,188
424,30675,188
425,30739,188
426,30803,189
427,30865,189
428,30927,189
429,30990,189
430,31053,189
431,31117,189
432,31181,189
433,31245,189
434,31309,189
435,31372,189
436,31435,189
437,31498,189
438,31562,189
439,31625,189
440,31688,189
441,31752,189
442,31816,189
443,31880,189
444,31944,189
445,32007,189
446,32071,189
447,32135,189
448,32199,189
449,32263,189
450,32327,189
451,32391,189
452,32455,189
453,32517,189
454,32581,189
455,32645,189
456,32709,189
457,32773,189
458,32837,189
459,32901,189
460,32965,189
461,33027,189
462,33090,189
463,33154,189
464,33218,189
465,33282,190
466,33346,190
467,33410,190
468,33474,190
469,33537,190
470,33601,190
471,33664,190
472,33728,190
473,33792,190
474,33856,190
475,33920,190
476,33984,190
477,34048,190
478,34112,190
479,34176,190
480,34239,190
481,34303,190
482,34367,190
483,34430,190
484,34493,190
485,34556,190
486,34620,190
487,34684,190
488,34748,190
489,34812,190
490,34876,190
491,34940,190
492,35004,190
493,35068,190
494,35132,190
495,35195,190
496,35259,190
497,35323,190
498,35386,190
499,35449,190
500,35513,190
501,35577,191
502,35641,191
503,35704,191
504,35766,191
505,35829,191
506,35891,191
507,35955,191
508,36019,191
509,36083,191
510,36147,191
511,36210,191
512,36274,191
513,36338,191
514,36402,191
515,36466,191
516,36530,191
517,36594,191
518,36658,191
519,36720,191
520,36784,191
521,36846,191
522,36910,192
523,36974,192
524,37038,192
525,37101,192
526,37165,192
527,37227,192
528,37290,192
529,37354,192
530,37418,192
531,37482,192
532,37546,192
533,37610,192
534,37674,192
535,37737,192
536,37801,192
537,37865,192
538,37929,192
539,37993,192
540,38057,192
541,38121,192
542,38185,192
543,38248,192
544,38312,192
545,38376,192
546,38440,192
547,38504,192
548,38568,192
549,38632,192
550,38696,192
551,38760,192
552,38824,192
553,38888,192
554,38952,192
555,39016,192
556,39080,192
557,39144,192
558,39207,192
559,39271,192
560,39335,192
561,39399,192
562,39462,193
563,39526,193
564,39589,193
565,39653,193
566,39717,193
567,39781,193
568,39845,193
569,39907,193
570,39971,193
571,40034,193
572,40098,193
573,40162,193
574,40225,193
575,40289,193
576,40352,194
577,40416,194
578,40480,194
579,40543,194
580,40607,194
581,40671,194
582,40735,194
583,40797,194
584,40860,194
585,40924,194
586,40986,194
587,41050,194
588,41114,194
589,41177,194
590,41241,194
591,41304,194
592,41368,194
593,41432,194
594,41496,194
595,41560,194
596,41624,194
597,41688,194
598,41752,195
599,41816,195
600,41879,195
601,41941,195
602,42004,195
603,42068,195
604,42132,195
605,42196,195
606,42260,195
607,42324,195
608,42388,195
609,42452,195
610,42516,195
611,42580,195
612,42644,195
613,42706,195
614,42770,195
615,42834,195
616,42898,195
617,42962,195
618,43026,195
619,43088,195
620,43151,195
621,43213,195
622,43277,195
623,43341,195
624,43405,195
625,43469,195
626,43533,195
627,43597,195
628,43661,196
629,43725,196
630,43788,196
631,43852,196
632,43916,196
633,43979,196
634,44043,196
635,44107,196
636,44171,196
637,44235,196
638,44299,196
639,44360,196
640,44424,196
641,44487,196
642,44551,196
643,44614,196
644,44677,196
645,44741,196
646,44805,196
647,44869,196
648,44932,196
649,44996,196
650,45060,196
651,45124,196
652,45187,196
653,45251,196
654,45315,196
655,45379,196
656,45443,196
657,45506,196
658,45570,196
659,45634,196
660,45698,196
661,45761,196
662,45825,196
663,45889,196
664,45953,196
665,46017,196
666,46080,196
667,46144,196
668,46208,196
669,46272,196
670,46336,196
671,46400,196
672,46464,196
673,46525,196
674,46589,196
675,46653,196
676,46717,196
677,46779,196
678,46843,196
679,46905,196
680,46969,196
681,47033,196
682,47097,196
683,47160,196
684,47224,196
685,47288,196
686,47352,196
687,47415,196
688,47479,196
689,47542,196
690,47606,196
691,47670,196
692,47734,196
693,47798,196
694,47860,196
695,47924,196
696,47987,196
697,48050,196
698,48114,196
699,48178,196
700,48241,196
701,48305,196
702,48369,196
703,48433,196
704,48497,196
705,48561,196
706,48625,196
707,48689,196
708,48753,196
709,48817,196
710,48881,196
711,48945,196
712,49007,196
713,49071,196
714,49135,196
715,49199,196
716,49263,196
717,49327,196
718,49391,196
719,49453,196
720,49517,196
721,49581,196
722,49645,197
723,49709,197
724,49772,197
725,49836,197
726,49898,197
727,49962,197
728,50026,197
729,50089,197
730,50153,197
731,50215,197
732,50279,197
733,50343,197
734,50407,197
735,50470,198
736,50534,198
737,50598,198
738,50662,198
739,50725,198
740,50789,198
741,50853,198
742,50916,198
743,50979,198
744,51043,198
745,51106,198
746,51170,198
747,51234,198
748,51298,198
749,51362,198
750,51426,198
751,51490,198
752,51554,198
753,51618,198
754,51682,198
755,51746,198
756,51810,198
757,51874,198
758,51938,199
759,52002,199
760,52063,199
761,52127,199
762,52190,199
763,52254,199
764,52318,199
765,52382,199
766,52446,199
767,52510,199
768,52574,199
769,52636,199
770,52700,199
771,52763,199
772,52827,199
773,52891,199
774,52955,199
775,53019,199
776,53083,199
777,53147,199
778,53211,199
779,53275,199
780,53339,199
781,53403,199
782,53467,199
783,53531,199
784,53595,199
785,53659,199
786,53721,199
787,53785,199
788,53847,199
789,53911,199
790,53975,199
791,54039,199
792,54103,199
793,54167,199
794,54231,199
795,54295,199
796,54359,199
797,54423,199
798,54487,199
799,54549,199
800,54612,199
801,54675,199
802,54739,199
803,54800,199
804,54864,199
805,54926,199
806,54990,199
807,55054,199
808,55117,199
809,55180,199
810,55244,199
811,55308,199
812,55369,199
813,55433,199
814,55495,199
815,55558,199
816,55622,199
817,55686,199
818,55750,199
819,55814,199
820,55878,199
821,55942,199
822,56006,199
823,56070,199
824,56134,199
825,56198,199
826,56262,199
827,56326,199
828,56390,199
829,56454,199
830,56518,199
831,56582,199
832,56646,199
833,56710,199
834,56774,199
835,56838,199
836,56902,199
837,56966,199
838,57030,199
839,57094,199
840,57158,199
841,57222,199
842,57286,199
843,57350,199
844,57414,199
845,57478,199
846,57541,199
847,57605,199
848,57669,199
849,57733,199
850,57796,199
851,57860,199
852,57924,199
853,57988,199
854,58052,199
855,58116,199
856,58177,199
857,58241,199
858,58305,199
859,58369,199
860,58432,199
