,,0,1,2,3,4,5
100,0,33.35285971520425,0.3916931961427364,0.11231405461656008,0.26281605264229946,0.10806232086197207,1.0
100,1,28.21296905578099,0.10035457150091695,0.11537332037619617,0.21867183321228637,0.08748439112264852,0.9642857142857143
100,2,25.889710614763626,0.08744100567139208,0.28979765464973645,0.21511709332755333,0.09044619371716439,0.9285714285714286
100,3,26.5307141279296,0.27481350787026,0.035845041795683624,0.08036500388360476,0.10399929611931436,1.0
100,4,13.75390432534816,0.2710581978718106,0.3543957512354369,0.017587063917625354,0.15741412179009354,0.8571428571428572
100,5,29.709971154575328,0.19967743521913964,0.12136530092041838,0.14824358812382188,0.09054851599006687,1.0
100,6,24.764530445706757,0.1302256836244458,0.1097590355712144,0.1399104159564496,0.08560623295647624,1.0
100,7,16.46370047187588,0.2279597233537575,0.18011236602923747,0.07140379264123904,0.15020298140921268,0.8928571428571429
200,0,28.21296905578099,0.10035457150091695,0.11537332037619617,0.21867183321228637,0.08748439112264852,0.9642857142857143
200,1,25.63719538198548,0.14131237750909909,0.11243778909513881,0.10967172762930098,0.08236192122837531,0.9642857142857143
200,2,31.378466367719685,0.2049089735188005,0.13356526854601078,0.15671589596971724,0.08713807844613009,0.9285714285714286
200,3,38.6640815079891,0.5909518803408177,0.3851315761162594,0.3353086080171574,0.09292373458513362,1.0
200,4,45.98087172664102,0.40857376501104314,0.3075556426918224,0.46918623970713913,0.08883511377672831,0.9642857142857143
200,5,31.20841732695309,0.1793873206660229,0.1279819924350842,0.154757359533571,0.08485923339408295,1.0
300,0,38.6640815079891,0.5909518803408177,0.3851315761162594,0.3353086080171574,0.09292373458513362,1.0
300,1,45.98087172664102,0.40857376501104314,0.3075556426918224,0.46918623970713913,0.08883511377672831,0.9642857142857143
300,2,30.5132619858506,0.112043279168578,0.11267169417589754,0.13534395567257404,0.08290286331498349,0.9642857142857143
300,3,46.34270652543042,0.3589996573362045,0.25769895411007315,0.19653477949079842,0.10607498555322366,1.0
300,4,31.607434112346017,0.16428208544134243,0.14556008523967717,0.14922197797464123,0.08320698003892514,0.9285714285714286
300,5,39.19614727839008,0.48544819978675025,0.20345571320126077,0.31467105555199965,0.08468415055503913,1.0
300,6,45.09207942557894,0.5493773854886349,0.2951195168301922,0.20146915539100274,0.08811481628796745,1.0
300,7,25.65143659479408,0.18187174163655925,0.11362221091588832,0.11070843489819525,0.08251403134765506,1.0
400,0,38.6640815079891,0.5909518803408177,0.3851315761162594,0.3353086080171574,0.09292373458513362,1.0
400,1,45.98087172664102,0.40857376501104314,0.3075556426918224,0.46918623970713913,0.08883511377672831,0.9642857142857143
400,2,41.42791243131994,0.5784860771015252,0.3059966713248081,0.368460277424451,0.08433046058519761,0.9642857142857143
400,3,42.51688722181454,0.27185059459228006,0.30935551540529416,0.3210717613848344,0.08510344881212308,1.0
400,4,44.12449264337233,0.6247838507927288,0.26013687215070574,0.32056138606619095,0.08207557820294237,1.0
400,5,51.98745869339084,0.476971789575149,0.3736421922228618,0.3041503596448281,0.08783799766221125,0.9642857142857143
400,6,34.75375724686266,0.42396157845296306,0.28394510014368807,0.3655421396883223,0.08366643390825788,0.9642857142857143
400,7,46.34818513979237,0.5007899886519385,0.32808648338120733,0.27819655652712294,0.08848134838388702,1.0
400,8,45.44008473397735,0.37384917142836793,0.3393815034788467,0.25658404826913395,0.0858720822798127,1.0
400,9,48.65590041115012,0.3641088302518209,0.26211613297486935,0.3323740900400158,0.08512290231231623,1.0
500,0,45.98087172664102,0.40857376501104314,0.3075556426918224,0.46918623970713913,0.08883511377672831,0.9642857142857143
500,1,41.42791243131994,0.5784860771015252,0.3059966713248081,0.368460277424451,0.08433046058519761,0.9642857142857143
500,2,44.12449264337233,0.6247838507927288,0.26013687215070574,0.32056138606619095,0.08207557820294237,1.0
500,3,51.98745869339084,0.476971789575149,0.3736421922228618,0.3041503596448281,0.08783799766221125,0.9642857142857143
500,4,48.65590041115012,0.3641088302518209,0.26211613297486935,0.3323740900400158,0.08512290231231623,1.0
500,5,34.77700440925842,0.26754227250890833,0.14226450665692594,0.20516061159586857,0.08001077868954294,0.9642857142857143
500,6,52.57694771598412,0.3922865346764245,0.2584134402795661,0.13547662991610543,0.08606755482047,1.0
500,7,47.68285408000831,0.6833817779226392,0.4090199672463531,0.4010369228065983,0.08878352315671229,1.0
500,8,50.53836320048527,0.6185142356537621,0.5076579102485327,0.5308713628344912,0.09937043805844949,1.0
500,9,39.591625997490674,0.36490006335726066,0.08589808020352091,0.2209069536089584,0.07984289486869095,1.0
500,10,28.77905601914794,0.4314694331608832,0.13025798152999288,0.24639927790014937,0.08095235257210291,0.9642857142857143
500,11,47.77615546168601,0.5363377403935448,0.29758766903958844,0.2756018397821343,0.08386396553120037,1.0
500,12,35.07732732823386,0.24143400456691722,0.15766698143870223,0.16239254201921743,0.07990555508792659,1.0
500,13,47.46901121434278,0.4698802563019978,0.19328699279495623,0.4030660088656559,0.08255332324523224,1.0
500,14,48.86829357345634,0.3928465441297365,0.2842280455132867,0.4150092501878124,0.08920313810040974,1.0
500,15,41.42356774025448,0.24184076063079915,0.38407168738032976,0.26559171157664685,0.0859118535946578,0.9642857142857143
500,16,45.408595357522394,0.6434444441808623,0.36349383138893576,0.3927047585230938,0.0864652391621523,1.0
500,17,49.23812609157388,0.4505230835546614,0.2906154754189309,0.2800958061122859,0.08298487411504316,1.0
500,18,49.092888836672934,0.3115396694785935,0.2621365828467001,0.33281473408219864,0.08612576500291154,1.0
500,19,49.7959561425453,0.3680409525439301,0.2683049391374606,0.3865565404769425,0.08846866574683487,1.0
500,20,49.97925512983306,0.45472719807262335,0.3560949964684043,0.2480982183922534,0.08582554092229086,1.0
500,21,46.745473631229316,0.42937197563000773,0.309711463799756,0.37742645354075116,0.08174316164795475,1.0
500,22,48.831671378514365,0.5387407624876867,0.35876565960019446,0.37864763777306304,0.08912321751886644,1.0
500,23,45.849463986316124,0.3982853363163579,0.4117197998212849,0.369743124024032,0.08637443043391446,1.0
600,0,50.53836320048527,0.6185142356537621,0.5076579102485327,0.5308713628344912,0.09937043805844949,1.0
600,1,47.77615546168601,0.5363377403935448,0.29758766903958844,0.2756018397821343,0.08386396553120037,1.0
600,2,47.46901121434278,0.4698802563019978,0.19328699279495623,0.4030660088656559,0.08255332324523224,1.0
600,3,49.23812609157388,0.4505230835546614,0.2906154754189309,0.2800958061122859,0.08298487411504316,1.0
600,4,46.745473631229316,0.42937197563000773,0.309711463799756,0.37742645354075116,0.08174316164795475,1.0
600,5,48.96352176975218,0.4489131912115997,0.1948084465794941,0.2791978259690084,0.07976821819383614,1.0
600,6,58.568704651047234,0.6543884782985975,0.4514763645622123,0.4733846146027917,0.08959517662619237,1.0
600,7,51.35530897131807,0.3064157320956834,0.17658844275456154,0.35559969366807814,0.08342760322607586,1.0
600,8,55.678798377723645,0.7413470753226182,0.5760120159440681,0.6109714374729242,0.10104561489475222,1.0
600,9,58.02418365593495,0.6473792839379755,0.4344309313677889,0.5426284737252192,0.0932990853882848,1.0
600,10,50.42459777536332,0.7284008379507202,0.5011483590573592,0.5367407807265265,0.09649618399684116,1.0
600,11,41.06866395425525,0.6444762483264077,0.33603118810012544,0.40745834603439524,0.08487418197366582,1.0
600,12,58.478668637737414,0.6666155465733894,0.4694355058308024,0.45841513332050515,0.08588092541584463,1.0
600,13,55.41129774487727,0.7058973003047297,0.5307009368840232,0.4883267892577589,0.09289287007901363,1.0
600,14,46.838820391559906,0.6822571096884533,0.3966321448548563,0.3839182497965626,0.08268301927993528,1.0
700,0,47.77615546168601,0.5363377403935448,0.29758766903958844,0.2756018397821343,0.08386396553120037,1.0
700,1,47.46901121434278,0.4698802563019978,0.19328699279495623,0.4030660088656559,0.08255332324523224,1.0
700,2,49.23812609157388,0.4505230835546614,0.2906154754189309,0.2800958061122859,0.08298487411504316,1.0
700,3,46.745473631229316,0.42937197563000773,0.309711463799756,0.37742645354075116,0.08174316164795475,1.0
700,4,48.96352176975218,0.4489131912115997,0.1948084465794941,0.2791978259690084,0.07976821819383614,1.0
