,,0,1,2,3,4,5
100,0,19.498364103543334,0.08454786081793536,0.04917801678978838,0.045378325577347965,0.09339540656711154,0.9642857142857143
100,1,26.42797500196158,0.1859603371070291,0.16197803418114842,0.13616224570475632,0.08987238606038347,0.9285714285714286
100,2,22.88185880661249,0.1349454623088321,0.1797720649663446,0.1496744374281181,0.1002464937748754,1.0
200,0,31.455636668097146,0.352216784725606,0.25761592073672046,0.17843898017694387,0.08287789338505551,0.9285714285714286
200,1,28.87135175404258,0.2286520330580039,0.16776867100016693,0.2049070771456581,0.10077619395720964,1.0
200,2,22.149221076714024,0.14426792516878822,0.08753526238737935,0.10183280962777501,0.08394272451768194,0.9642857142857143
200,3,23.17158910974535,0.13557720327967251,0.09877621117281508,0.10638320243344186,0.09840955672448326,1.0
300,0,31.455636668097146,0.352216784725606,0.25761592073672046,0.17843898017694387,0.08287789338505551,0.9285714285714286
300,1,41.14249489697243,0.3288835175554276,0.3148178206801826,0.23037306649044498,0.08449822960351204,1.0
300,2,20.490814156721946,0.09957805619597926,0.08167846052587596,0.11316185624009609,0.07403792627825101,0.8928571428571429
300,3,30.259005099614466,0.36338202745132897,0.27302286194957603,0.19787706561193175,0.08103053913655905,1.0
300,4,36.250532534730574,0.37032770753820504,0.28724768822346336,0.216590222077602,0.08319955770919639,0.9642857142857143
400,0,31.455636668097146,0.352216784725606,0.25761592073672046,0.17843898017694387,0.08287789338505551,0.9285714285714286
400,1,41.14249489697243,0.3288835175554276,0.3148178206801826,0.23037306649044498,0.08449822960351204,1.0
400,2,20.490814156721946,0.09957805619597926,0.08167846052587596,0.11316185624009609,0.07403792627825101,0.8928571428571429
400,3,30.259005099614466,0.36338202745132897,0.27302286194957603,0.19787706561193175,0.08103053913655905,1.0
400,4,39.3508896857631,0.40304708357103847,0.2632316913642507,0.23831466620889855,0.08856273924100941,1.0
400,5,31.124886093841663,0.2682472156162222,0.1834189719653763,0.27563771827927674,0.07969967692263172,1.0
400,6,36.7134754814529,0.3336978771363742,0.1105176709278133,0.21614068245099902,0.07972379414649482,0.9642857142857143
400,7,41.007543761499846,0.35182925585879743,0.2716287178821821,0.12134428435136352,0.08651159303406064,1.0
400,8,39.825216242632145,0.3455406642046879,0.21732358738767957,0.26003101830774433,0.08271663239615251,1.0
400,9,41.19502779655701,0.24476275206081727,0.2194822696012125,0.18144425839185438,0.08068652513685942,1.0
400,10,36.25397100780487,0.37032731013055836,0.2872482616469962,0.21659094399845624,0.08320000206454639,0.9642857142857143
500,0,41.14249489697243,0.3288835175554276,0.3148178206801826,0.23037306649044498,0.08449822960351204,1.0
500,1,20.490814156721946,0.09957805619597926,0.08167846052587596,0.11316185624009609,0.07403792627825101,0.8928571428571429
500,2,30.259005099614466,0.36338202745132897,0.27302286194957603,0.19787706561193175,0.08103053913655905,1.0
500,3,31.124886093841663,0.2682472156162222,0.1834189719653763,0.27563771827927674,0.07969967692263172,1.0
500,4,36.7134754814529,0.3336978771363742,0.1105176709278133,0.21614068245099902,0.07972379414649482,0.9642857142857143
500,5,39.825216242632145,0.3455406642046879,0.21732358738767957,0.26003101830774433,0.08271663239615251,1.0
500,6,41.19502779655701,0.24476275206081727,0.2194822696012125,0.18144425839185438,0.08068652513685942,1.0
500,7,39.60381124050316,0.42688243710323176,0.3048098282338515,0.37723142349130134,0.08900173467447028,1.0
