,nfe,improvements
0,100,20
1,197,28
2,295,36
3,395,43
4,495,50
5,595,55
6,695,59
7,794,64
8,894,68
9,994,72
10,1094,76
11,1194,83
12,1294,84
13,1391,88
14,1491,92
15,1591,94
16,1691,96
17,1791,101
18,1890,108
19,1990,110
20,2090,116
21,2188,122
22,2288,126
23,2386,133
24,2486,138
25,2586,146
26,2686,149
27,2786,155
28,2886,161
29,2986,163
30,3086,167
31,3185,172
32,3284,174
33,3383,176
34,3483,179
35,3583,180
36,3683,183
37,3783,185
38,3883,187
39,3983,190
40,4083,195
41,4183,199
42,4282,201
43,4382,202
44,4481,202
45,4580,205
46,4680,206
47,4780,207
48,4878,207
49,4978,209
50,5076,210
51,5176,211
52,5276,212
53,5376,213
54,5476,215
55,5576,216
56,5676,217
57,5776,219
58,5876,221
59,5976,223
60,6073,224
61,6173,224
62,6273,224
63,6373,224
64,6472,224
65,6571,224
66,6671,226
67,6771,226
68,6870,226
69,6970,227
70,7070,228
71,7170,228
72,7270,228
73,7369,228
74,7467,230
75,7567,232
76,7667,234
77,7766,235
78,7866,235
79,7964,236
80,8063,238
81,8163,238
82,8261,239
83,8360,239
84,8459,239
85,8557,240
86,8656,240
87,8756,241
88,8856,241
89,8956,241
90,9056,241
91,9155,242
92,9255,243
93,9355,244
94,9454,245
95,9554,245
96,9654,245
97,9754,245
98,9851,245
99,10093,245
100,10284,246
101,10476,250
102,10667,251
103,10859,254
104,11050,257
105,11241,260
106,11432,265
107,11624,265
108,11812,267
109,12004,269
110,12196,270
111,12385,273
112,12577,275
113,12768,275
114,12960,278
115,13152,280
116,13344,281
117,13536,283
118,13727,284
119,13918,284
120,14110,284
121,14302,284
122,14491,285
123,14683,287
124,14873,290
125,15065,290
126,15256,292
127,15447,293
128,15636,294
129,15825,294
130,16015,295
131,16207,297
132,16396,297
133,16586,299
134,16777,300
135,16969,300
136,17159,300
137,17350,300
138,17541,300
139,17733,300
140,17925,300
141,18117,300
142,18309,300
143,18501,300
144,18692,300
145,18883,300
146,19073,301
147,19264,301
148,19456,301
149,19646,302
150,19838,303
151,20029,303
152,20221,303
153,20413,303
154,20603,304
155,20795,304
156,20987,304
157,21178,305
158,21369,306
159,21561,306
160,21753,308
161,21945,308
162,22137,308
163,22329,309
164,22520,309
165,22712,310
166,22903,311
167,23095,311
168,23287,311
169,23479,311
170,23670,311
171,23859,312
172,24048,312
173,24240,313
174,24432,313
175,24623,313
176,24814,314
177,25003,314
178,25194,317
179,25384,318
180,25571,319
181,25762,321
182,25952,321
183,26144,322
184,26335,322
185,26527,323
186,26719,323
187,26909,323
188,27099,323
189,27291,323
190,27483,323
191,27675,323
192,27867,323
193,28059,323
194,28251,323
195,28443,324
196,28633,324
197,28825,325
198,29016,325
199,29312,325
200,29450,325
201,29587,325
202,29727,329
203,29865,330
204,30005,331
205,30142,331
206,30282,333
207,30422,333
208,30562,333
209,30701,333
210,30839,335
211,30979,335
212,31119,335
213,31259,336
214,31398,336
215,31538,336
216,31676,336
217,31815,336
218,31955,338
219,32095,338
220,32233,339
221,32370,339
222,32510,339
223,32650,339
224,32789,339
225,32929,339
226,33069,339
227,33209,340
228,33349,340
229,33488,341
230,33626,341
231,33765,341
232,33904,341
233,34041,341
234,34180,341
235,34320,341
236,34460,341
237,34600,342
238,34739,343
239,34879,343
240,35019,343
241,35159,343
242,35299,343
243,35439,343
244,35579,343
245,35717,343
246,35856,343
247,35996,343
248,36135,343
249,36275,343
250,36415,343
251,36553,343
252,36691,344
253,36831,344
254,36971,344
255,37110,344
256,37249,344
257,37389,344
258,37527,344
259,37667,344
260,37805,344
261,37943,344
262,38082,344
263,38220,345
264,38358,345
265,38498,345
266,38635,345
267,38775,345
268,38913,345
269,39051,345
270,39190,345
271,39329,345
272,39469,345
273,39608,345
274,39748,345
275,39888,345
276,40028,345
277,40167,345
278,40307,345
279,40447,345
280,40585,345
281,40721,345
282,40861,345
283,40998,345
284,41137,345
285,41277,345
286,41417,345
287,41557,345
288,41697,345
289,41835,345
290,41974,345
291,42114,345
292,42253,345
293,42393,345
294,42533,345
295,42671,345
296,42810,345
297,42950,345
298,43088,345
299,43228,345
300,43367,345
301,43507,345
302,43647,346
303,43787,346
304,43924,346
305,44063,346
306,44203,346
307,44343,346
308,44483,346
309,44623,346
310,44763,346
311,44902,346
312,45041,346
313,45181,346
314,45321,347
315,45460,347
316,45598,347
317,45737,347
318,45877,347
319,46017,347
320,46157,347
321,46297,347
322,46437,347
323,46577,348
324,46717,348
325,46857,348
326,46996,349
327,47136,349
328,47276,349
329,47415,349
330,47555,349
331,47695,349
332,47835,349
333,47975,349
334,48113,349
335,48251,349
336,48391,349
337,48531,351
338,48671,351
339,48810,351
340,48949,351
341,49088,351
342,49227,351
343,49365,351
344,49505,351
345,49643,351
346,49782,351
347,49922,351
348,50062,351
349,50201,351
350,50341,351
351,50480,351
352,50619,351
353,50756,351
354,50896,351
355,51036,351
356,51174,351
357,51312,351
358,51450,351
359,51589,351
360,51729,351
361,51869,351
362,52009,351
363,52149,351
364,52289,351
365,52425,351
366,52563,351
367,52703,351
368,52839,351
369,52978,351
370,53118,351
371,53258,351
372,53396,351
373,53534,351
374,53674,351
375,53814,351
376,53954,351
377,54094,351
378,54234,351
379,54373,351
380,54511,351
381,54651,351
382,54787,351
383,54926,351
384,55066,351
385,55206,351
386,55346,352
387,55486,352
388,55625,352
389,55764,354
390,55904,354
391,56043,354
392,56183,354
393,56322,354
394,56462,354
395,56602,354
396,56742,354
397,56881,354
398,57020,354
399,57159,354
400,57297,354
401,57437,354
402,57577,354
403,57714,354
404,57852,354
405,57992,354
406,58132,354
407,58272,354
408,58409,354
409,58549,354
410,58686,354
411,58824,354
412,58963,354
413,59102,354
414,59242,354
415,59382,354
416,59520,354
417,59660,354
418,59800,354
419,59939,354
420,60079,354
421,60216,354
422,60356,354
423,60495,354
424,60634,354
425,60772,354
426,60912,354
427,61050,354
428,61190,354
429,61329,354
430,61468,354
431,61608,354
432,61747,354
433,61886,354
434,62023,354
435,62161,354
436,62300,354
437,62438,354
438,62578,354
439,62718,354
440,62858,354
441,62998,354
442,63137,354
443,63277,354
444,63414,354
445,63553,354
446,63692,354
447,63832,354
448,63971,354
449,64111,354
450,64249,354
451,64389,354
452,64529,354
453,64669,354
454,64808,354
455,64948,354
456,65087,354
457,65226,354
458,65366,354
459,65506,354
460,65644,354
461,65784,354
462,65924,354
463,66064,354
464,66204,354
465,66343,354
466,66481,354
467,66616,354
468,66754,354
469,66893,354
470,67032,354
471,67172,354
472,67311,354
473,67450,354
474,67590,354
475,67730,354
476,67870,354
477,68010,354
478,68150,354
479,68290,354
480,68430,354
481,68568,354
482,68706,354
483,68846,354
484,68986,355
485,69125,355
486,69265,355
487,69403,355
488,69543,355
489,69683,356
490,69823,356
491,69963,357
492,70103,357
493,70243,357
494,70383,357
495,70523,357
496,70663,357
497,70803,357
498,70943,357
499,71083,357
500,71220,357
501,71360,357
502,71499,357
503,71638,357
504,71777,357
505,71917,357
506,72057,357
507,72196,357
508,72336,357
509,72474,357
510,72613,357
511,72751,357
512,72889,357
513,73029,357
514,73169,357
515,73309,357
516,73445,357
517,73585,357
518,73725,357
519,73865,357
520,74004,357
521,74144,357
522,74284,357
523,74423,357
524,74561,358
525,74701,358
526,74839,358
527,74977,358
528,75117,358
529,75255,358
530,75394,358
531,75534,358
532,75674,358
533,75814,358
534,75954,358
535,76092,358
536,76232,358
537,76372,358
538,76511,358
539,76650,358
540,76789,358
541,76927,358
542,77067,358
543,77207,358
544,77347,358
545,77486,358
546,77625,358
547,77763,358
548,77903,358
549,78043,358
550,78183,358
551,78323,358
552,78463,358
553,78602,358
554,78742,358
555,78882,358
556,79019,358
557,79156,358
558,79294,358
559,79433,358
560,79573,358
561,79712,358
562,79852,358
563,79991,358
564,80131,358
565,80270,359
566,80409,359
567,80547,359
568,80687,359
569,80826,359
570,80965,359
571,81105,359
572,81245,359
573,81384,361
574,81524,361
575,81663,361
576,81802,361
577,81941,362
578,82081,362
579,82221,362
580,82359,362
581,82498,363
582,82638,363
583,82778,363
584,82918,363
585,83058,363
586,83198,363
587,83337,363
588,83477,363
589,83615,363
590,83755,363
591,83893,364
592,84033,364
593,84173,364
594,84312,364
595,84450,364
596,84590,364
597,84730,364
598,84870,364
599,85010,364
600,85150,364
601,85290,364
602,85430,364
603,85570,364
604,85708,364
605,85848,364
606,85987,364
607,86127,364
608,86266,364
609,86406,364
610,86546,364
611,86685,364
612,86824,364
613,86964,364
614,87104,364
615,87242,364
616,87382,364
617,87522,364
618,87662,364
619,87801,364
620,87941,364
621,88080,364
622,88220,364
623,88360,364
624,88498,364
625,88637,364
626,88776,364
627,88915,364
628,89055,364
629,89195,364
630,89335,364
631,89475,364
632,89610,364
633,89749,364
634,89888,364
635,90027,364
636,90166,364
637,90299,364
638,90439,364
639,90577,364
640,90717,364
641,90857,365
642,90993,365
643,91131,366
644,91270,366
645,91410,366
646,91548,366
647,91686,366
648,91825,366
649,91965,366
650,92103,366
651,92241,366
652,92381,366
653,92519,366
654,92659,367
655,92799,367
656,92939,367
657,93079,367
658,93219,367
659,93358,367
660,93497,367
661,93635,367
662,93774,367
663,93914,367
664,94054,367
665,94194,367
666,94333,367
667,94473,367
668,94613,367
669,94753,367
670,94890,367
671,95027,367
672,95167,367
673,95307,367
674,95447,367
675,95587,367
676,95726,367
677,95864,367
678,96001,367
679,96140,367
680,96280,367
681,96420,367
682,96559,367
683,96699,368
684,96837,368
685,96977,368
686,97115,368
687,97254,368
688,97393,368
689,97533,368
690,97673,368
691,97813,369
692,97953,369
693,98091,369
694,98230,369
695,98369,369
696,98508,369
697,98647,369
698,98787,370
699,98927,370
700,99064,370
701,99201,370
702,99341,371
703,99480,371
704,99620,371
705,99760,371
706,99899,371
707,100036,371
