,nfe,improvements
0,100,18
1,200,25
2,300,33
3,400,35
4,500,37
5,600,42
6,699,44
7,799,49
8,898,53
9,998,57
10,1098,65
11,1198,72
12,1298,76
13,1398,85
14,1498,93
15,1598,97
16,1698,103
17,1798,105
18,1898,110
19,1997,112
20,2097,113
21,2197,114
22,2294,115
23,2391,115
24,2491,119
25,2591,121
26,2691,122
27,2791,124
28,2890,126
29,2990,130
30,3090,131
31,3189,133
32,3288,133
33,3388,136
34,3484,137
35,3584,137
36,3684,143
37,3784,147
38,3884,150
39,3984,154
40,4084,157
41,4183,162
42,4281,163
43,4381,165
44,4481,166
45,4581,167
46,4681,169
47,4779,172
48,4879,173
49,4978,176
50,5078,180
51,5178,181
52,5277,183
53,5376,183
54,5476,185
55,5576,186
56,5676,191
57,5776,192
58,5874,194
59,5973,195
60,6073,196
61,6173,197
62,6272,199
63,6372,200
64,6472,202
65,6570,204
66,6670,206
67,6770,208
68,6869,210
69,6969,212
70,7069,212
71,7167,214
72,7267,215
73,7367,217
74,7466,217
75,7564,219
76,7663,220
77,7761,220
78,7861,223
79,7961,223
80,8060,226
81,8159,230
82,8259,231
83,8359,233
84,8459,235
85,8559,235
86,8659,238
87,8759,240
88,8859,241
89,8958,246
90,9058,248
91,9157,249
92,9256,250
93,9355,252
94,9455,258
95,9555,266
96,9654,269
97,9753,270
98,9853,275
99,10103,278
100,10302,280
101,10501,283
102,10701,286
103,10897,295
104,11096,302
105,11294,309
106,11494,314
107,11694,317
108,11893,319
109,12092,325
110,12292,326
111,12492,328
112,12691,331
113,12890,333
114,13087,335
115,13285,335
116,13485,336
117,13684,337
118,13882,338
119,14081,343
120,14279,345
121,14478,346
122,14675,347
123,14875,349
124,15075,350
125,15273,351
126,15470,353
127,15669,357
128,15867,359
129,16067,361
130,16266,362
131,16465,363
132,16663,363
133,16862,363
134,17060,366
135,17260,368
136,17460,370
137,17660,371
138,17859,372
139,18058,372
140,18255,373
141,18455,373
142,18655,374
143,18855,374
144,19053,374
145,19252,375
146,19452,377
147,19652,379
148,19850,381
149,20049,381
150,20249,381
151,20446,383
152,20646,384
153,20846,385
154,21046,386
155,21246,386
156,21446,388
157,21646,388
158,21846,388
159,22046,388
160,22243,388
161,22442,389
162,22641,390
163,22841,390
164,23039,391
165,23238,393
166,23436,393
167,23635,393
168,23835,394
169,24032,394
170,24230,394
171,24428,394
172,24627,395
173,24826,395
174,25026,396
175,25224,397
176,25424,397
177,25624,398
178,25821,398
179,26020,398
180,26220,398
181,26418,399
182,26618,399
183,26817,399
184,27017,400
185,27214,400
186,27410,400
187,27608,400
188,27807,402
189,28006,402
190,28206,403
191,28403,403
192,28603,404
193,28799,405
194,28998,406
195,29198,406
196,29398,406
197,29598,408
198,29797,409
199,29996,409
200,30196,410
201,30392,410
202,30590,411
203,30787,411
204,30987,412
205,31185,412
206,31384,412
207,31581,412
208,31780,412
209,31978,412
210,32175,412
211,32375,412
212,32575,412
213,32774,413
214,32973,414
215,33173,414
216,33372,415
217,33571,415
218,33771,417
219,33970,418
220,34168,419
221,34367,419
222,34566,419
223,34764,419
224,34963,419
225,35163,419
226,35361,419
227,35559,419
228,35759,419
229,35959,420
230,36157,420
231,36354,420
232,36552,421
233,36750,421
234,36949,421
235,37149,423
236,37349,424
237,37548,425
238,37745,426
239,37943,427
240,38142,427
241,38342,428
242,38541,428
243,38738,428
244,38938,429
245,39137,429
246,39337,429
247,39536,429
248,39734,429
249,39934,429
250,40134,429
251,40334,429
252,40532,430
253,40731,431
254,40931,431
255,41126,433
256,41326,435
257,41526,435
258,41726,436
259,41925,437
260,42123,437
261,42318,438
262,42516,438
263,42715,438
264,42915,438
265,43112,439
266,43310,439
267,43507,439
268,43706,440
269,43906,440
270,44105,440
271,44305,440
272,44503,440
273,44701,440
274,44901,440
275,45100,440
276,45300,440
277,45498,441
278,45697,441
279,45892,441
280,46091,441
281,46290,442
282,46489,442
283,46689,442
284,46889,442
285,47087,442
286,47286,442
287,47484,442
288,47684,442
289,47884,442
290,48082,443
291,48282,443
292,48480,443
293,48680,443
294,48879,443
295,49079,443
296,49276,443
297,49474,443
298,49674,443
299,49988,443
300,50139,443
301,50291,443
302,50442,446
303,50594,448
304,50746,450
305,50896,451
306,51046,453
307,51198,453
308,51350,454
309,51502,454
310,51653,454
311,51805,454
312,51956,454
313,52107,454
314,52259,454
315,52411,454
316,52563,455
317,52715,455
318,52867,455
319,53019,455
320,53169,455
321,53320,455
322,53470,455
323,53621,455
324,53773,455
325,53925,455
326,54077,456
327,54229,456
328,54381,456
329,54533,456
330,54685,456
331,54837,456
332,54989,456
333,55141,456
334,55291,456
335,55443,456
336,55595,456
337,55745,457
338,55896,457
339,56046,457
340,56198,457
341,56348,457
342,56500,457
343,56652,457
344,56802,457
345,56952,457
346,57102,457
347,57253,458
348,57405,458
349,57556,459
350,57707,459
351,57859,459
352,58011,459
353,58161,459
354,58313,459
355,58461,459
356,58613,459
357,58765,459
358,58917,459
359,59069,459
360,59219,459
361,59370,460
362,59522,460
363,59674,460
364,59826,460
365,59978,460
366,60130,460
367,60279,460
368,60429,461
369,60578,461
370,60730,461
371,60881,461
372,61032,461
373,61183,461
374,61335,461
375,61486,461
376,61634,461
377,61785,462
378,61936,462
379,62088,463
380,62240,463
381,62391,463
382,62543,463
383,62692,463
384,62842,463
385,62992,463
386,63144,463
387,63295,463
388,63447,463
389,63599,463
390,63748,464
391,63900,464
392,64051,464
393,64203,464
394,64351,464
395,64502,464
396,64654,464
397,64806,464
398,64956,464
399,65108,464
400,65260,464
401,65411,464
402,65563,465
403,65712,465
404,65864,465
405,66016,465
406,66168,465
407,66320,465
408,66472,465
409,66623,465
410,66774,465
411,66926,465
412,67078,465
413,67230,465
414,67382,465
415,67533,465
416,67685,465
417,67837,465
418,67988,465
419,68140,465
420,68292,465
421,68443,465
422,68594,465
423,68746,465
424,68895,465
425,69046,465
426,69198,465
427,69348,465
428,69500,465
429,69652,465
430,69804,465
431,69955,465
432,70106,465
433,70257,465
434,70409,465
435,70558,465
436,70709,465
437,70861,465
438,71013,465
439,71165,465
440,71317,465
441,71469,466
442,71619,466
443,71770,466
444,71922,466
445,72073,466
446,72224,466
447,72375,466
448,72527,466
449,72679,466
450,72830,466
451,72980,466
452,73132,466
453,73282,466
454,73434,466
455,73586,466
456,73737,466
457,73889,466
458,74041,466
459,74193,466
460,74343,466
461,74493,466
462,74644,466
463,74795,466
464,74945,466
465,75097,466
466,75249,466
467,75401,467
468,75552,467
469,75702,467
470,75852,467
471,76003,467
472,76155,468
473,76305,468
474,76457,469
475,76609,469
476,76761,469
477,76912,469
478,77062,469
479,77214,469
480,77361,469
481,77510,469
482,77662,469
483,77814,469
484,77966,469
485,78118,469
486,78269,469
487,78421,469
488,78573,469
489,78725,469
490,78877,469
491,79027,470
492,79176,470
493,79326,471
494,79478,471
495,79629,471
496,79780,471
497,79932,471
498,80082,471
499,80234,471
500,80386,471
501,80538,471
502,80689,471
503,80839,471
504,80991,471
505,81141,471
506,81293,471
507,81444,471
508,81595,471
509,81745,471
510,81896,471
511,82048,471
512,82200,471
513,82352,471
514,82502,471
515,82653,471
516,82805,471
517,82957,471
518,83108,471
519,83260,471
520,83412,472
521,83564,472
522,83716,472
523,83867,472
524,84019,472
525,84171,472
526,84322,472
527,84474,472
528,84626,472
529,84776,472
530,84928,472
531,85080,472
532,85232,472
533,85384,472
534,85536,472
535,85687,472
536,85838,472
537,85990,472
538,86137,472
539,86289,472
540,86439,472
541,86591,472
542,86740,473
543,86892,473
