,nfe,improvements
0,100,22
1,200,27
2,300,34
3,400,37
4,500,42
5,600,44
6,700,47
7,800,51
8,900,53
9,1000,55
10,1100,57
11,1200,60
12,1300,60
13,1400,61
14,1500,61
15,1600,63
16,1700,63
17,1800,64
18,1900,65
19,2000,65
20,2100,65
21,2200,67
22,2300,69
23,2400,72
24,2500,73
25,2600,74
26,2700,75
27,2800,75
28,2899,77
29,2999,78
30,3099,79
31,3199,80
32,3299,81
33,3399,85
34,3499,85
35,3599,85
36,3698,85
37,3798,86
38,3898,86
39,3998,86
40,4098,87
41,4197,88
42,4297,88
43,4397,88
44,4497,88
45,4597,88
46,4697,88
47,4797,88
48,4897,89
49,4997,89
50,5097,90
51,5197,90
52,5297,90
53,5397,90
54,5497,90
55,5597,90
56,5697,91
57,5797,91
58,5897,91
59,5997,91
60,6097,91
61,6197,91
62,6297,91
63,6397,92
64,6497,92
65,6597,92
66,6697,92
67,6796,92
68,6896,92
69,6996,92
70,7096,92
71,7196,92
72,7295,92
73,7395,92
74,7495,92
75,7595,92
76,7695,93
77,7795,95
78,7895,95
79,7995,96
80,8095,97
81,8195,97
82,8295,97
83,8395,98
84,8495,98
85,8594,98
86,8694,98
87,8794,98
88,8894,98
89,8994,98
90,9094,98
91,9194,98
92,9294,98
93,9394,98
94,9494,98
95,9594,99
96,9694,99
97,9794,99
98,9894,99
99,10045,99
100,10113,101
101,10181,101
102,10249,104
103,10317,104
104,10385,108
105,10453,111
106,10521,111
107,10589,112
108,10657,112
109,10725,113
110,10793,114
111,10861,114
112,10929,115
113,10997,115
114,11065,115
115,11133,115
116,11201,116
117,11269,117
118,11337,118
119,11405,118
120,11473,118
121,11541,118
122,11609,118
123,11677,119
124,11745,119
125,11813,119
126,11881,119
127,11949,120
128,12017,121
129,12085,121
130,12153,121
131,12221,121
132,12289,121
133,12357,121
134,12425,121
135,12493,121
136,12561,121
137,12629,121
138,12697,121
139,12765,121
140,12833,121
141,12901,121
142,12969,121
143,13037,121
144,13105,121
145,13173,121
146,13241,121
147,13309,121
148,13377,122
149,13445,122
150,13513,122
151,13581,122
152,13649,122
153,13717,123
154,13785,123
155,13853,123
156,13921,123
157,13989,123
158,14057,123
159,14124,123
160,14192,123
161,14260,123
162,14326,123
163,14394,123
164,14462,123
165,14530,124
166,14598,124
167,14666,124
168,14734,124
169,14802,124
170,14870,124
171,14938,124
172,15006,124
173,15074,124
174,15142,124
175,15210,124
176,15278,124
177,15346,124
178,15414,124
179,15482,124
180,15550,124
181,15618,124
182,15686,124
183,15754,124
184,15822,124
185,15890,124
186,15958,124
187,16026,124
188,16094,124
189,16162,124
190,16230,124
191,16298,124
192,16366,124
193,16434,124
194,16502,124
195,16570,124
196,16638,124
197,16706,124
198,16774,124
199,16842,125
200,16910,125
201,16978,125
202,17046,125
203,17114,125
204,17182,125
205,17250,125
206,17318,125
207,17384,125
208,17452,125
209,17520,125
210,17588,125
211,17656,125
212,17723,125
213,17791,126
214,17859,126
215,17927,126
216,17995,126
217,18061,126
218,18129,126
219,18197,126
220,18265,126
221,18333,126
