,nfe,improvements
0,100,13
1,199,20
2,299,24
3,398,28
4,498,34
5,596,36
6,696,42
7,796,45
8,896,49
9,996,51
10,1095,54
11,1195,57
12,1294,61
13,1393,66
14,1492,74
15,1592,79
16,1691,92
17,1791,104
18,1891,115
19,1990,122
20,2090,132
21,2190,139
22,2287,144
23,2387,150
24,2487,156
25,2586,161
26,2686,166
27,2786,171
28,2885,174
29,2985,177
30,3085,180
31,3184,181
32,3283,182
33,3383,185
34,3480,186
35,3580,190
36,3680,191
37,3780,192
38,3880,193
39,3980,198
40,4079,200
41,4178,200
42,4278,203
43,4378,205
44,4478,206
45,4577,206
46,4677,207
47,4777,207
48,4876,209
49,4974,210
50,5074,211
51,5174,212
52,5274,213
53,5373,214
54,5473,217
55,5571,219
56,5671,219
57,5771,222
58,5870,224
59,5970,225
60,6068,228
61,6168,228
62,6265,229
63,6363,230
64,6462,231
65,6562,232
66,6662,233
67,6762,233
68,6860,233
69,6960,235
70,7060,236
71,7159,236
72,7258,236
73,7358,238
74,7458,240
75,7558,240
76,7658,240
77,7758,240
78,7857,241
79,7957,243
80,8057,243
81,8156,245
82,8256,245
83,8356,245
84,8456,245
85,8555,245
86,8653,246
87,8753,247
88,8853,248
89,8953,248
90,9052,248
91,9152,249
92,9252,250
93,9352,250
94,9452,251
95,9552,251
96,9652,251
97,9752,251
98,9851,251
99,10113,253
100,10328,258
101,10544,265
102,10760,268
103,10974,278
104,11189,286
105,11401,293
106,11616,296
107,11831,300
108,12046,304
109,12262,307
110,12478,309
111,12692,310
112,12906,314
113,13122,317
114,13336,319
115,13551,322
116,13767,323
117,13982,324
118,14198,326
119,14414,328
120,14630,332
121,14845,333
122,15060,334
123,15275,335
124,15488,336
125,15701,340
126,15916,340
127,16130,341
128,16343,341
129,16559,344
130,16773,345
131,16989,349
132,17204,351
133,17419,352
134,17633,355
135,17849,355
136,18064,355
137,18279,358
138,18493,363
139,18709,366
140,18924,367
141,19140,368
142,19355,371
143,19569,372
144,19784,372
145,19998,372
146,20211,374
147,20427,374
148,20642,375
149,20856,376
150,21069,378
151,21284,378
152,21499,380
153,21715,381
154,21931,381
155,22147,382
156,22363,383
157,22579,384
158,22795,385
159,23008,385
160,23223,386
161,23439,386
162,23654,388
163,23868,388
164,24084,389
165,24298,390
166,24510,390
167,24725,391
168,24939,391
169,25154,391
170,25367,392
171,25582,393
172,25798,393
173,26013,393
174,26229,394
175,26444,394
176,26656,394
177,26871,394
178,27087,394
179,27303,395
180,27515,395
181,27729,396
182,27945,396
183,28161,396
184,28377,396
185,28591,396
186,28807,397
187,29023,397
188,29238,398
189,29454,398
190,29670,399
191,29884,401
192,30098,402
193,30310,402
194,30524,402
195,30739,403
196,30954,404
197,31169,404
198,31383,404
199,31721,405
200,31885,406
201,32049,411
202,32213,412
203,32377,415
204,32540,416
205,32703,417
206,32865,417
207,33029,418
208,33191,418
209,33354,418
210,33516,419
211,33680,420
212,33843,420
213,34005,422
214,34168,422
215,34331,422
216,34494,424
217,34658,424
218,34822,424
219,34986,424
220,35148,426
221,35312,426
222,35476,427
223,35640,427
224,35804,427
225,35965,428
226,36129,428
227,36293,428
228,36457,428
229,36621,428
230,36785,428
231,36949,429
232,37113,430
233,37274,430
234,37436,430
235,37600,430
236,37763,430
237,37927,430
238,38091,430
239,38254,430
240,38418,430
241,38581,430
242,38745,430
243,38909,430
244,39072,431
245,39236,432
246,39400,433
247,39564,433
248,39728,434
249,39892,435
250,40056,435
251,40220,435
252,40382,435
253,40545,435
254,40709,435
255,40873,435
256,41037,435
257,41200,435
258,41364,435
259,41528,435
260,41689,436
261,41851,436
262,42012,436
263,42176,436
264,42340,436
265,42504,436
266,42666,437
267,42830,437
268,42994,437
269,43157,438
270,43320,438
271,43484,438
272,43648,439
273,43811,439
274,43975,439
275,44139,439
276,44303,439
277,44467,440
278,44627,440
279,44791,440
280,44955,440
281,45118,440
282,45281,440
283,45443,440
284,45606,440
285,45769,440
286,45932,441
287,46096,441
288,46260,441
289,46424,441
290,46587,441
291,46751,441
292,46914,441
293,47077,441
294,47241,441
295,47404,441
296,47567,441
297,47729,441
298,47891,441
299,48150,441
300,48277,441
301,48405,444
302,48533,447
303,48660,448
304,48788,450
305,48916,452
306,49044,452
307,49170,452
308,49297,452
309,49425,452
310,49551,452
311,49679,452
312,49806,452
313,49934,452
314,50062,452
315,50190,452
316,50318,453
317,50446,453
318,50574,453
319,50701,453
320,50827,453
321,50954,453
322,51080,453
323,51207,453
324,51334,453
325,51460,453
326,51588,453
327,51715,453
328,51842,453
329,51970,453
330,52098,453
331,52226,453
332,52353,453
333,52480,453
334,52605,453
335,52730,454
336,52857,454
337,52982,454
338,53110,454
339,53238,454
340,53366,454
341,53492,454
342,53620,454
343,53748,454
344,53875,454
345,54002,454
346,54129,454
347,54257,455
348,54384,456
349,54511,456
350,54639,456
351,54766,456
352,54894,456
353,55022,456
354,55149,456
355,55276,457
356,55402,457
357,55529,457
358,55657,457
359,55784,457
360,55912,457
361,56040,457
362,56167,457
363,56293,458
364,56421,458
365,56546,458
366,56672,458
367,56800,458
368,56928,458
369,57056,458
370,57182,458
371,57309,459
372,57436,459
373,57563,459
374,57691,459
375,57819,459
376,57947,459
377,58075,459
378,58203,459
379,58330,459
