,nfe,gd,seed
0,100,0.45120470959342324,70
1,200,0.3322635919255259,70
2,300,0.2635310794590569,70
3,400,0.2052469146580284,70
4,500,0.13892629782216828,70
5,600,0.12308910198494546,70
6,700,0.12466292556910753,70
7,800,0.10551110777463672,70
8,900,0.09376375461818767,70
9,1000,0.12277775589695818,70
10,1100,0.11416249908438954,70
11,1200,0.10666023563487961,70
12,1300,0.09372154093065171,70
13,1400,0.10671770583576726,70
14,1500,0.09924787580292872,70
15,1600,0.08930652739871,70
16,1700,0.09238095665915831,70
17,1800,0.08732448521282404,70
18,1900,0.087720222203115,70
19,2000,0.08453120329840219,70
20,2100,0.07964507793621114,70
21,2200,0.08189567783607181,70
22,2300,0.0820980274155206,70
23,2400,0.07482566296875688,70
24,2500,0.07502865320602249,70
25,2600,0.06613531499375269,70
26,2700,0.07030750789783563,70
27,2800,0.06558439238663585,70
28,2900,0.08249957210651365,70
29,3000,0.08118423813675972,70
30,3100,0.08065966757184631,70
31,3200,0.07983502288748381,70
32,3300,0.07384063513182523,70
33,3400,0.07396762467759649,70
34,3500,0.08080828475520459,70
35,3600,0.0956571807589377,70
36,3700,0.09149018877776945,70
37,3800,0.0904594972458633,70
38,3900,0.0859377797739602,70
39,4000,0.08016394868733934,70
40,4100,0.0829667360581273,70
41,4200,0.08290525227064885,70
42,4300,0.07555557716173723,70
43,4400,0.07105478744131943,70
44,4500,0.07092959258689971,70
45,4600,0.07611759337026008,70
46,4700,0.07452171992002686,70
47,4800,0.07457647997033098,70
48,4900,0.0730515397073185,70
49,5000,0.07324768882159503,70
50,5100,0.07193007759084553,70
51,5200,0.07082048090427644,70
52,5300,0.07388800541490101,70
53,5400,0.07466778858034895,70
54,5500,0.07204153356246826,70
55,5600,0.070870056102473,70
56,5700,0.07053472648982789,70
57,5800,0.07052688102242877,70
58,5900,0.06990394613670482,70
59,6000,0.06780286100840371,70
60,6100,0.0662063137780815,70
61,6200,0.06635119595759316,70
62,6300,0.06711646306691746,70
63,6400,0.06530763702824707,70
64,6500,0.06454727646876882,70
65,6600,0.06477377447001252,70
66,6700,0.06484888665751516,70
67,6800,0.06491082759870243,70
68,6900,0.06527988915365246,70
69,7000,0.06642982092258709,70
70,7100,0.06630358910069599,70
71,7200,0.06591294026016986,70
72,7300,0.06584159029425397,70
73,7400,0.06706209976687924,70
74,7500,0.06705146849192273,70
75,7600,0.06716693930471566,70
76,7700,0.06704471874965025,70
77,7800,0.06704471874965025,70
78,7900,0.0663630774750921,70
79,8000,0.06614191710268148,70
80,8100,0.06639686203506984,70
81,8200,0.06637868983389536,70
82,8300,0.06543650548920432,70
83,8400,0.06543650548920432,70
84,8500,0.0650791504816976,70
85,8600,0.06461662188898808,70
86,8700,0.06617366392391685,70
87,8800,0.06475845445661033,70
88,8900,0.06474994140983185,70
89,9000,0.06413012634121232,70
90,9100,0.06411670777539381,70
91,9200,0.06411670777539381,70
92,9300,0.06518170180072164,70
93,9400,0.06401812114676836,70
94,9500,0.06303482586944502,70
95,9600,0.06381220635682543,70
96,9700,0.064273148268738,70
97,9800,0.06484718125136273,70
98,9900,0.06498854982769237,70
99,10258,0.06617484651744199,70
100,10602,0.06678445368870527,70
101,10946,0.06669059293390106,70
102,11290,0.06752942643095977,70
103,11634,0.06586365002723334,70
104,11978,0.06414207714293946,70
105,12322,0.06815677227239283,70
106,12666,0.06843153865077754,70
107,13010,0.06640823262182911,70
108,13354,0.06815144144779534,70
109,13698,0.0668760484376607,70
110,14042,0.06588225799078688,70
111,14386,0.06582242873641403,70
112,14730,0.06933521640334842,70
113,15074,0.06708975694252554,70
114,15418,0.06592182014778376,70
115,15762,0.06454624697708608,70
116,16106,0.06322879182572316,70
117,16450,0.06239260358443026,70
118,16794,0.06385036661341531,70
119,17138,0.06265703458479574,70
120,17482,0.061462338913492315,70
121,17826,0.061383474792524324,70
122,18170,0.062035225975283007,70
123,18514,0.06234965808853363,70
124,18858,0.06150947017388201,70
125,19202,0.0601146740034141,70
126,19546,0.059958511182070025,70
127,19890,0.061503335432092854,70
128,20234,0.06014221383851606,70
129,20578,0.05933531681931448,70
130,20922,0.05859913011980868,70
131,21266,0.05835775287539708,70
132,21610,0.057901406352085856,70
133,21954,0.05755128430202113,70
134,22298,0.05869221510032113,70
135,22642,0.05832290969115231,70
136,22986,0.05798143662770262,70
137,23330,0.058000320080884564,70
138,23674,0.0573380842241536,70
139,24018,0.05700621200967974,70
140,24362,0.055878261456816354,70
141,24706,0.05580481300982019,70
142,25050,0.056955781180733335,70
143,25394,0.05744296975010074,70
144,25738,0.058743336157398185,70
145,26082,0.05793545158929411,70
146,26426,0.05751740975077506,70
147,26770,0.0576682121871357,70
148,27114,0.05786982396193152,70
149,27458,0.05980704232087245,70
150,27802,0.057757202843983134,70
151,28146,0.0571788292086989,70
152,28490,0.05648832867479016,70
153,28834,0.056296405561273105,70
154,29178,0.0550628382822095,70
155,29522,0.05478032941303176,70
156,29866,0.05599858186497416,70
157,30210,0.055573431350218826,70
158,30554,0.054828100268696965,70
159,30898,0.055150332059755204,70
160,31242,0.054777876097894904,70
161,31586,0.05346498302593348,70
162,31930,0.053282929447225645,70
163,32274,0.05354842791598695,70
164,32618,0.05283965705845657,70
165,32962,0.052767826426966764,70
166,33306,0.05108531176647532,70
167,33650,0.05058976100043983,70
168,33994,0.049826908737885256,70
169,34338,0.049448626992841825,70
170,34682,0.04907590417841695,70
171,35026,0.048548518961169955,70
172,35370,0.04762640975298568,70
173,35714,0.04827846944801834,70
174,36058,0.04735310847896565,70
