,nfe,hypervolume,seed
750,168000,0.009470232862141426,30
751,169896,0.009604362155500841,30
752,171792,0.009593636639677664,30
753,173688,0.009653625127019706,30
754,175584,0.009698657948904892,30
755,177480,0.00971752929215945,30
756,179376,0.009773191631849963,30
757,181272,0.009807549046678831,30
758,183168,0.009838051979958778,30
759,185064,0.009879935081109448,30
760,186960,0.009916752267874068,30
761,188856,0.009943029066371213,30
762,190752,0.00997448723778576,30
763,192648,0.010016438213735606,30
764,194544,0.010048930247921526,30
765,196440,0.01016736903104798,30
766,198336,0.010202140921991771,30
767,200232,0.010227568471701174,30
768,202128,0.010303280635079612,30
769,204024,0.010354644321128835,30
770,205920,0.010414447127327003,30
771,207816,0.010446208897544586,30
772,209712,0.010521705575492415,30
773,211608,0.010538428027717565,30
774,213504,0.010611245797981854,30
775,215400,0.010658793180259408,30
776,217296,0.01070237840254708,30
777,219192,0.010944581478735883,30
778,221088,0.010976136008920712,30
779,222984,0.011035110093958064,30
780,224880,0.011068727802014542,30
781,226776,0.011131096120369739,30
782,228672,0.011152719554509354,30
783,230568,0.011200161983999457,30
784,232464,0.011315846247922241,30
785,234360,0.01136167243028616,30
786,236256,0.01145886795921775,30
787,238152,0.01150055633015928,30
788,240048,0.011547819175158153,30
789,241944,0.011581063053193725,30
790,243840,0.01162259335337511,30
791,245736,0.011660511957272433,30
792,247632,0.01173411934803541,30
793,249528,0.01179368027262992,30
794,251424,0.011856842992931941,30
795,100,0.00033344437227967,60
796,200,0.0007685570880256486,60
797,300,0.0010834029797442773,60
798,400,0.0013754254039631626,60
799,500,0.001733292855921473,60
800,600,0.0020115369918936588,60
801,700,0.0022455454942720944,60
802,800,0.002385427237121953,60
803,900,0.0025681486351322924,60
804,1000,0.0028088619777857913,60
805,1100,0.0029585065985139117,60
806,1200,0.0030809260288267976,60
807,1300,0.003236451653083018,60
808,1400,0.003295997334210296,60
809,1500,0.003354424160778645,60
810,1600,0.003366357415808416,60
811,1700,0.0034649002369492475,60
812,1800,0.0034832009172779807,60
813,1900,0.00352417632113639,60
814,2000,0.003578796947308875,60
815,2100,0.003630291257300725,60
816,2200,0.003691465558328808,60
817,2300,0.00370363389055786,60
818,2400,0.003919311446746232,60
819,2500,0.003929860268476423,60
820,2600,0.003950652854933312,60
821,2700,0.003970390916603694,60
822,2800,0.0040185939717282786,60
823,2900,0.004161256431505613,60
824,3000,0.0041850510973038026,60
825,3100,0.004190555657556072,60
826,3200,0.00420799479381643,60
827,3300,0.004208869812717449,60
828,3400,0.004251881048877142,60
829,3500,0.0042642642260447795,60
830,3600,0.0042692470261666135,60
831,3700,0.004290724628844625,60
832,3800,0.004322342851990525,60
