,nfe,gd,seed
873,10717,0.021697893374095306,60
874,11673,0.02066986760350289,60
875,12629,0.01967926211092467,60
876,13585,0.01855284855567194,60
877,14541,0.016965162333678827,60
878,15497,0.01645348917347003,60
879,16453,0.015813495919049823,60
880,17409,0.015220148328078017,60
881,18365,0.015307103058382444,60
882,19321,0.01483368521065814,60
883,20277,0.01352974174046926,60
884,21233,0.013075089993648353,60
885,22189,0.012568437050186744,60
886,23145,0.012287231511425557,60
887,24101,0.012110627174953639,60
888,25057,0.011825146880516897,60
889,26013,0.011684708263705525,60
890,26969,0.011381497189065809,60
891,27925,0.011189238997055324,60
892,28881,0.010789293391681182,60
893,29837,0.010873628033328071,60
894,30793,0.010625851618144685,60
895,31749,0.010553318932296111,60
896,32705,0.01039971001105583,60
897,33661,0.010316572746544015,60
898,34617,0.0100663386705765,60
899,35573,0.009831941703285248,60
900,36529,0.009518140955596667,60
901,37485,0.009492843163404277,60
902,38441,0.009409344701860263,60
903,39397,0.00924940841472437,60
904,40353,0.009110751274746844,60
905,41309,0.008975152568438092,60
906,42265,0.008931891686484502,60
907,43221,0.00880311575717621,60
908,44177,0.008831319196820526,60
909,45133,0.008673543970456533,60
910,46089,0.008580269358557789,60
911,47045,0.008495394605557718,60
912,48001,0.00853674097076972,60
913,48957,0.008396431956730708,60
914,49913,0.00835654122602512,60
915,50869,0.00826264627823194,60
916,51825,0.00825484990894605,60
917,52781,0.008133434674574266,60
918,53737,0.008126858065172065,60
919,54693,0.008035399077216262,60
920,55649,0.008005593549350574,60
921,56605,0.0080963121215366,60
922,57561,0.008017853768743961,60
923,58517,0.007926945241807338,60
924,59473,0.007835294686255236,60
925,60429,0.007784757822869598,60
926,61385,0.00772214867661161,60
927,62341,0.007684506736976994,60
928,63297,0.007661299211396355,60
929,64253,0.007708557294980344,60
930,65209,0.0077797403021909305,60
931,66165,0.0077746789356019095,60
932,67121,0.007736607987080735,60
933,68077,0.0077037999221692835,60
934,69033,0.007746857583234247,60
935,69989,0.007721369697582915,60
936,70945,0.007670755973494362,60
937,71901,0.007614771697737806,60
938,72857,0.007515073923657677,60
939,73813,0.007382357889909389,60
940,74769,0.007460978319809972,60
941,75725,0.007636937817565713,60
942,76681,0.007694522876625784,60
943,77637,0.007679991042447278,60
944,78593,0.007589051703389837,60
945,79549,0.0076724210483536835,60
946,80505,0.007571103093432288,60
947,81461,0.007469229444325357,60
948,82417,0.007392622515096178,60
949,83373,0.00731548839367679,60
950,84329,0.00727703551558023,60
951,85285,0.007051917341004091,60
952,86241,0.007139266022636828,60
953,87197,0.007084464060197961,60
954,88153,0.007030095941233503,60
955,89109,0.00698937577199056,60
956,90065,0.006904799264561788,60
957,91021,0.006854019805969985,60
958,91977,0.0068021796809694945,60
959,92933,0.006902544172205676,60
960,93889,0.006703819526534053,60
961,94845,0.006681996192802766,60
962,95801,0.006654452515698042,60
963,96757,0.006556190161004098,60
964,97713,0.006549618489871817,60
965,98669,0.006510908383308199,60
966,99625,0.006479654127011935,60
967,100581,0.006428101556090962,60
968,101537,0.006391321342012394,60
969,102493,0.006343650506461657,60
970,103449,0.006325842212404223,60
971,104405,0.006269510334712053,60
972,105361,0.0062384230488555705,60
973,109590,0.006243505044996581,60
974,113954,0.006199411729319658,60
975,118318,0.0061285534921482,60
976,122682,0.0058894839881110305,60
977,127046,0.0056541050481399395,60
978,131410,0.005622555002720545,60
979,135774,0.00547873920612892,60
980,140138,0.005634507746456024,60
981,144502,0.005241672614855508,60
982,148866,0.004981870413389149,60
983,153230,0.005000222971228948,60
984,157594,0.004960232859398126,60
985,161958,0.0046125397864933285,60
986,166322,0.004444258352175702,60
987,170686,0.0043195385320766505,60
988,175050,0.00427151888171981,60
989,179414,0.00435193600140306,60
990,183778,0.004071673288833367,60
991,188142,0.004086441808445443,60
992,192506,0.0039378151835510215,60
993,196870,0.003817876962621544,60
994,201234,0.003694243890086728,60
995,205598,0.0036604310826595893,60
996,209962,0.003587636082460547,60
997,214326,0.003538733925261763,60
998,218690,0.0034375341685297734,60
999,223054,0.003342945435128456,60
1000,227418,0.0032186881955549684,60
1001,231782,0.0031377935828840954,60
1002,236146,0.0031812268395588475,60
1003,240510,0.003138827839821437,60
1004,244874,0.00305980898253757,60
1005,249238,0.0030526927085040433,60
1006,253602,0.002988318675804848,60
1007,100,0.17851847346614017,90
1008,200,0.13563751388049164,90
1009,300,0.11078506376711907,90
1010,400,0.0873192553080244,90
1011,500,0.07477656327778043,90
1012,600,0.0687183228822809,90
1013,700,0.0624375606745162,90
1014,800,0.05977578644084453,90
1015,900,0.050577567008986635,90
1016,1000,0.048877860970044755,90
1017,1100,0.04720515504581201,90
1018,1200,0.043870600653619266,90
1019,1300,0.04397988542759491,90
1020,1400,0.041896563682803444,90
1021,1500,0.041083153198610375,90
1022,1600,0.03837087316764284,90
1023,1700,0.038133931849143585,90
1024,1800,0.03896591128011455,90
1025,1900,0.03862679501689654,90
1026,2000,0.03884796797970252,90
1027,2100,0.039370774393629314,90
1028,2200,0.038218006185076356,90
1029,2300,0.03662894966157729,90
1030,2400,0.035912469232209386,90
1031,2500,0.035890489309685164,90
1032,2600,0.036117007223178337,90
1033,2700,0.03737785926283448,90
1034,2800,0.036176094041240996,90
1035,2900,0.03594770781095883,90
1036,3000,0.035523859851033276,90
1037,3100,0.03456755793053162,90
1038,3200,0.03413082778761158,90
1039,3300,0.03506266030148073,90
1040,3400,0.03499477605794771,90
1041,3500,0.03482826456275805,90
1042,3600,0.03464679813125088,90
1043,3700,0.035165985474291006,90
1044,3800,0.03481993042686506,90
1045,3900,0.03705875332942512,90
1046,4000,0.036068838016138347,90
1047,4100,0.03526293575780064,90
1048,4200,0.034981650927481706,90
1049,4300,0.03489282504821913,90
1050,4400,0.034106683370987725,90
1051,4500,0.03386009668324002,90
1052,4600,0.034045969976798304,90
1053,4700,0.03378054040397425,90
1054,4800,0.0351195185552191,90
1055,4900,0.03531086444337771,90
1056,5000,0.03288369401375149,90
1057,5100,0.032481264096786214,90
1058,5200,0.032131781553779486,90
1059,5300,0.031933358702813434,90
1060,5400,0.031802675702672485,90
1061,5500,0.03184587617643577,90
1062,5600,0.03151220665780464,90
1063,5700,0.03280839476187328,90
1064,5800,0.03276934149650473,90
1065,5900,0.032832175472934766,90
1066,6000,0.0323861713594256,90
