,nfe,gd,seed
0,100,0.42642590185630547,70
1,200,0.2729876894412428,70
2,300,0.18002631807472758,70
3,400,0.15287984215851358,70
4,500,0.16935321091424788,70
5,600,0.133523840209907,70
6,700,0.1784712061390437,70
7,800,0.15503887162179206,70
8,900,0.12698148291785016,70
9,1000,0.09436613123978928,70
10,1100,0.08127458099678596,70
11,1200,0.08018882718741388,70
12,1300,0.0643643744018516,70
13,1400,0.07222428304168046,70
14,1500,0.0918812995211597,70
15,1600,0.08988776586500721,70
16,1700,0.07652394514653989,70
17,1800,0.06973971740126797,70
18,1900,0.06167909401100447,70
19,2000,0.06643526986487022,70
20,2100,0.0656155486753346,70
21,2200,0.08013980500467996,70
22,2300,0.08733791910231462,70
23,2400,0.0875036932011182,70
24,2500,0.09179479744550734,70
25,2600,0.08568433416479038,70
26,2700,0.08446631472483293,70
27,2800,0.08737272444132317,70
28,2900,0.08569927194661418,70
29,3000,0.08406798029329692,70
30,3100,0.09950740599745962,70
31,3200,0.09924846531485952,70
32,3300,0.09727324688774065,70
33,3400,0.09761085942735248,70
34,3500,0.09381262796131118,70
35,3600,0.08983616952344303,70
36,3700,0.08625918527206493,70
37,3800,0.08214861515138792,70
38,3900,0.08526367681983271,70
39,4000,0.08906133169299456,70
40,4100,0.07690623204493169,70
41,4200,0.07548923153608479,70
42,4300,0.07641962783132591,70
43,4400,0.07524642898042717,70
44,4500,0.07785461878064664,70
45,4600,0.07411698536783834,70
46,4700,0.07393392776402533,70
47,4800,0.07488640063813928,70
48,4900,0.07624416586816181,70
49,5000,0.07315558135973818,70
50,5100,0.07460230425474185,70
51,5200,0.07430018263041854,70
52,5300,0.07368422206065761,70
53,5400,0.07470470374322837,70
54,5500,0.07676034054038917,70
55,5600,0.07579891747287469,70
56,5700,0.07562599477324955,70
57,5800,0.0742133276064313,70
58,5900,0.07351718061586883,70
59,6000,0.07318430633603538,70
60,6100,0.07275172504858818,70
61,6200,0.07344201709423054,70
62,6300,0.07344201709423054,70
63,6400,0.07006254570528629,70
64,6500,0.06941726096280035,70
65,6600,0.06894508995381836,70
66,6700,0.06896042309429662,70
67,6800,0.07021686548062835,70
68,6900,0.07021686548062835,70
69,7000,0.0677348551219786,70
70,7100,0.06709965795939156,70
71,7200,0.06633302859038184,70
72,7300,0.06608116642774926,70
73,7400,0.06606750717022744,70
74,7500,0.06529303074876536,70
75,7600,0.06604809835553516,70
76,7700,0.06594071187356718,70
77,7800,0.06594071187356718,70
78,7900,0.06503775255532568,70
79,8000,0.06457121995360177,70
80,8100,0.0641483233551153,70
81,8200,0.06346018508305817,70
82,8300,0.06025080987692418,70
83,8400,0.06227818621735663,70
84,8500,0.06102485336266859,70
85,8600,0.06111085059088681,70
86,8700,0.061864995291237186,70
87,8800,0.06121964270294664,70
88,8900,0.06161099836456837,70
89,9000,0.06095273637472576,70
90,9100,0.06052332580825807,70
91,9200,0.060884403236552205,70
92,9300,0.0604334240904413,70
93,9400,0.05822769531904269,70
94,9500,0.05461599457241236,70
95,9600,0.05447637916094964,70
96,9700,0.055636774513426156,70
97,9800,0.05453216042150303,70
98,9900,0.055013698215702955,70
99,10315,0.057319456454522515,70
100,10735,0.05799265120567737,70
101,11155,0.05708160054168003,70
102,11575,0.05595000321607706,70
103,11995,0.04950719634133161,70
104,12415,0.052413712463853575,70
105,12835,0.053616331287763025,70
106,13255,0.05167951380050163,70
107,13675,0.05400926657777948,70
108,14095,0.05413666691935668,70
109,14515,0.04914469699276523,70
110,14935,0.05713219081698216,70
111,15355,0.05773196333029317,70
112,15775,0.05695353210331871,70
113,16195,0.05416171779150753,70
114,16615,0.05016490106680018,70
115,17035,0.04897748098349173,70
116,17455,0.047479881482681265,70
117,17875,0.04452034630393654,70
118,18295,0.04470405048993591,70
119,18715,0.04620684286917543,70
120,19135,0.043415502797264416,70
121,19555,0.04223963466236116,70
122,19975,0.0434034241397433,70
123,20395,0.04234683679001103,70
124,20815,0.04201586057243938,70
125,21235,0.04172271505889524,70
126,21655,0.03936893094585911,70
127,22075,0.03703021941735672,70
128,22495,0.03226014492759544,70
129,22915,0.03252502815480394,70
130,23335,0.029825820177817486,70
131,23755,0.030244690204900008,70
132,24175,0.029608464120857218,70
133,24595,0.029959586782063,70
134,25015,0.027718359540276474,70
135,25435,0.028707718498637996,70
136,25855,0.02655118013174141,70
137,26275,0.02613988869596297,70
138,26695,0.024613682599354005,70
139,27115,0.024498535309433876,70
140,27535,0.024865935246444947,70
141,27955,0.02641444494698443,70
142,28375,0.025454463314200006,70
143,28795,0.02550301612420004,70
144,29215,0.02460311646693495,70
145,29635,0.024189418963933427,70
146,30055,0.02349259033219039,70
147,30475,0.022603978705424983,70
148,30895,0.022436001438826316,70
149,31315,0.022305605312910416,70
150,31735,0.022178659070743446,70
151,32155,0.02251683301109274,70
152,32575,0.023697276188882715,70
153,32995,0.02329684714688856,70
154,33415,0.021536911492382217,70
155,33835,0.02098993869572193,70
156,34255,0.02142671790767661,70
157,34675,0.021698759404109664,70
158,35095,0.021035698780130726,70
159,35515,0.020779441198298894,70
160,35935,0.020283186522967022,70
161,36355,0.02033025768520962,70
162,36775,0.019832768505407786,70
163,37195,0.019543419845713596,70
164,37615,0.018835543202512604,70
165,38035,0.018861581082264805,70
166,38455,0.018596162187006642,70
167,38875,0.01865805455927532,70
168,39295,0.018272699330205512,70
169,39715,0.018264218348500397,70
170,40135,0.01875370505897145,70
171,40555,0.01844941090537334,70
172,40975,0.01840318709505746,70
173,41395,0.01814185543893835,70
174,41815,0.01757466976821535,70
175,42235,0.017341235716230453,70
176,42655,0.01734756981762008,70
177,43075,0.01728007964236419,70
178,43495,0.0171615492358493,70
179,43915,0.017130779595816662,70
180,44335,0.017042016831609347,70
181,44755,0.01707327267296392,70
182,45175,0.017043162828519608,70
183,45595,0.016932184475443892,70
184,46015,0.01689114641514853,70
185,46435,0.016943021583357008,70
186,46855,0.017102235541754805,70
187,47275,0.01678108334396075,70
188,47695,0.01714343855707033,70
189,48115,0.017591518258527623,70
190,48535,0.01753887090621114,70
191,48955,0.0173556783452798,70
192,49375,0.0171976317203219,70
193,49795,0.01714068159504548,70
194,50215,0.01714287550802484,70
195,50635,0.01688248536232095,70
196,51055,0.01657999512012824,70
197,51475,0.01674318654835313,70
198,51895,0.016083241896303932,70
199,53458,0.01618349141828698,70
200,54982,0.01579894498758767,70
201,56506,0.01597164090619354,70
202,58030,0.01567813542214471,70
203,59554,0.015246299314413458,70
204,61078,0.014334132276216346,70
205,62602,0.013873655997476182,70
206,64126,0.013486613957808575,70
207,65650,0.013173031652281647,70
208,67174,0.012918321822191789,70
209,68698,0.012529340510549488,70
210,70222,0.012100652453819754,70
211,71746,0.011794823745917875,70
212,73270,0.011289014777972967,70
213,74794,0.010762102932413331,70
214,76318,0.010664199889212045,70
215,77842,0.01059050854950272,70
216,79366,0.010496970820661302,70
217,80890,0.010356293688542701,70
218,82414,0.010373226925671148,70
219,83938,0.010146741560073077,70
220,85462,0.010158607896324898,70
221,86986,0.010070716298385303,70
222,88510,0.009910540627564458,70
223,90034,0.009748322687261111,70
224,91558,0.009592307924117914,70
225,93082,0.009638084167104863,70
226,94606,0.009421934589026546,70
227,96130,0.009217906651898606,70
228,97654,0.009088133515692898,70
229,99178,0.00893772628470301,70
230,100702,0.008868302739051778,70
231,102226,0.00881857458485844,70
232,103750,0.009089263728172274,70
233,105274,0.009020896850901516,70
234,106798,0.00899815349411615,70
235,108322,0.0089971718117622,70
236,109846,0.00880456240784592,70
237,111370,0.008729563800353812,70
238,112894,0.008546014132044569,70
239,114418,0.008485345709937262,70
240,115942,0.00855293343015166,70
241,117466,0.008557424857991424,70
242,118990,0.008418795209896301,70
243,120514,0.008328725962328544,70
244,122038,0.008262463542788782,70
245,123562,0.00812344408461502,70
246,125086,0.007988206658694626,70
247,126610,0.008037448949739713,70
248,128134,0.00815110290757272,70
249,129658,0.00809712709789417,70
250,131182,0.008228765364519814,70
251,132706,0.008319821723370525,70
252,134230,0.007985937224615517,70
253,135754,0.007902977478097775,70
254,137278,0.007788261575969473,70
255,138802,0.007835143702109524,70
256,140326,0.00785710882789489,70
257,141850,0.00784281695542708,70
258,143374,0.007793644967064474,70
259,144898,0.0076899075648422695,70
260,146422,0.007630181041305338,70
261,147946,0.007461341161413162,70
262,149470,0.0074147441467800265,70
263,150994,0.007335545480004169,70
264,152518,0.007356929284667948,70
265,154042,0.007194216652045776,70
266,155566,0.00715456042811471,70
267,157090,0.0071755002683105504,70
268,158614,0.007092812454433607,70
269,160138,0.007008647487294942,70
270,161662,0.007030175452249978,70
271,163186,0.006962767796970361,70
272,164710,0.007008745543589652,70
273,166234,0.00695427860571829,70
274,167758,0.006865227493572364,70
275,169282,0.006823271520738443,70
276,170806,0.006705516280665488,70
277,172330,0.006681442086490478,70
278,173854,0.006688219073783274,70
279,175378,0.006698371720066993,70
280,176902,0.006610252891620775,70
281,178426,0.006636844260701954,70
282,179950,0.006566978180349625,70
283,181474,0.006555743958583321,70
284,182998,0.006546999065342401,70
285,184522,0.006499308434488006,70
286,186046,0.00653067737067988,70
287,187570,0.006584681977707849,70
288,189094,0.006631736790032727,70
289,190618,0.006550585659898233,70
290,192142,0.0066201420996512194,70
291,193666,0.006588259414305034,70
292,195190,0.006591548670359233,70
293,196714,0.006564772892085724,70
294,198238,0.0065941908784162406,70
295,199762,0.006577465092599573,70
296,201286,0.006531036478576907,70
297,202810,0.006483378507585466,70
298,204334,0.006451997787227852,70
299,209125,0.006379959840706718,70
300,213481,0.006343324089093993,70
301,217837,0.006221524994249915,70
302,222193,0.006045694462440784,70
303,226549,0.005924986861573554,70
304,230905,0.005789379125912653,70
305,235261,0.0057207277416839964,70
306,239617,0.005677270511176091,70
307,243973,0.005558611763945351,70
308,248329,0.005470521656846658,70
309,252685,0.005427642872947751,70
310,100,0.31333643686218393,80
311,200,0.1947578753825388,80
312,300,0.16193952571019876,80
313,400,0.12723853353476522,80
314,500,0.11011442291689781,80
315,600,0.09015114313874899,80
316,700,0.07628662816690406,80
317,800,0.0934134865331401,80
318,900,0.07539587218947853,80
319,1000,0.06969581278709198,80
320,1100,0.06640351814748134,80
321,1200,0.06623381291966095,80
322,1300,0.07167519456416724,80
323,1400,0.06617352095616685,80
324,1500,0.060512483602532904,80
325,1600,0.057035702110022124,80
326,1700,0.05770705030111253,80
327,1800,0.05284714526546461,80
328,1900,0.051488966256102726,80
329,2000,0.05983018879700308,80
330,2100,0.06142957556114681,80
331,2200,0.0586902460809383,80
332,2300,0.05378900673724823,80
333,2400,0.05066448707809143,80
334,2500,0.04854960508543584,80
335,2600,0.046352141328093587,80
336,2700,0.04859886261348738,80
337,2800,0.049056361938655736,80
338,2900,0.04490481788579625,80
339,3000,0.04648067971389148,80
340,3100,0.04359827676428881,80
341,3200,0.04137610757600654,80
342,3300,0.046950620057386656,80
343,3400,0.04420234631352573,80
344,3500,0.043492132001091144,80
345,3600,0.041886648538712365,80
346,3700,0.04185470280939209,80
347,3800,0.041389934565074345,80
348,3900,0.04024404218106035,80
349,4000,0.034642062475535446,80
350,4100,0.036886827638736616,80
351,4200,0.036378339717330434,80
352,4300,0.03543393892420729,80
353,4400,0.033941621922110074,80
354,4500,0.03339897003867368,80
355,4600,0.03391522649719888,80
356,4700,0.03784978072022931,80
357,4800,0.037833185780012435,80
358,4900,0.036757636483521074,80
359,5000,0.03870421112718079,80
360,5100,0.039880765559127736,80
361,5200,0.040450462766067605,80
362,5300,0.03905587888448597,80
363,5400,0.03851113687041761,80
364,5500,0.037974885155951654,80
365,5600,0.0374802143705701,80
366,5700,0.04011038160005429,80
367,5800,0.03905508958853239,80
368,5900,0.041002548036127615,80
369,6000,0.04005697687179237,80
