,nfe,hypervolume,seed
394,6600,0.375,80
395,6700,0.375,80
396,6800,0.375,80
397,6900,0.375,80
398,7000,0.375,80
399,7100,0.375,80
400,7200,0.375,80
401,7300,0.375,80
402,7400,0.375,80
403,7500,0.375,80
404,7600,0.375,80
405,7700,0.375,80
406,7800,0.375,80
407,7900,0.375,80
408,8000,0.375,80
409,8100,0.28762915096902625,80
410,8200,0.28762915096902625,80
411,8300,0.28762915096902625,80
412,8400,0.28762915096902625,80
413,8500,0.28762915096902625,80
414,8600,0.28762915096902625,80
415,8700,0.28762915096902625,80
416,8800,0.28762915096902625,80
417,8900,0.28762915096902625,80
418,9000,0.28762915096902625,80
419,9100,0.28762915096902625,80
420,9200,0.28762915096902625,80
421,9300,0.28762915096902625,80
422,9400,0.28762915096902625,80
423,9500,0.28762915096902625,80
424,9600,0.28762915096902625,80
425,9700,0.28762915096902625,80
426,9800,0.30908401421084275,80
427,9900,0.30908401421084275,80
428,10396,0.30908401421084275,80
429,10924,0.30908401421084275,80
430,11452,0.30908401421084275,80
431,11980,0.2804921366545202,80
432,12508,0.25000000000000044,80
433,13036,0.27932845694978753,80
434,13564,0.27932845694978753,80
435,14092,0.27932845694978753,80
436,14620,0.25,80
437,15148,0.25000000000000044,80
438,15676,0.37500000000000044,80
439,16204,0.37500000000000044,80
440,16732,0.37500000000000044,80
441,17260,0.37500000000000044,80
442,17788,0.37500000000000044,80
443,18316,0.2181707532295447,80
444,18844,0.2181707532295447,80
445,19372,0.25000000000000044,80
446,19900,0.25000000000000044,80
447,20428,0.25000000000000044,80
448,20956,0.25000000000000044,80
449,21484,0.25000000000000044,80
450,22012,0.23459266981732163,80
451,22540,0.25000000000000044,80
452,23068,0.25000000000000044,80
453,23596,0.25000000000000044,80
454,24124,0.20596654453151975,80
455,24652,0.25000000000000044,80
456,25180,0.25000000000000044,80
457,25708,0.25000000000000044,80
458,26236,0.25000000000000044,80
459,26764,0.25000000000000044,80
460,27292,0.25000000000000044,80
