,nfe,gd,seed
1484,91690,0.021573333498122158,90
1485,93066,0.021414885078983894,90
1486,94442,0.02177566038088682,90
1487,95818,0.021272716235647565,90
1488,97194,0.021101340520743538,90
1489,98570,0.021100175448601377,90
1490,99946,0.021073352138532953,90
1491,101322,0.020253177287235382,90
1492,102698,0.020086888936751257,90
1493,104074,0.019674100247201287,90
1494,105450,0.01920245602483672,90
1495,106826,0.01907766850437333,90
1496,108202,0.019294029464338853,90
1497,109578,0.019395118745257203,90
1498,110954,0.01939051712914888,90
1499,112330,0.0191199923586817,90
1500,113706,0.01900348234424339,90
1501,115082,0.01844203075787867,90
1502,116458,0.018454330859378917,90
1503,117834,0.01841324727123177,90
1504,119210,0.01846631252380517,90
1505,120586,0.018404167158926326,90
1506,121962,0.01834835860913891,90
1507,123338,0.018204572051590637,90
1508,124714,0.01814137009676308,90
1509,126090,0.01830092002097636,90
1510,127466,0.018299122322907667,90
1511,128842,0.01849729364525066,90
1512,130218,0.018399297973445763,90
1513,131594,0.01830078032106115,90
1514,132970,0.018181095454768217,90
1515,134346,0.018407391052403115,90
1516,135722,0.018269714915701857,90
1517,137098,0.0182246527597802,90
1518,138474,0.01836048023719416,90
1519,139850,0.01820053593670861,90
1520,141226,0.018067315780197952,90
1521,142602,0.01810070525161034,90
1522,143978,0.017977358256198683,90
1523,145354,0.017750369560813495,90
1524,146730,0.017575868075062694,90
1525,148106,0.017707800834933823,90
1526,149482,0.017752377934214268,90
1527,150858,0.01795222427125312,90
1528,152234,0.017762721186327306,90
1529,153610,0.01771486925641941,90
1530,154986,0.01755046269201482,90
1531,156362,0.017472870307409228,90
1532,157738,0.017404397235637702,90
1533,159114,0.017437552833593592,90
1534,160490,0.017407110914051425,90
1535,161866,0.017319618294141335,90
1536,163242,0.017299742833725686,90
1537,164618,0.017236385824751482,90
1538,165994,0.017103567337742064,90
1539,167370,0.017190626098633068,90
1540,168746,0.017085278287757952,90
1541,170122,0.01708328872380488,90
1542,171498,0.017231175090809753,90
1543,172874,0.01703891507124369,90
1544,174250,0.017002328988456546,90
1545,175626,0.016909051544586353,90
1546,177002,0.016819535474381416,90
1547,178378,0.01682939405706491,90
1548,179754,0.016861605568861036,90
1549,181130,0.016791641452147794,90
1550,182506,0.01680555383724355,90
1551,183882,0.01672666702710667,90
1552,185258,0.01657045225207074,90
1553,186634,0.016750427654306153,90
1554,188010,0.016623383484280368,90
1555,189386,0.01637285541190136,90
1556,190762,0.016272065234810684,90
1557,192138,0.016371763637213817,90
1558,193514,0.016269259267658757,90
1559,194890,0.01614428009217818,90
1560,196266,0.016165336759052993,90
1561,197642,0.016276580645763438,90
1562,199018,0.0162233194104616,90
1563,200394,0.016274725284014434,90
1564,201770,0.016405286674927477,90
1565,203146,0.0164269572855065,90
1566,204522,0.016404333706754117,90
1567,205898,0.016398769737519713,90
1568,207274,0.016266887880474545,90
1569,208650,0.016333471343579046,90
1570,210026,0.016369541820191166,90
1571,211402,0.016323259445707828,90
1572,212778,0.016154730752986485,90
1573,214154,0.016091824546771636,90
1574,217486,0.016194730133903518,90
1575,220094,0.01654630480196841,90
1576,222702,0.016385182863113516,90
1577,225310,0.016125071898478036,90
1578,227918,0.01590509178377276,90
1579,230526,0.017419278340691603,90
1580,233134,0.017125267904110227,90
1581,235742,0.01702621187222716,90
1582,238350,0.016925392361661264,90
1583,240958,0.016113133826815583,90
1584,243566,0.01573339589368275,90
1585,246174,0.015435058660657905,90
1586,248782,0.01523671694090102,90
1587,251390,0.014634245702842079,90
1588,100,0.3630119679946226,20
1589,200,0.3116720794739341,20
1590,300,0.30182039175104564,20
1591,400,0.2010900787608019,20
