,nfe,ei,seed
2390,84905,0.5173176709266448,100
2391,85749,0.5173176709266448,100
2392,86593,0.5173176709266448,100
2393,87437,0.5173176709266448,100
2394,88281,0.5173176709266448,100
2395,89125,0.5173176709266448,100
2396,89969,0.5173176709266448,100
2397,90813,0.5173176709266448,100
2398,91657,0.5173176709266448,100
2399,92501,0.5173176709266448,100
2400,93345,0.5173176709266448,100
2401,94189,0.5173176709266448,100
2402,97577,0.5173176709266448,100
2403,100969,0.5173176709266448,100
2404,104361,0.5173176709266448,100
2405,107753,0.5173176709266448,100
2406,111145,0.5173176709266448,100
2407,114537,0.5173176709266448,100
2408,117929,0.5173176709266448,100
2409,121321,0.5173176709266448,100
2410,124713,0.5173176709266448,100
2411,128105,0.5173176709266448,100
2412,131497,0.5173176709266448,100
2413,134889,0.5173176709266448,100
2414,138281,0.5173176709266448,100
2415,141673,0.5173176709266448,100
2416,145065,0.5173176709266448,100
2417,148457,0.5173176709266448,100
2418,151849,0.5173176709266448,100
2419,155241,0.5173176709266448,100
2420,158633,0.5173176709266448,100
2421,162025,0.5173176709266448,100
2422,165417,0.5173176709266448,100
2423,168809,0.5173176709266448,100
2424,172201,0.5173176709266448,100
2425,175593,0.5173176709266448,100
2426,178985,0.5173176709266448,100
2427,182377,0.5173176709266448,100
2428,185769,0.5173176709266448,100
2429,189161,0.5173176709266448,100
2430,192553,0.5173176709266448,100
2431,195945,0.5173176709266448,100
2432,199337,0.5173176709266448,100
2433,202729,0.5173176709266448,100
2434,206121,0.5173176709266448,100
2435,209513,0.5173176709266448,100
2436,212905,0.5173176709266448,100
2437,216297,0.5173176709266448,100
2438,219689,0.5173176709266448,100
2439,223081,0.5173176709266448,100
2440,226473,0.5173176709266448,100
2441,229865,0.5173176709266448,100
2442,233257,0.5173176709266448,100
2443,236649,0.5173176709266448,100
2444,240041,0.5173176709266448,100
2445,243433,0.5173176709266448,100
2446,246825,0.5173176709266448,100
2447,250217,0.5173176709266448,100
2448,100,0.6806893532564732,40
2449,200,1.0,40
2450,300,1.0,40
2451,400,1.0,40
2452,500,1.0,40
2453,600,1.0,40
2454,700,1.0,40
2455,800,1.0,40
2456,900,1.0,40
2457,1000,1.0,40
2458,1100,1.0,40
2459,1200,0.6319583164597687,40
2460,1300,0.6319583164597687,40
2461,1400,0.6319583164597687,40
2462,1500,0.6319583164597687,40
2463,1600,0.6319583164597687,40
2464,1700,0.6319583164597687,40
2465,1800,0.6319583164597687,40
2466,1900,0.6319583164597687,40
2467,2000,0.6319583164597687,40
2468,2100,0.6319583164597687,40
2469,2200,0.6319583164597687,40
2470,2300,0.6319583164597687,40
2471,2400,0.6319583164597687,40
2472,2500,0.6319583164597687,40
2473,2600,0.6319583164597687,40
2474,2700,0.6319583164597687,40
2475,2800,0.6319583164597687,40
2476,2900,0.613453132234962,40
2477,3000,0.613453132234962,40
2478,3100,0.613453132234962,40
2479,3200,0.613453132234962,40
2480,3300,0.613453132234962,40
2481,3400,0.613453132234962,40
2482,3500,0.613453132234962,40
2483,3600,0.613453132234962,40
2484,3700,0.613453132234962,40
2485,3800,0.613453132234962,40
2486,3900,0.613453132234962,40
2487,4000,0.613453132234962,40
2488,4100,0.613453132234962,40
2489,4200,0.6176848609391824,40
2490,4300,0.6176848609391824,40
2491,4400,0.6176848609391824,40
2492,4500,0.6176848609391824,40
2493,4600,0.6176848609391824,40
2494,4700,0.6166074017397406,40
2495,4800,0.6166074017397406,40
2496,4900,0.6166074017397406,40
2497,5000,0.6166074017397406,40
2498,5100,0.6166074017397406,40
2499,5200,0.6166074017397406,40
2500,5300,0.6166074017397406,40
2501,5400,0.6166074017397406,40
2502,5500,0.6166074017397406,40
2503,5600,0.6166074017397406,40
2504,5700,1.0,40
2505,5800,1.0,40
2506,5900,1.0,40
2507,6000,1.0,40
2508,6100,1.0,40
2509,6200,1.0,40
2510,6300,1.0,40
2511,6400,1.0,40
2512,6500,0.6054199451398353,40
2513,6600,0.6054199451398353,40
2514,6700,0.6054199451398353,40
2515,6800,0.592395818223523,40
2516,6900,0.592395818223523,40
2517,7000,0.592395818223523,40
2518,7100,0.592395818223523,40
2519,7200,0.592395818223523,40
2520,7300,0.592395818223523,40
2521,7400,0.592395818223523,40
2522,7500,0.592395818223523,40
2523,7600,0.592395818223523,40
2524,7700,0.592395818223523,40
2525,7800,0.592395818223523,40
2526,7900,0.592395818223523,40
2527,8000,0.592395818223523,40
2528,8100,0.592395818223523,40
2529,8200,0.592395818223523,40
2530,8300,0.592395818223523,40
2531,8400,0.592395818223523,40
2532,8500,0.592395818223523,40
2533,8600,0.592395818223523,40
2534,8700,0.592395818223523,40
2535,8800,0.592395818223523,40
2536,8900,0.592395818223523,40
2537,9000,0.592395818223523,40
2538,9100,0.592395818223523,40
2539,9200,0.592395818223523,40
2540,9300,0.592395818223523,40
2541,9400,0.592395818223523,40
2542,9500,0.592395818223523,40
2543,9600,0.592395818223523,40
2544,9700,0.592395818223523,40
2545,9800,0.592395818223523,40
2546,9900,0.592395818223523,40
2547,10369,0.592395818223523,40
2548,10861,0.592395818223523,40
2549,11353,0.592395818223523,40
2550,11845,0.592395818223523,40
2551,12337,0.592395818223523,40
2552,12829,0.592395818223523,40
2553,13321,0.592395818223523,40
2554,13813,0.592395818223523,40
2555,14305,0.592395818223523,40
2556,14797,0.592395818223523,40
2557,15289,0.592395818223523,40
2558,15781,0.592395818223523,40
2559,16273,0.5919846993516059,40
2560,16765,0.5919846993516059,40
2561,17257,0.5919846993516059,40
2562,17749,0.5919846993516059,40
2563,18241,0.5919846993516059,40
2564,18733,0.5919846993516059,40
2565,19225,0.5919846993516059,40
2566,19717,0.5919846993516059,40
2567,20209,0.5919846993516059,40
2568,20701,0.5919846993516059,40
2569,21193,0.5919846993516059,40
2570,21685,0.5919846993516059,40
2571,22177,0.5917432533193298,40
2572,22669,0.5894087919021095,40
2573,23161,0.5894087919021095,40
2574,23653,0.5894087919021095,40
2575,24145,0.5878801768837082,40
2576,24637,0.5878801768837082,40
2577,25129,0.5878801768837082,40
2578,25621,0.5878801768837082,40
2579,26113,0.5884630471890612,40
2580,26605,0.5884630471890612,40
2581,27097,0.5884630471890612,40
2582,27589,0.5884630471890612,40
2583,28081,0.5884630471890612,40
2584,28573,0.5884630471890612,40
2585,29065,0.5884630471890612,40
2586,29557,0.5884630471890612,40
