,nfe,hypervolume,seed
0,100,0.0011304760720166657,70
1,200,0.0013567706341593528,70
2,300,0.001890565606448495,70
3,400,0.002048505231520942,70
4,500,0.0022109237018014733,70
5,600,0.002328582995915248,70
6,700,0.0024436013838362914,70
7,800,0.0025505323229021186,70
8,900,0.0029023298900806103,70
9,1000,0.0030945522139104653,70
10,1100,0.0032461619934826746,70
11,1200,0.0034260448699926743,70
12,1300,0.003467129232563726,70
13,1400,0.003491537917564888,70
14,1500,0.00366413538919546,70
15,1600,0.0037333349002790237,70
16,1700,0.00382555762789334,70
17,1800,0.003920014472422556,70
18,1900,0.003914941182447182,70
19,2000,0.003914941182447182,70
20,2100,0.0039331544915660625,70
21,2200,0.00393353064836961,70
22,2300,0.0042276935861091745,70
23,2400,0.004252574836041282,70
24,2500,0.004256052995123204,70
25,2600,0.004256052995123204,70
26,2700,0.0042793397383813474,70
27,2800,0.0042793397383813474,70
28,2900,0.004283078445997292,70
29,3000,0.004306297947333491,70
30,3100,0.004338768410476524,70
31,3200,0.004339772903575955,70
32,3300,0.004346165445506979,70
33,3400,0.004349413244959653,70
34,3500,0.004351527385224013,70
35,3600,0.0043574161008399556,70
36,3700,0.004386863862061049,70
37,3800,0.004407337607790376,70
38,3900,0.004409923311672417,70
39,4000,0.004409947470732815,70
40,4100,0.004413368588128366,70
41,4200,0.004452163993803364,70
42,4300,0.004475385619229798,70
43,4400,0.004537845898909142,70
44,4500,0.004589493549285198,70
45,4600,0.004595036910594733,70
46,4700,0.004613472188634606,70
47,4800,0.004620172543134209,70
48,4900,0.0046217028625170865,70
49,5000,0.004644925971919733,70
50,5100,0.00465291786298237,70
51,5200,0.0046535061345535575,70
52,5300,0.004660084322222594,70
53,5400,0.004671811334994971,70
54,5500,0.004689988704091675,70
55,5600,0.004724409043956888,70
56,5700,0.004742232158876419,70
57,5800,0.004751141925245814,70
58,5900,0.004752592913706698,70
59,6000,0.004760960763141267,70
60,6100,0.004761189287499562,70
61,6200,0.0048847849678992665,70
62,6300,0.004893756740069891,70
63,6400,0.004910584422867221,70
64,6500,0.004922911585439857,70
65,6600,0.0049236668082566085,70
66,6700,0.004967587162398053,70
67,6800,0.0049965442315735124,70
68,6900,0.005002648311347505,70
69,7000,0.005110006606777906,70
70,7100,0.005132539212536992,70
71,7200,0.005145494449029172,70
72,7300,0.0051459916789514636,70
73,7400,0.005146514621003273,70
74,7500,0.005157691048366711,70
75,7600,0.005162827833089049,70
76,7700,0.00516763695899428,70
77,7800,0.005170522752894657,70
78,7900,0.005175043507786456,70
79,8000,0.005174282781056449,70
80,8100,0.005186864326655728,70
81,8200,0.005186878746771213,70
82,8300,0.005187322002813355,70
83,8400,0.005194169235524685,70
84,8500,0.00519992025141265,70
85,8600,0.005200348635301635,70
86,8700,0.005235718727776138,70
87,8800,0.0052481801539482655,70
88,8900,0.005253790339359247,70
89,9000,0.0052544273695941095,70
90,9100,0.005261783212452492,70
91,9200,0.005271283115943139,70
92,9300,0.005276015718942718,70
93,9400,0.0052771009325289974,70
94,9500,0.005291410281469246,70
95,9600,0.005291638332230672,70
96,9700,0.0052975172504100615,70
97,9800,0.005298697311560365,70
98,9900,0.005298697311560365,70
99,10408,0.00529904332614814,70
100,10952,0.005313631706531365,70
101,11496,0.005346556134037894,70
102,12040,0.005368584405129185,70
103,12584,0.005396695751132706,70
104,13128,0.005416865010060803,70
105,13672,0.00548030415289649,70
106,14216,0.005508165154814813,70
107,14760,0.0055355269449546725,70
108,15304,0.0056134917044562554,70
109,15848,0.005662480030828248,70
110,16392,0.005695291954678187,70
111,16936,0.00571603225062122,70
112,17480,0.005766231708137777,70
113,18024,0.005798301854478302,70
114,18568,0.00582450772066884,70
115,19112,0.005872690070199839,70
116,19656,0.005885219793249559,70
117,20200,0.005919725369196661,70
118,20744,0.00593555536942983,70
119,21288,0.0059930905908135955,70
120,21832,0.006030281599131788,70
121,22376,0.006040258649319969,70
122,22920,0.006060140108551136,70
123,23464,0.006074790119979936,70
124,24008,0.006079374240038504,70
125,24552,0.006082664587853382,70
126,25096,0.006094809904156544,70
127,25640,0.006104035906498886,70
128,26184,0.006127400741573538,70
129,26728,0.006138485052629394,70
130,27272,0.006172844820852143,70
131,27816,0.0061835243799149755,70
132,28360,0.0062029653025368805,70
133,28904,0.0062090528313969735,70
134,29448,0.006215285127639308,70
135,29992,0.006217547690384805,70
136,30536,0.0062231165904456445,70
137,31080,0.006237073946860487,70
138,31624,0.006242128743240528,70
139,32168,0.006258553054596536,70
140,32712,0.006267059208710417,70
141,33256,0.006293095542893933,70
142,33800,0.00630040397865159,70
143,34344,0.006301242731798152,70
144,34888,0.006332510427298594,70
145,35432,0.006332838111629636,70
146,35976,0.006333289126998751,70
147,36520,0.006334243561891897,70
148,37064,0.006341472447785381,70
149,37608,0.006350413048295759,70
150,38152,0.006358108093916027,70
151,38696,0.006360896920576005,70
152,39240,0.006361183315107896,70
153,39784,0.00636632283069755,70
154,40328,0.006375670790442778,70
155,40872,0.006397593463553912,70
