,nfe,ei,seed
0,100,1.0,70
1,200,0.5978777331270656,70
2,300,0.5978777331270656,70
3,400,0.5978777331270656,70
4,500,0.5978777331270656,70
5,600,0.5978777331270656,70
6,700,0.5751211144302125,70
7,800,0.5751211144302125,70
8,900,0.5751211144302125,70
9,1000,0.5783502146277374,70
10,1100,0.5783502146277374,70
11,1200,0.5783502146277374,70
12,1300,0.5783502146277374,70
13,1400,0.5783502146277374,70
14,1500,0.5783502146277374,70
15,1600,0.5783502146277374,70
16,1700,0.5783502146277374,70
17,1800,0.5596277624625164,70
18,1900,0.5596277624625164,70
19,2000,0.5515829467662737,70
20,2100,0.5515829467662737,70
21,2200,0.46951663411205224,70
22,2300,0.46951663411205224,70
23,2400,0.46951663411205224,70
24,2500,0.46951663411205224,70
25,2600,0.46951663411205224,70
26,2700,0.46951663411205224,70
27,2800,0.4587689652963346,70
28,2900,0.4587689652963346,70
29,3000,0.44294293820186814,70
30,3100,0.44294293820186814,70
31,3200,0.44294293820186814,70
32,3300,0.44294293820186814,70
33,3400,0.4426705528228493,70
34,3500,0.4426705528228493,70
35,3600,0.4426705528228493,70
36,3700,0.4426705528228493,70
37,3800,0.40800387448728515,70
38,3900,0.40228593421460135,70
39,4000,0.40228593421460135,70
40,4100,0.40228593421460135,70
41,4200,0.40228593421460135,70
42,4300,0.40228593421460135,70
43,4400,0.40228593421460135,70
44,4500,0.40228593421460135,70
45,4600,0.40228593421460135,70
46,4700,0.40228593421460135,70
47,4800,0.38211342966689604,70
48,4900,0.373713152705048,70
49,5000,0.373713152705048,70
50,5100,0.373713152705048,70
51,5200,0.373713152705048,70
52,5300,0.373713152705048,70
53,5400,0.373713152705048,70
54,5500,0.373713152705048,70
55,5600,0.373713152705048,70
56,5700,0.373713152705048,70
57,5800,0.373713152705048,70
58,5900,0.373713152705048,70
59,6000,0.373713152705048,70
60,6100,0.373713152705048,70
61,6200,0.373713152705048,70
62,6300,0.373713152705048,70
63,6400,0.373713152705048,70
64,6500,0.373713152705048,70
65,6600,0.373713152705048,70
66,6700,0.373713152705048,70
67,6800,0.373713152705048,70
68,6900,0.373713152705048,70
69,7000,0.373713152705048,70
70,7100,0.373713152705048,70
71,7200,0.373713152705048,70
72,7300,0.373713152705048,70
73,7400,0.373713152705048,70
74,7500,0.373713152705048,70
75,7600,0.36310324204109473,70
76,7700,0.36310324204109473,70
77,7800,0.36310324204109473,70
78,7900,0.36310324204109473,70
79,8000,0.36310324204109473,70
80,8100,0.36310324204109473,70
81,8200,0.36310324204109473,70
82,8300,0.36310324204109473,70
83,8400,0.4382153786161555,70
84,8500,0.43000854651299625,70
85,8600,0.43000854651299625,70
86,8700,0.43000854651299625,70
87,8800,0.4225240054884628,70
88,8900,0.4225240054884628,70
89,9000,0.4225240054884628,70
90,9100,0.42891599729317914,70
91,9200,0.42891599729317914,70
92,9300,0.42891599729317914,70
93,9400,0.42891599729317914,70
94,9500,0.42891599729317914,70
95,9600,0.42891599729317914,70
96,9700,0.42891599729317914,70
97,9800,0.43000854651299625,70
98,9900,0.43000854651299625,70
99,10582,0.43000854651299625,70
100,11358,0.4164599177595605,70
101,12134,0.37663188955650106,70
102,12910,0.37663188955650106,70
103,13686,0.41718179337818423,70
104,14462,0.41716179525601577,70
105,15238,0.3558827979973286,70
106,16014,0.3558827979973286,70
107,16790,0.3558827979973286,70
108,17566,0.39438779414502856,70
109,18342,0.3655121967665327,70
110,19118,0.3655121967665327,70
111,19894,0.40834993490531113,70
112,20670,0.3434836408762192,70
113,21446,0.3434836408762192,70
114,22222,0.32187990744059336,70
115,22998,0.32187990744059336,70
116,23774,0.32187990744059336,70
117,24550,0.32187990744059336,70
118,25326,0.32187990744059336,70
119,26102,0.3457457682012331,70
120,26878,0.3457457682012331,70
121,27654,0.3457457682012331,70
122,28430,0.3581070540504117,70
123,29206,0.3581070540504117,70
124,29982,0.3581070540504117,70
125,30758,0.3581070540504117,70
126,31534,0.3581070540504117,70
127,32310,0.3995277457556996,70
128,33086,0.3995277457556996,70
129,33862,0.3995277457556996,70
130,34638,0.38476283823662427,70
131,35414,0.3350160500802423,70
132,36190,0.4036580934879602,70
133,36966,0.38476283823662427,70
134,37742,0.38476283823662427,70
135,38518,0.38476283823662427,70
136,39294,0.3839118614986877,70
137,40070,0.37265872655112353,70
138,40846,0.418088669155802,70
139,41622,0.418088669155802,70
140,42398,0.418088669155802,70
141,43174,0.3433119779583289,70
142,43950,0.3433119779583289,70
143,44726,0.3433119779583289,70
144,45502,0.3282030117145609,70
145,46278,0.3257191467883197,70
146,47054,0.33975470801615465,70
147,47830,0.31353970828885896,70
148,48606,0.3236039328762803,70
149,49382,0.3236039328762803,70
150,50158,0.3236039328762803,70
151,50934,0.3236039328762803,70
152,51710,0.3236039328762803,70
153,52486,0.3236039328762803,70
154,53262,0.3236039328762803,70
155,54038,0.3236039328762803,70
156,54814,0.3236039328762803,70
157,55590,0.3036925477334616,70
158,56366,0.3036925477334616,70
159,57142,0.3036925477334616,70
160,57918,0.3036925477334616,70
161,58694,0.3036925477334616,70
162,59470,0.3036925477334616,70
163,60246,0.3695915757387919,70
164,61022,0.3273362583035928,70
165,61798,0.3273362583035928,70
166,62574,0.3209241164508847,70
167,63350,0.3209241164508847,70
168,64126,0.3209241164508847,70
169,64902,0.3209241164508847,70
170,65678,0.3209241164508847,70
171,66454,0.3209241164508847,70
172,67230,0.31704327073707145,70
173,68006,0.30479195709113266,70
174,68782,0.30479195709113266,70
175,69558,0.30479195709113266,70
176,70334,0.30479195709113266,70
