,nfe,improvements
0,100,19
1,200,23
2,300,25
3,400,27
4,500,29
5,600,33
6,700,35
7,800,40
8,900,45
9,1000,48
10,1100,51
11,1200,56
12,1300,59
13,1400,63
14,1500,67
15,1600,70
16,1700,73
17,1800,75
18,1900,79
19,2000,80
20,2100,84
21,2200,85
22,2300,86
23,2400,88
24,2500,90
25,2600,90
26,2700,91
27,2800,93
28,2900,96
29,3000,96
30,3100,97
31,3200,98
32,3300,99
33,3400,100
34,3500,101
35,3599,103
36,3699,104
37,3799,106
38,3899,106
39,3999,106
40,4099,106
41,4199,106
42,4299,106
43,4397,106
44,4497,107
45,4597,109
46,4697,109
47,4797,110
48,4897,111
49,4997,111
50,5097,111
51,5197,111
52,5297,111
53,5397,112
54,5497,112
55,5597,112
56,5697,113
57,5797,114
58,5897,115
59,5997,116
60,6097,118
61,6197,118
62,6297,118
63,6397,119
64,6497,119
65,6597,119
66,6697,120
67,6797,121
68,6897,121
69,6997,121
70,7097,122
71,7197,123
72,7297,124
73,7397,126
74,7497,126
75,7597,127
76,7697,127
77,7797,128
78,7897,128
79,7997,128
80,8097,128
81,8197,128
82,8297,128
83,8397,129
84,8497,130
85,8597,130
86,8697,130
87,8797,130
88,8897,130
89,8997,130
90,9097,131
91,9197,132
92,9297,132
93,9397,132
94,9496,134
95,9596,134
96,9696,134
97,9796,134
98,9896,134
99,10050,137
100,10122,139
101,10194,139
102,10266,139
103,10338,140
104,10410,140
105,10482,140
106,10554,141
107,10626,141
108,10698,142
109,10770,143
110,10842,143
111,10914,143
112,10986,143
113,11058,144
114,11130,145
115,11202,146
116,11274,147
117,11346,149
118,11418,149
119,11490,149
120,11562,151
121,11634,152
122,11706,152
123,11778,152
124,11850,153
125,11922,154
126,11993,154
127,12065,154
128,12137,154
129,12209,154
130,12281,154
131,12353,154
132,12425,154
133,12497,154
134,12569,155
135,12641,155
136,12713,156
137,12785,156
138,12857,156
139,12929,156
140,13001,156
141,13073,156
142,13145,156
143,13217,156
144,13289,156
145,13361,156
146,13433,156
147,13505,156
148,13577,156
149,13649,156
150,13721,156
151,13793,156
152,13865,156
153,13937,156
154,14009,156
155,14081,156
156,14153,156
157,14225,156
158,14297,156
159,14369,156
160,14441,156
161,14513,156
162,14585,156
163,14657,156
164,14729,156
165,14801,156
166,14873,156
167,14945,156
168,15017,156
