,nfe,improvements
0,100,25
1,200,45
2,300,59
3,400,74
4,500,88
5,600,99
6,700,120
7,800,131
8,900,145
9,1000,158
10,1100,175
11,1200,193
12,1300,201
13,1400,210
14,1500,219
15,1600,238
16,1700,245
17,1800,252
18,1900,263
19,2000,274
20,2100,287
21,2200,295
22,2300,306
23,2400,318
24,2500,324
25,2600,339
26,2700,346
27,2800,357
28,2900,362
29,3000,371
30,3100,377
31,3200,391
32,3300,399
33,3400,406
34,3500,418
35,3600,425
36,3700,433
37,3800,439
38,3900,451
39,4000,467
40,4100,474
41,4200,478
42,4300,485
43,4400,497
44,4500,512
45,4600,522
46,4700,529
47,4800,536
48,4900,545
49,5000,555
50,5100,563
51,5200,572
52,5300,577
53,5400,586
54,5500,592
55,5600,604
56,5700,612
57,5800,619
58,5900,626
59,6000,633
60,6100,646
61,6200,653
62,6300,661
63,6400,669
64,6500,676
65,6600,685
66,6700,694
67,6800,702
68,6900,708
69,7000,716
70,7100,723
71,7200,726
72,7300,732
73,7400,742
74,7500,747
75,7600,752
76,7700,758
77,7800,766
78,7900,767
79,8000,775
80,8100,781
81,8200,786
82,8300,790
83,8400,799
84,8500,805
85,8600,812
86,8700,821
87,8800,825
88,8900,832
89,9000,837
90,9100,844
91,9200,853
92,9300,856
93,9400,863
94,9500,868
95,9600,877
96,9700,881
97,9800,887
98,9900,890
99,10819,897
100,11911,952
101,13003,1009
102,14095,1093
103,15187,1183
104,16279,1287
105,17371,1385
106,18463,1486
107,19555,1586
108,20647,1676
109,21739,1754
110,22831,1834
111,23923,1919
112,25015,1983
113,26107,2033
114,27199,2079
115,28291,2140
116,29383,2198
117,30475,2258
118,31567,2305
119,32659,2336
120,33751,2382
121,34843,2437
122,35935,2476
123,37027,2525
124,38119,2560
125,39211,2594
126,40303,2634
127,41395,2682
128,42487,2731
129,43579,2772
130,44671,2826
131,45763,2858
132,46855,2888
133,47947,2936
134,49039,2980
135,50131,3030
136,51223,3073
137,52315,3115
138,53407,3164
139,54499,3205
140,55591,3250
141,56683,3291
142,57775,3332
143,58867,3383
144,59959,3433
145,61051,3481
146,62143,3532
147,63235,3583
148,64327,3629
149,65419,3687
150,66511,3736
151,67603,3787
152,68695,3845
153,69787,3891
154,70879,3944
155,71971,3993
156,73063,4034
157,74155,4092
158,75247,4143
159,76339,4199
160,77431,4261
161,78523,4307
162,79615,4355
163,80707,4418
164,81799,4481
165,82891,4560
166,83983,4625
167,85075,4678
168,86167,4740
169,87259,4808
170,88351,4855
171,89443,4914
172,90535,4981
173,91627,5034
174,92719,5107
175,93811,5176
176,94903,5244
177,95995,5315
178,97087,5366
179,98179,5431
180,99271,5499
181,100363,5557
