,nfe,improvements
0,100,19
1,200,27
2,300,43
3,400,62
4,500,84
5,600,106
6,700,120
7,800,137
8,900,152
9,1000,166
10,1100,174
11,1200,185
12,1300,197
13,1400,210
14,1500,221
15,1600,229
16,1700,234
17,1800,244
18,1900,253
19,2000,264
20,2100,274
21,2200,283
22,2300,290
23,2400,298
24,2500,304
25,2600,310
26,2700,316
27,2800,321
28,2900,330
29,3000,336
30,3100,346
31,3200,353
32,3300,358
33,3400,364
34,3500,367
35,3600,375
36,3700,384
37,3800,387
38,3900,392
39,4000,396
40,4100,401
41,4200,404
42,4300,410
43,4400,416
44,4500,418
45,4600,422
46,4700,424
47,4800,429
48,4900,433
49,5000,437
50,5100,445
51,5200,448
52,5300,456
53,5400,464
54,5500,467
55,5600,473
56,5700,479
57,5800,480
58,5900,484
59,6000,486
60,6100,489
61,6200,495
62,6300,500
63,6400,504
64,6500,509
65,6600,514
66,6700,518
67,6800,523
68,6900,524
69,7000,526
70,7100,529
71,7200,534
72,7300,537
73,7400,541
74,7500,545
75,7600,553
76,7700,558
77,7800,562
78,7900,566
79,8000,569
80,8100,573
81,8200,580
82,8300,587
83,8400,590
84,8500,596
85,8600,599
86,8700,603
87,8800,610
88,8900,614
89,9000,619
90,9100,625
91,9200,632
92,9300,634
93,9400,639
94,9500,648
95,9600,652
96,9700,660
97,9800,670
98,9900,676
99,10372,684
100,10868,705
101,11364,717
102,11860,741
103,12356,770
104,12852,807
105,13348,848
106,13844,887
107,14340,925
108,14836,971
109,15332,1008
110,15828,1044
111,16324,1079
112,16820,1122
113,17316,1159
114,17812,1197
115,18308,1238
116,18804,1270
117,19300,1298
118,19796,1325
119,20292,1355
120,20788,1385
121,21284,1418
122,21780,1449
123,22276,1488
124,22772,1521
125,23268,1554
126,23764,1582
127,24260,1606
128,24756,1635
129,25252,1663
130,25748,1687
131,26244,1718
132,26740,1748
133,27236,1767
134,27732,1800
135,28228,1822
136,28724,1843
137,29220,1869
138,29716,1900
139,30212,1927
140,30708,1954
141,31204,1984
142,31700,2010
143,32196,2033
144,32692,2063
145,33188,2096
146,33684,2125
147,34180,2149
148,34676,2176
149,35172,2195
150,35668,2215
151,36164,2244
152,36660,2266
153,37156,2294
154,37652,2319
155,38148,2346
156,38644,2366
157,39140,2394
158,39636,2417
159,40132,2437
160,40628,2460
161,41124,2494
162,41620,2518
163,42116,2535
164,42612,2555
165,43108,2565
166,43604,2590
167,44100,2619
168,44596,2643
169,45092,2672
170,45588,2695
171,46084,2710
172,46580,2734
173,47076,2756
174,47572,2778
175,48068,2799
176,48564,2823
177,49060,2843
178,49556,2867
179,50052,2889
180,50548,2910
181,51044,2926
182,51540,2946
183,52036,2966
184,52532,2984
185,53028,3007
186,53524,3024
187,54020,3048
188,54516,3078
189,55012,3096
190,55508,3111
191,56004,3130
192,56500,3147
193,56996,3167
194,57492,3191
195,57988,3214
196,58484,3235
197,58980,3259
198,59476,3277
199,61556,3294
200,63668,3370
201,65780,3472
202,67892,3598
203,70004,3759
204,72116,3934
205,74228,4094
206,76340,4270
207,78452,4431
208,80564,4555
209,82676,4683
210,84788,4791
211,86900,4908
212,89012,5012
213,91124,5097
214,93236,5193
215,95348,5294
216,97460,5382
217,99572,5482
218,101684,5569
