,nfe,improvements
0,100,14
1,200,19
2,300,29
3,400,42
4,500,59
5,600,76
6,700,103
7,800,128
8,900,152
9,1000,171
10,1100,187
11,1200,200
12,1300,216
13,1400,226
14,1500,241
15,1600,254
16,1700,259
17,1800,263
18,1900,274
19,2000,280
20,2100,294
21,2200,298
22,2300,299
23,2400,306
24,2500,313
25,2600,317
26,2700,323
27,2800,334
28,2900,342
29,3000,346
30,3100,352
31,3200,355
32,3300,360
33,3400,366
34,3500,367
35,3600,372
36,3700,378
37,3800,387
38,3900,395
39,4000,400
40,4100,403
41,4200,411
42,4300,418
43,4400,426
44,4500,432
45,4600,436
46,4700,442
47,4800,448
48,4900,450
49,5000,456
50,5100,462
51,5200,466
52,5300,475
53,5400,481
54,5500,487
55,5600,491
56,5700,495
57,5800,499
58,5900,503
59,6000,509
60,6100,514
61,6200,517
62,6300,522
63,6400,529
64,6500,532
65,6600,537
66,6700,548
67,6800,551
68,6900,554
69,7000,561
70,7100,567
71,7200,573
72,7300,578
73,7400,583
74,7500,592
75,7600,595
76,7700,595
77,7800,602
78,7900,607
79,8000,611
80,8100,611
81,8200,614
82,8300,620
83,8400,625
84,8500,631
85,8600,634
86,8700,639
87,8800,645
88,8900,653
89,9000,657
90,9100,662
91,9200,668
92,9300,671
93,9400,678
94,9500,681
95,9600,685
96,9700,693
97,9800,698
98,9900,705
99,10405,708
100,10945,717
101,11485,735
102,12025,764
103,12565,796
104,13105,823
105,13645,860
106,14185,889
107,14725,928
108,15265,973
109,15805,1009
110,16345,1045
111,16885,1081
112,17425,1105
113,17965,1148
114,18505,1170
115,19045,1192
116,19585,1231
117,20125,1257
118,20665,1289
119,21205,1311
120,21745,1334
121,22285,1373
122,22825,1398
123,23365,1434
124,23905,1463
125,24445,1499
126,24985,1519
127,25525,1552
128,26065,1590
129,26605,1611
130,27145,1643
131,27685,1669
132,28225,1697
133,28765,1721
134,29305,1752
135,29845,1769
136,30385,1800
137,30925,1831
138,31465,1856
139,32005,1885
140,32545,1910
141,33085,1936
142,33625,1956
143,34165,1967
144,34705,1984
145,35245,2008
146,35785,2026
147,36325,2052
148,36865,2070
149,37405,2097
150,37945,2122
151,38485,2145
152,39025,2180
153,39565,2209
154,40105,2231
155,40645,2262
156,41185,2283
157,41725,2307
158,42265,2324
159,42805,2351
160,43345,2379
161,43885,2398
162,44425,2424
163,44965,2440
164,45505,2458
165,46045,2479
166,46585,2511
167,47125,2534
168,47665,2558
169,48205,2580
170,48745,2597
171,49285,2617
172,49825,2642
173,50365,2656
174,50905,2685
175,51445,2702
176,51985,2728
177,52525,2749
178,53065,2777
179,53605,2802
180,54145,2820
181,54685,2844
182,55225,2872
183,55765,2888
184,56305,2917
185,56845,2945
186,57385,2977
187,57925,3002
188,58465,3028
189,59005,3050
190,59545,3075
191,60085,3094
192,60625,3119
193,61165,3134
194,61705,3155
195,62245,3173
196,62785,3198
197,63325,3223
198,63865,3250
199,66508,3273
200,69312,3374
201,72116,3496
202,74920,3636
203,77724,3787
204,80528,3969
205,83332,4150
206,86136,4348
207,88940,4519
208,91744,4676
209,94548,4854
210,97352,5009
211,100156,5152
