,nfe,improvements
0,100,20
1,200,26
2,300,31
3,400,34
4,500,41
5,598,44
6,698,47
7,797,51
8,895,53
9,995,59
10,1095,61
11,1194,65
12,1294,66
13,1393,69
14,1493,71
15,1593,75
16,1693,81
17,1792,84
18,1892,86
19,1990,90
20,2090,91
21,2188,93
22,2288,93
23,2388,96
24,2486,98
25,2585,102
26,2685,106
27,2785,114
28,2885,120
29,2985,126
30,3085,131
31,3185,134
32,3285,138
33,3385,143
34,3482,149
35,3581,153
36,3680,154
37,3780,155
38,3879,159
39,3979,166
40,4078,169
41,4175,175
42,4271,178
43,4371,180
44,4471,184
45,4570,187
46,4669,191
47,4768,193
48,4867,199
49,4966,203
50,5065,209
51,5164,211
52,5264,217
53,5364,225
54,5464,229
55,5564,231
56,5663,234
57,5763,241
58,5862,247
59,5962,254
60,6062,261
61,6162,264
62,6262,266
63,6362,271
64,6461,275
65,6561,280
66,6660,282
67,6760,286
68,6859,292
69,6956,295
70,7056,296
71,7156,298
72,7256,300
73,7355,303
74,7455,303
75,7554,306
76,7654,309
77,7752,309
78,7852,312
79,7952,314
80,8052,315
81,8152,316
82,8252,320
83,8351,322
84,8451,323
85,8550,326
86,8650,326
87,8749,326
88,8849,326
89,8949,327
90,9049,329
91,9149,329
92,9248,330
93,9348,330
94,9448,330
95,9547,331
96,9646,331
97,9745,332
98,9843,332
99,10081,333
100,10269,337
101,10456,340
102,10643,344
103,10829,351
104,11016,360
105,11203,363
106,11388,366
107,11573,367
108,11760,370
109,11947,372
110,12135,374
111,12323,376
112,12511,378
113,12699,379
114,12885,383
115,13071,384
116,13259,384
117,13446,386
118,13634,388
119,13821,391
120,14009,393
121,14193,396
122,14379,399
123,14566,399
124,14752,400
125,14939,401
126,15126,403
127,15314,405
128,15502,407
129,15690,409
130,15877,412
131,16064,414
132,16250,416
133,16435,417
134,16620,418
135,16807,421
136,16992,421
137,17178,421
138,17364,422
139,17551,422
140,17739,425
141,17926,425
142,18114,425
143,18300,425
144,18488,427
145,18676,428
146,18864,428
147,19049,428
148,19236,428
149,19421,429
150,19607,429
151,19795,432
152,19982,433
153,20170,434
154,20358,435
155,20546,435
156,20734,437
157,20921,439
158,21109,439
159,21297,440
160,21485,441
161,21671,442
162,21855,444
163,22042,446
164,22230,446
165,22418,447
166,22604,447
167,22791,447
168,22978,447
169,23164,448
170,23352,449
171,23540,450
172,23728,450
173,23916,450
174,24103,451
175,24291,452
176,24477,452
177,24665,452
178,24853,452
179,25040,452
180,25228,452
181,25416,453
182,25602,453
183,25790,453
184,25978,453
185,26163,454
186,26351,456
187,26539,457
188,26726,458
189,26914,458
190,27099,459
191,27285,459
192,27473,459
193,27661,459
194,27849,459
195,28037,459
196,28223,460
197,28411,461
198,28598,461
199,28894,462
200,29036,462
201,29178,462
202,29322,462
203,29466,463
204,29610,464
205,29754,466
206,29898,467
207,30042,468
208,30185,470
209,30328,470
210,30469,470
211,30611,470
212,30755,470
213,30899,470
214,31043,470
215,31187,470
216,31330,472
217,31474,473
218,31616,473
219,31760,473
220,31903,473
221,32047,473
222,32191,474
