,,0,1,2,3,4,5
100,0,34.71686616117958,0.22568425148337404,0.15522352289082028,0.1250298059570889,0.08012311756296316,1.0
100,1,24.039957789017325,0.2841265345116514,0.024003068231474328,0.1866479610047898,0.08593016943024329,0.9642857142857143
100,2,40.48319939832365,0.3513152548992153,0.3147027900081865,0.1047687454885775,0.08252658730961047,1.0
100,3,28.190509271514298,0.21635132322979925,0.20900563166767772,0.15710932012884044,0.086130971101612,0.9642857142857143
200,0,34.71686616117958,0.22568425148337404,0.15522352289082028,0.1250298059570889,0.08012311756296316,1.0
200,1,24.039957789017325,0.2841265345116514,0.024003068231474328,0.1866479610047898,0.08593016943024329,0.9642857142857143
200,2,40.48319939832365,0.3513152548992153,0.3147027900081865,0.1047687454885775,0.08252658730961047,1.0
200,3,28.190509271514298,0.21635132322979925,0.20900563166767772,0.15710932012884044,0.086130971101612,0.9642857142857143
200,4,24.25082527236065,0.33729340359410515,0.11088571391230734,0.2358889165104752,0.08665100631072029,1.0
200,5,24.20317718169565,0.4225158289577678,0.023335516098176967,0.2280245712320257,0.08496712820838688,0.8928571428571429
200,6,36.68027540146599,0.29999236991451894,0.2445085290705855,0.20932633007379867,0.08988827237801729,0.9642857142857143
200,7,31.131926866027886,0.27163248289705616,0.21045880705186495,0.14577518993568594,0.08193811691468382,1.0
200,8,29.74401569280193,0.21894975280602832,0.15347556859785128,0.16848247109609044,0.08817636027637932,1.0
300,0,34.71686616117958,0.22568425148337404,0.15522352289082028,0.1250298059570889,0.08012311756296316,1.0
300,1,40.48319939832365,0.3513152548992153,0.3147027900081865,0.1047687454885775,0.08252658730961047,1.0
300,2,24.20317718169565,0.4225158289577678,0.023335516098176967,0.2280245712320257,0.08496712820838688,0.8928571428571429
300,3,31.131926866027886,0.27163248289705616,0.21045880705186495,0.14577518993568594,0.08193811691468382,1.0
300,4,44.19339018995176,0.4873772295507932,0.19385467969216225,0.3562055807502886,0.08636228943147894,1.0
300,5,47.35470678968118,0.3538049286344584,0.21715105630389286,0.4010034853913437,0.08533591880427895,1.0
300,6,26.385776134367525,0.20846329255069665,0.12365172912801668,0.08219974887426663,0.07743448793511622,1.0
300,7,48.479377720821276,0.40247329203310633,0.4053759081661456,0.32691874359529,0.0868054675424676,1.0
300,8,43.164884613409555,0.24009157269174855,0.1755636576134654,0.3540851305031815,0.08423938889688289,0.9642857142857143
300,9,32.78557664253506,0.4138343376707307,0.039944029863324286,0.19231704707494293,0.08288753530499916,1.0
300,10,36.640710212644954,0.2894521130970945,0.20298728487961995,0.17325148405146895,0.08308652413078906,1.0
300,11,28.842250642797183,0.23115289967288208,0.1629840380506442,0.1646556892791921,0.0806478941432964,1.0
300,12,32.91896380203947,0.2715951532731008,0.18493913834597422,0.286274052723561,0.08130780157831888,1.0
300,13,31.718218654829972,0.32676714101446164,0.20830233482181387,0.21992945941159733,0.08333866161285727,1.0
400,0,40.48319939832365,0.3513152548992153,0.3147027900081865,0.1047687454885775,0.08252658730961047,1.0
400,1,44.19339018995176,0.4873772295507932,0.19385467969216225,0.3562055807502886,0.08636228943147894,1.0
400,2,47.35470678968118,0.3538049286344584,0.21715105630389286,0.4010034853913437,0.08533591880427895,1.0
400,3,26.385776134367525,0.20846329255069665,0.12365172912801668,0.08219974887426663,0.07743448793511622,1.0
400,4,48.479377720821276,0.40247329203310633,0.4053759081661456,0.32691874359529,0.0868054675424676,1.0
400,5,32.78557664253506,0.4138343376707307,0.039944029863324286,0.19231704707494293,0.08288753530499916,1.0
400,6,44.14095025020419,0.09694794005722887,0.19358969481125704,0.37024883045702905,0.08448572207343782,1.0
400,7,27.36420888367877,0.2404740258025647,0.11771181218285716,0.03816340316231673,0.0769402430502806,1.0
400,8,40.71770130953803,0.41229071934676786,0.2687704392560439,0.4320954429267362,0.08445729037857777,1.0
400,9,55.83650525473443,0.5424358718879834,0.47335263456884535,0.35610876321469137,0.08803715837622596,1.0
400,10,28.30686748162021,0.13296549380414346,0.19372172729119175,0.10731087376941842,0.07863991882821356,0.9285714285714286
400,11,48.8871015288059,0.3577916456599366,0.35995239856245287,0.3013227982945839,0.08486848590869861,1.0
400,12,38.90844281660041,0.3840002050697135,0.32380517916523455,0.16798485436847432,0.08226057617440341,1.0
400,13,39.997744738046336,0.5202488407346563,0.4136248583800254,0.13435236743191453,0.08748771490349386,1.0
400,14,43.24606566158757,0.3601721544601344,0.2389460825214262,0.39978673361284567,0.08095716616798074,1.0
400,15,32.19164111469981,0.20165362790013655,0.16967057086936374,0.15204553368841073,0.07965388471595726,1.0
400,16,31.153811062289282,0.3519850100303014,0.20167185556712416,0.2032731181153621,0.07905231623254572,1.0
400,17,41.501172535234645,0.23492553365315552,0.14960191454486185,0.19611388734992652,0.07805412997216786,1.0
400,18,31.928934938586572,0.2157846493435485,0.24307980909127178,0.07930554018084925,0.07966955484422816,1.0
500,0,40.48319939832365,0.3513152548992153,0.3147027900081865,0.1047687454885775,0.08252658730961047,1.0
500,1,44.19339018995176,0.4873772295507932,0.19385467969216225,0.3562055807502886,0.08636228943147894,1.0
500,2,47.35470678968118,0.3538049286344584,0.21715105630389286,0.4010034853913437,0.08533591880427895,1.0
500,3,26.385776134367525,0.20846329255069665,0.12365172912801668,0.08219974887426663,0.07743448793511622,1.0
500,4,27.36420888367877,0.2404740258025647,0.11771181218285716,0.03816340316231673,0.0769402430502806,1.0
500,5,40.71770130953803,0.41229071934676786,0.2687704392560439,0.4320954429267362,0.08445729037857777,1.0
500,6,55.83650525473443,0.5424358718879834,0.47335263456884535,0.35610876321469137,0.08803715837622596,1.0
500,7,28.30686748162021,0.13296549380414346,0.19372172729119175,0.10731087376941842,0.07863991882821356,0.9285714285714286
500,8,38.90844281660041,0.3840002050697135,0.32380517916523455,0.16798485436847432,0.08226057617440341,1.0
500,9,39.997744738046336,0.5202488407346563,0.4136248583800254,0.13435236743191453,0.08748771490349386,1.0
500,10,41.501172535234645,0.23492553365315552,0.14960191454486185,0.19611388734992652,0.07805412997216786,1.0
500,11,58.92411041154893,0.4325352687898067,0.4622693894286339,0.3527594735386394,0.09377287462307728,1.0
500,12,57.47493115337134,0.6171248507821918,0.49715714156141705,0.43841662858020714,0.09327175096527464,1.0
500,13,38.34988434199068,0.46259568933729506,0.31256339332595257,0.3174543206186382,0.0879133788698871,1.0
500,14,52.05085734123468,0.3429809252456315,0.37647687128265617,0.20058101504401937,0.08722762868500228,1.0
500,15,43.863953760112466,0.29372858393035506,0.2525218046588731,0.37711535907528065,0.08527337554269922,1.0
500,16,49.24917643483322,0.4104790016790073,0.4379235693021559,0.34483194376398985,0.08370986963518386,1.0
500,17,48.719100183152094,0.44872534519347745,0.22040247927181772,0.3725879093790723,0.0790702791760713,1.0
500,18,44.42858197025904,0.3869513608344205,0.26071675116765647,0.3182885452240955,0.08175441518977276,1.0
500,19,52.69595447435194,0.3586132140206342,0.34915236367296737,0.3182382243701258,0.08768651097678591,1.0
500,20,42.02336762327021,0.35362334280115576,0.2570085825015511,0.38163162576968596,0.08726087840555871,1.0
600,0,40.48319939832365,0.3513152548992153,0.3147027900081865,0.1047687454885775,0.08252658730961047,1.0
600,1,26.385776134367525,0.20846329255069665,0.12365172912801668,0.08219974887426663,0.07743448793511622,1.0
600,2,27.36420888367877,0.2404740258025647,0.11771181218285716,0.03816340316231673,0.0769402430502806,1.0
600,3,55.83650525473443,0.5424358718879834,0.47335263456884535,0.35610876321469137,0.08803715837622596,1.0
600,4,28.30686748162021,0.13296549380414346,0.19372172729119175,0.10731087376941842,0.07863991882821356,0.9285714285714286
600,5,38.90844281660041,0.3840002050697135,0.32380517916523455,0.16798485436847432,0.08226057617440341,1.0
600,6,41.501172535234645,0.23492553365315552,0.14960191454486185,0.19611388734992652,0.07805412997216786,1.0
600,7,58.92411041154893,0.4325352687898067,0.4622693894286339,0.3527594735386394,0.09377287462307728,1.0
600,8,57.47493115337134,0.6171248507821918,0.49715714156141705,0.43841662858020714,0.09327175096527464,1.0
600,9,48.719100183152094,0.44872534519347745,0.22040247927181772,0.3725879093790723,0.0790702791760713,1.0
600,10,44.42858197025904,0.3869513608344205,0.26071675116765647,0.3182885452240955,0.08175441518977276,1.0
600,11,21.04592780990092,0.4162399359179468,0.22796365570856353,0.27748190148350954,0.07790021727047754,0.9642857142857143
600,12,55.95767474758935,0.6491307967499479,0.48962886117243565,0.4826361687420102,0.09804306664887404,1.0
600,13,59.978507022101766,0.4424305136006808,0.4645390861691183,0.3255040123166979,0.0869595899965839,1.0
600,14,54.34819132518536,0.5175462680164523,0.5333641684245609,0.3856034295590966,0.09563121810644605,1.0
600,15,25.315853837507373,0.4396702586271116,0.03094517227789554,0.2400114384527837,0.07804971779740404,0.9642857142857143
600,16,26.534101578943904,0.1381989409959896,0.07796315433812875,0.25240878436299014,0.07732516631498239,0.9642857142857143
600,17,33.6490802907441,0.5889966561315323,0.10311707925644623,0.2318981345815072,0.08477030465674333,0.9642857142857143
600,18,50.17579392604569,0.48095462040980685,0.3016442737310858,0.4701373781841185,0.08779090968368984,1.0
600,19,51.90207180211404,0.560920860703949,0.4619403817729051,0.32664593998497565,0.09134536122602654,1.0
600,20,49.25109559075444,0.42531534708558905,0.4479689643285232,0.3429711524511324,0.08356163403710308,1.0
600,21,50.38183800300471,0.4595985466523204,0.3404566334948681,0.42770500962162533,0.0866884879622771,1.0
600,22,46.64146285480482,0.5244029578128956,0.4123245224418367,0.10743540417660621,0.08561790777035405,1.0
600,23,47.54752595099944,0.5041352432584084,0.32847823503059004,0.4032626137296877,0.08489305355787154,0.9642857142857143
600,24,52.064748150661536,0.36344839466923595,0.3904880734809559,0.3110441953736274,0.08472439578932449,1.0
600,25,43.28391032681927,0.556802212705837,0.24022301890382064,0.35096890632404837,0.08711829557767951,1.0
700,0,26.385776134367525,0.20846329255069665,0.12365172912801668,0.08219974887426663,0.07743448793511622,1.0
700,1,27.36420888367877,0.2404740258025647,0.11771181218285716,0.03816340316231673,0.0769402430502806,1.0
700,2,55.83650525473443,0.5424358718879834,0.47335263456884535,0.35610876321469137,0.08803715837622596,1.0
700,3,41.501172535234645,0.23492553365315552,0.14960191454486185,0.19611388734992652,0.07805412997216786,1.0
700,4,58.92411041154893,0.4325352687898067,0.4622693894286339,0.3527594735386394,0.09377287462307728,1.0
700,5,48.719100183152094,0.44872534519347745,0.22040247927181772,0.3725879093790723,0.0790702791760713,1.0
700,6,21.04592780990092,0.4162399359179468,0.22796365570856353,0.27748190148350954,0.07790021727047754,0.9642857142857143
700,7,55.95767474758935,0.6491307967499479,0.48962886117243565,0.4826361687420102,0.09804306664887404,1.0
700,8,59.978507022101766,0.4424305136006808,0.4645390861691183,0.3255040123166979,0.0869595899965839,1.0
700,9,25.315853837507373,0.4396702586271116,0.03094517227789554,0.2400114384527837,0.07804971779740404,0.9642857142857143
700,10,26.534101578943904,0.1381989409959896,0.07796315433812875,0.25240878436299014,0.07732516631498239,0.9642857142857143
700,11,50.38183800300471,0.4595985466523204,0.3404566334948681,0.42770500962162533,0.0866884879622771,1.0
700,12,46.64146285480482,0.5244029578128956,0.4123245224418367,0.10743540417660621,0.08561790777035405,1.0
700,13,52.064748150661536,0.36344839466923595,0.3904880734809559,0.3110441953736274,0.08472439578932449,1.0
700,14,43.28391032681927,0.556802212705837,0.24022301890382064,0.35096890632404837,0.08711829557767951,1.0
700,15,25.56953529981222,0.6032525746615185,0.030930619010629497,0.32198220196374183,0.08505238898235187,1.0
700,16,57.78747345664203,0.7171427620854764,0.5140041592531507,0.4330029050800094,0.09110471837430506,1.0
700,17,28.879907213805982,0.12626620017094164,0.1940562839645668,0.10541706344881223,0.0777506251491502,0.9642857142857143
700,18,55.41445506695254,0.6609005351067316,0.47946329809620314,0.5500664592436335,0.09346423188388543,1.0
700,19,34.571704421411624,0.5910551254590791,0.1779648994517783,0.2373101137472405,0.08172575550676445,0.9642857142857143
700,20,52.87443130798931,0.5084696726655786,0.3764953094185109,0.30479056908376256,0.08562944370666503,1.0
700,21,49.130007474606806,0.3396397643225627,0.2578368461765693,0.37295806388112657,0.08237070584754203,1.0
700,22,54.02157864890992,0.5546603295786421,0.4556712203546728,0.5227190146428343,0.09261561327909078,1.0
700,23,32.87954520087913,0.3964764243827821,0.04030742539260836,0.19283226638056467,0.07862494790809367,1.0
700,24,49.64677073673339,0.46640558197056375,0.3699258974208115,0.18883622970044758,0.08283774961522158,1.0
700,25,51.80832180979498,0.4484141435392434,0.36782751737039376,0.28900793172804135,0.08342472141274017,1.0
700,26,47.698584054713955,0.5019026367165109,0.4322866148667626,0.41342681790556324,0.09061543416846578,1.0
700,27,49.25670512860127,0.42531647935642425,0.44796958424443123,0.3432519909531888,0.08182776054719827,1.0
700,28,49.59478675079171,0.4840924668078925,0.31366632898846564,0.40703143687800203,0.08459085406740909,1.0
700,29,49.87008717069698,0.5369048689750655,0.3716839741952711,0.3822346823863796,0.08333804388599181,1.0
700,30,51.812801525064394,0.43477210945204453,0.41864906387358686,0.3553521623017132,0.08680668969228095,1.0
700,31,50.14745173868484,0.5195284704521661,0.3020786014374555,0.47052379344300665,0.08734022580640968,1.0
700,32,47.58348203639861,0.5031549919568534,0.32693101672325936,0.40253742282112187,0.0835113448663627,1.0
800,0,26.385776134367525,0.20846329255069665,0.12365172912801668,0.08219974887426663,0.07743448793511622,1.0
800,1,27.36420888367877,0.2404740258025647,0.11771181218285716,0.03816340316231673,0.0769402430502806,1.0
800,2,41.501172535234645,0.23492553365315552,0.14960191454486185,0.19611388734992652,0.07805412997216786,1.0
800,3,48.719100183152094,0.44872534519347745,0.22040247927181772,0.3725879093790723,0.0790702791760713,1.0
800,4,21.04592780990092,0.4162399359179468,0.22796365570856353,0.27748190148350954,0.07790021727047754,0.9642857142857143
800,5,59.978507022101766,0.4424305136006808,0.4645390861691183,0.3255040123166979,0.0869595899965839,1.0
800,6,26.534101578943904,0.1381989409959896,0.07796315433812875,0.25240878436299014,0.07732516631498239,0.9642857142857143
