,,0,1,2,3,4,5
100,0,18.004882058720927,0.10010741753910636,0.17886424355590916,0.15173625198042356,0.12295837091639715,0.8571428571428572
100,1,25.37098842829193,0.1947174095378411,0.17121249308719222,0.1124334542933622,0.08846938538364432,0.9285714285714286
100,2,31.466129695085876,0.376863353462163,0.11153596809653173,0.2549617812408172,0.08738709788186229,1.0
100,3,29.463281305052355,0.09778077154861842,0.28934624745346654,0.214958650698957,0.09437900000123117,1.0
100,4,29.875504982471195,0.04767700200246499,0.0830537762910235,0.09472172064704985,0.08072620455317993,0.9285714285714286
100,5,17.89940538740676,0.1034547675646083,0.1653233319725266,0.21994084731557817,0.10768262938159553,0.9642857142857143
100,6,12.567295128078221,0.23683514176848916,0.30459668895030273,0.016566948929887023,0.16666945978612374,0.8214285714285714
100,7,32.86303290609552,0.23872076399172862,0.14111832192841126,0.16795548365916219,0.0876914734456555,1.0
100,8,24.18418336938524,0.1229043484281269,0.10444153690069663,0.1319838434557558,0.08243071237975895,0.9285714285714286
100,9,19.735518817864598,0.24173310670571255,0.18982907992644113,0.0865434700358772,0.11738331891592477,0.7857142857142857
200,0,34.96134129993552,0.24722920720383107,0.016724942996255793,0.1999832373786582,0.07992492822285649,1.0
200,1,36.812370252168655,0.5382284360910813,0.3059435736278201,0.33394407119580394,0.08720785878781882,1.0
200,2,27.841718507176797,0.1502986436615697,0.11675237925328705,0.11670043869425929,0.07820914699989442,1.0
200,3,39.26729148991319,0.1325406209649598,0.13645353388272238,0.11269644676408314,0.088158136652527,1.0
200,4,35.69809075538976,0.057478907304481984,0.10494207959325465,0.10401341907294281,0.08068056796463359,0.9642857142857143
200,5,31.065457424980877,0.10424292088357595,0.2759903808334079,0.2301251894258186,0.08670445032141547,1.0
200,6,37.908878388957696,0.2830116828305986,0.17701890653755104,0.1961861657335541,0.08249004711318539,0.9642857142857143
200,7,27.664230736900436,0.09265018441872683,0.07032566139198859,0.21300244891585784,0.07966043009390138,0.9642857142857143
300,0,34.96134129993552,0.24722920720383107,0.016724942996255793,0.1999832373786582,0.07992492822285649,1.0
300,1,36.812370252168655,0.5382284360910813,0.3059435736278201,0.33394407119580394,0.08720785878781882,1.0
300,2,27.841718507176797,0.1502986436615697,0.11675237925328705,0.11670043869425929,0.07820914699989442,1.0
300,3,35.69809075538976,0.057478907304481984,0.10494207959325465,0.10401341907294281,0.08068056796463359,0.9642857142857143
300,4,37.908878388957696,0.2830116828305986,0.17701890653755104,0.1961861657335541,0.08249004711318539,0.9642857142857143
300,5,27.664230736900436,0.09265018441872683,0.07032566139198859,0.21300244891585784,0.07966043009390138,0.9642857142857143
300,6,39.94373785854958,0.5422773425588459,0.30967244637745256,0.3392574912731717,0.08905857719290865,0.9642857142857143
300,7,29.559439313050035,0.14854459917372992,0.09460528902061965,0.09468957383964133,0.07796053090037643,1.0
300,8,51.819142802779915,0.44991459624366936,0.257580142083171,0.3305366799561604,0.08404294150056224,1.0
300,9,31.659893847486465,0.057267231555663184,0.10999826027790312,0.10950308747415483,0.07773931590202805,1.0
