hydropower,atomicpowerplant,baltimore,chester,environment,recreation
72.56202376816145,0.8208614069832361,0.51860468450727,0.6021844915361311,0.08177290332496881,1.0
67.10440281232812,0.7197293228532783,0.3752167084249888,0.6655255960353486,0.07910012434625262,1.0
76.50672421719702,0.9755168457305672,0.8360186484446765,0.8769277970808179,0.09111607939356277,1.0
74.58779084006112,0.8274634990708327,0.38513761530323704,0.4784107754582769,0.08119301920570764,1.0
73.37106832887821,0.8773081163657941,0.8643014059698502,0.7714238183032357,0.09179424809838484,1.0
45.72409471390507,0.44791087046779143,0.38166636720827607,0.32083945089723237,0.075887970228542,1.0
60.00949914078885,0.8442402402113138,0.8226290062805528,0.6555326226683633,0.08888733013213754,1.0
74.19114924529599,0.92156710859358,0.5840074034566175,0.6457951792643041,0.08560657879464809,1.0
65.31551995013432,0.8260814596663613,0.15655014903515466,0.3041361779132046,0.07796899797606736,1.0
71.1757083043703,0.9296262066188743,0.5769437391272456,0.6694773380517778,0.08534661492203134,1.0
60.26915128365808,0.8207275289691555,0.6877741032919352,0.8225754414292246,0.08455251531172471,1.0
75.57867438665673,0.9830468150211369,0.6932557790905415,0.9505249344461779,0.0946975546202973,1.0
68.27576067579794,0.7660744799095721,0.15662574590853037,0.29549243877456793,0.07664682489363235,1.0
64.1894152264723,0.7996825935256446,0.3555299980097924,0.5163749049474993,0.0790246216195171,1.0
73.98493270240616,0.7956476876959322,0.6147022650461743,0.8305971760759339,0.08453245038294366,1.0
53.46342367129714,0.6290413566145513,0.21693043971806752,0.8122200360491003,0.0789587180580576,1.0
74.15860519447905,0.7338259992813412,0.7324670376799203,0.603711731901772,0.08845599661569736,1.0
46.4036482927589,0.22805744067394432,0.5290900969390211,0.286200336055672,0.07897102252758544,1.0
74.57598557232888,0.7567438196033475,0.6308116566846445,0.8266058105621517,0.08742831085079729,1.0
69.80284463465107,0.6072945885913288,0.46058781823165873,0.8087017000063839,0.08093350559087395,1.0
65.0678345702096,0.8610791009855004,0.8032450689520544,0.820430639093682,0.08998136565347992,1.0
73.742134570084,0.9042439592390775,0.48039943803011786,0.8163873362523059,0.08463653961578255,1.0
68.17834729828714,0.858915307136768,0.5797281178346813,0.8645139649627328,0.08340868750479255,1.0
32.9398688583192,0.7085519137502294,0.41361138605974446,0.22147597375613354,0.07476856907577153,1.0
63.815363208621605,0.8608807902736868,0.276432304632341,0.594454899890633,0.07674608708208693,1.0
33.80356467895623,0.5535569880339425,0.6699689449787087,0.35250269359499686,0.07813376165409575,0.9285714285714286
78.62588134784531,0.9448044623167883,0.17926681683940487,0.8672329984794057,0.08596497785257276,1.0
68.2519261597704,0.953884650887914,0.650529003261582,0.8831492844182187,0.08846357585333035,1.0
33.12560120965323,0.705370721823438,0.5002863390304415,0.22235765258097084,0.0775826462326884,1.0
39.39191515026185,0.48013563284648947,0.41140657463663666,0.5761265005375786,0.07728790962187938,1.0
69.05374613023324,0.7197444163715131,0.5819249637843477,0.5720024129616798,0.08130042041352133,1.0
70.34995335637981,0.828511224015694,0.754412319578204,0.8062503781383018,0.08976558141675127,1.0
76.50251287238405,0.787542767548374,0.6361250313591886,0.750491836503189,0.08825149566733809,1.0
76.79995297353398,0.9672009024468059,0.41759430145717075,0.8580564678482295,0.086296501413196,1.0
41.883520144596226,0.5638671348045429,0.10605802186800369,0.26575664030445834,0.07399299409251031,1.0
73.67405369385064,0.939936204994708,0.7305287273981226,0.8877818017635765,0.08931895319485782,1.0
69.40864151060643,0.6075447880745635,0.460441973589758,0.7576576349271262,0.07921975930269468,1.0
