,nfe,improvements
0,100,33
1,200,47
2,300,62
3,400,74
4,500,85
5,600,105
6,700,117
7,800,125
8,900,147
9,1000,165
10,1100,171
11,1200,179
12,1300,190
13,1400,198
14,1500,206
15,1600,216
16,1700,223
17,1800,228
18,1900,233
19,2000,241
20,2100,252
21,2200,255
22,2300,263
23,2400,276
24,2500,279
25,2600,288
26,2700,293
27,2800,300
28,2900,304
29,3000,305
30,3100,309
31,3200,313
32,3300,321
33,3400,327
34,3500,331
35,3600,338
36,3700,346
37,3800,351
38,3900,358
39,4000,364
40,4100,369
41,4200,374
42,4300,380
43,4400,386
44,4500,391
45,4600,395
46,4700,402
47,4800,404
48,4900,410
49,5000,415
50,5100,420
51,5200,424
52,5300,427
53,5400,433
54,5500,441
55,5600,449
56,5700,455
57,5800,460
58,5900,463
59,6000,468
60,6100,473
61,6200,475
62,6300,479
63,6400,481
64,6500,485
65,6600,494
66,6700,497
67,6800,502
68,6900,508
69,7000,513
70,7100,521
71,7200,522
72,7300,526
73,7400,531
74,7500,533
75,7600,537
76,7700,538
77,7800,538
78,7900,540
79,8000,543
80,8100,547
81,8200,551
82,8300,555
83,8400,559
84,8500,564
85,8600,567
86,8700,571
87,8800,574
88,8900,580
89,9000,584
90,9100,588
91,9200,593
92,9300,594
93,9400,597
94,9500,602
95,9600,605
96,9700,611
97,9800,616
98,9900,621
99,10603,625
100,11407,651
101,12211,675
102,13015,711
103,13819,761
104,14623,800
105,15427,844
106,16231,869
107,17035,897
108,17839,937
109,18643,963
110,19447,1001
111,20251,1038
112,21055,1059
113,21859,1093
114,22663,1119
115,23467,1146
116,24271,1171
117,25075,1196
118,25879,1228
119,26683,1249
120,27487,1268
121,28291,1284
122,29095,1306
123,29899,1323
124,30703,1341
125,31507,1356
126,32311,1380
127,33115,1395
128,33919,1419
129,34723,1447
130,35527,1462
131,36331,1479
132,37135,1496
133,37939,1510
134,38743,1519
135,39547,1541
136,40351,1557
137,41155,1571
138,41959,1582
139,42763,1593
140,43567,1612
141,44371,1631
142,45175,1645
143,45979,1656
144,46783,1674
145,47587,1687
146,48391,1697
147,49195,1715
148,49999,1727
149,50803,1737
150,51607,1748
151,52411,1761
152,53215,1767
153,54019,1779
154,54823,1786
155,55627,1805
156,56431,1820
157,57235,1829
158,58039,1838
159,58843,1856
160,59647,1871
161,60451,1887
162,61255,1898
163,62059,1907
164,62863,1919
165,63667,1926
166,64471,1940
167,65275,1948
168,66079,1966
169,66883,1979
170,67687,1994
171,68491,2002
172,69295,2010
173,70099,2023
174,70903,2031
175,71707,2040
176,72511,2049
177,73315,2060
178,74119,2077
179,74923,2090
180,75727,2108
181,76531,2119
182,77335,2128
183,78139,2137
184,78943,2149
185,79747,2157
186,80551,2168
187,81355,2181
188,82159,2189
189,82963,2197
190,83767,2210
191,84571,2220
192,85375,2226
193,86179,2238
194,86983,2246
195,87787,2258
196,88591,2268
197,89395,2282
198,90199,2290
199,92650,2305
200,94846,2324
201,97042,2352
202,99238,2387
203,101434,2446
