10,20,30,40,50,60,70,80,90,100
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1097.0,1099.0,1093.0,1094.0,1094.0,1095.0,1097.0,1094.0,1096.0,1098.0
2093.0,2093.0,2089.0,2089.0,2091.0,2090.0,2090.0,2088.0,2093.0,2098.0
3090.0,3089.0,3083.0,3087.0,3090.0,3089.0,3084.0,3081.0,3087.0,3093.0
4086.0,4086.0,4078.0,4078.0,4077.0,4081.0,4081.0,4075.0,4077.0,4088.0
5081.0,5083.0,5071.0,5067.0,5074.0,5078.0,5078.0,5071.0,5069.0,5083.0
6077.0,6081.0,6068.0,6059.0,6065.0,6074.0,6075.0,6069.0,6059.0,6081.0
7069.0,7073.0,7064.0,7049.0,7060.0,7072.0,7074.0,7064.0,7056.0,7072.0
8060.0,8069.0,8056.0,8046.0,8057.0,8064.0,8072.0,8060.0,8048.0,8067.0
9056.0,9068.0,9046.0,9043.0,9048.0,9057.0,9063.0,9053.0,9040.0,9061.0
10244.0,10238.0,10299.0,10294.0,10251.0,10218.0,10237.0,10231.0,10248.0,10364.0
11915.0,11787.0,12330.0,12318.0,11997.0,11726.0,11829.0,11819.0,12042.0,12753.0
13591.0,13339.0,14360.0,14343.0,13747.0,13241.0,13424.0,13409.0,13829.0,15139.0
15261.0,14888.0,16392.0,16367.0,15496.0,14752.0,15020.0,15002.0,15617.0,17522.0
16934.0,16440.0,18428.0,18389.0,17248.0,16260.0,16606.0,16598.0,17407.0,19911.0
18607.0,17998.0,20458.0,20419.0,19006.0,17773.0,18202.0,18189.0,19194.0,22297.0
20279.0,19551.0,22489.0,22454.0,20754.0,19283.0,19796.0,19780.0,20987.0,24681.0
21950.0,21103.0,24524.0,24479.0,22502.0,20799.0,21383.0,21372.0,22780.0,27073.0
23620.0,22654.0,26555.0,26506.0,24257.0,22313.0,22975.0,22956.0,24574.0,29464.0
25287.0,24206.0,28583.0,28532.0,26005.0,23825.0,24564.0,24546.0,26363.0,31853.0
26958.0,25756.0,30641.0,30609.0,27812.0,25337.0,26154.0,26129.0,28154.0,34235.0
28626.0,27311.0,31955.0,32041.0,29086.0,26846.0,27749.0,27717.0,29944.0,36614.0
30287.0,28858.0,33271.0,33473.0,30362.0,28356.0,29342.0,29307.0,31731.0,39003.0
31956.0,30408.0,34588.0,34900.0,31632.0,29870.0,30936.0,30901.0,33517.0,41390.0
33628.0,31960.0,35902.0,36337.0,32908.0,31385.0,32527.0,32497.0,35310.0,43783.0
35301.0,33513.0,37207.0,37768.0,34180.0,32894.0,34121.0,34092.0,37103.0,46181.0
36970.0,35066.0,38519.0,39194.0,35456.0,34406.0,35713.0,35680.0,38900.0,48575.0
38641.0,36619.0,39835.0,40616.0,36726.0,35916.0,37298.0,37274.0,40690.0,50970.0
40311.0,38174.0,41144.0,42048.0,38003.0,37431.0,38885.0,38865.0,42482.0,53353.0
41980.0,39712.0,42464.0,43483.0,39281.0,38938.0,40479.0,40454.0,44270.0,55746.0
43652.0,41268.0,43777.0,44913.0,40556.0,40453.0,42075.0,42044.0,46061.0,58176.0
45325.0,42824.0,45091.0,46346.0,41826.0,41967.0,43664.0,43639.0,47842.0,59809.0
46990.0,44378.0,46404.0,47779.0,43100.0,43480.0,45257.0,45232.0,49625.0,61437.0
48661.0,45931.0,47715.0,49216.0,44370.0,44989.0,46853.0,46824.0,51413.0,63070.0
50333.0,47482.0,49024.0,50639.0,45643.0,46504.0,48447.0,48411.0,53205.0,64699.0
52008.0,49034.0,50331.0,52076.0,46911.0,48012.0,50041.0,50007.0,54990.0,66330.0
53673.0,50590.0,51641.0,53511.0,48187.0,49525.0,51633.0,51599.0,56783.0,67962.0
55346.0,52138.0,52952.0,54945.0,49459.0,51038.0,53227.0,53185.0,58574.0,69592.0
57019.0,53690.0,54268.0,56384.0,50736.0,52548.0,54820.0,54776.0,60371.0,71225.0
58691.0,55241.0,55581.0,57819.0,52013.0,54063.0,56415.0,56369.0,62162.0,72858.0
60368.0,56792.0,56895.0,59253.0,53288.0,55579.0,58010.0,57964.0,64009.0,74484.0
62039.0,58335.0,58212.0,60683.0,54560.0,57092.0,59601.0,59551.0,65363.0,76115.0
63708.0,59891.0,59525.0,62118.0,55833.0,58607.0,61195.0,61146.0,66721.0,77738.0
65378.0,61443.0,60840.0,63550.0,57111.0,60113.0,62786.0,62741.0,68078.0,79367.0
67048.0,62997.0,62149.0,64981.0,58383.0,61620.0,64375.0,64336.0,69431.0,81003.0
68718.0,64553.0,63466.0,66412.0,59655.0,63131.0,65969.0,65931.0,70788.0,82638.0
70390.0,66107.0,64776.0,67847.0,60924.0,64645.0,67560.0,67526.0,72141.0,84271.0
72060.0,67658.0,66090.0,69281.0,62200.0,66159.0,69152.0,69119.0,73500.0,85900.0
73731.0,69214.0,67405.0,70715.0,63475.0,67670.0,70746.0,70711.0,74858.0,87534.0
75397.0,70771.0,68721.0,72152.0,64749.0,69178.0,72335.0,72298.0,76217.0,89170.0
77063.0,72321.0,70038.0,73585.0,66021.0,70692.0,73928.0,73892.0,77572.0,90802.0
78735.0,73875.0,71353.0,75020.0,67291.0,72200.0,75515.0,75484.0,78928.0,92425.0
80411.0,75429.0,72670.0,76450.0,68563.0,73710.0,77096.0,77074.0,80282.0,94056.0
82083.0,76978.0,73985.0,77887.0,69836.0,75222.0,78685.0,78667.0,81637.0,95688.0
83748.0,78531.0,75300.0,79320.0,71111.0,76731.0,80276.0,80261.0,82992.0,97320.0
85421.0,80079.0,76614.0,80753.0,72383.0,78245.0,81866.0,81848.0,84348.0,98957.0
87095.0,81634.0,77925.0,82183.0,73655.0,79762.0,83456.0,83444.0,85699.0,100095.0
88770.0,83188.0,79238.0,83609.0,74925.0,81270.0,85051.0,85035.0,87056.0,
90438.0,84732.0,80547.0,85043.0,76198.0,82785.0,86642.0,86627.0,88405.0,
92113.0,86284.0,81864.0,86468.0,77475.0,84299.0,88231.0,88223.0,89756.0,
93779.0,87834.0,83177.0,87904.0,78750.0,85813.0,89881.0,89814.0,91114.0,
95450.0,89384.0,84492.0,89336.0,80027.0,87325.0,91114.0,91402.0,92464.0,
97127.0,90936.0,85803.0,90763.0,81301.0,88837.0,92344.0,92997.0,93815.0,
98800.0,92491.0,87120.0,92195.0,82574.0,90353.0,93581.0,94593.0,95169.0,
100136.0,94046.0,88436.0,93628.0,83847.0,91868.0,94815.0,96190.0,96518.0,
,95602.0,89749.0,95058.0,85118.0,93381.0,96047.0,97786.0,97863.0,
,97151.0,91060.0,96490.0,86386.0,94889.0,97283.0,99383.0,99216.0,
,98702.0,92365.0,97919.0,87653.0,96399.0,98518.0,100020.0,100028.0,
,100101.0,93682.0,99351.0,88926.0,97910.0,99752.0,,,
,,94994.0,100064.0,90203.0,99423.0,100120.0,,,
,,96299.0,,91476.0,100030.0,,,,
,,97617.0,,92747.0,,,,,
,,98932.0,,94025.0,,,,,
,,100116.0,,95298.0,,,,,
,,,,96575.0,,,,,
,,,,97844.0,,,,,
,,,,99114.0,,,,,
,,,,100003.0,,,,,
