,nfe,improvements
0,100,32
1,200,45
2,300,58
3,400,77
4,500,91
5,600,110
6,700,127
7,800,144
8,900,158
9,1000,169
10,1100,184
11,1200,198
12,1300,205
13,1400,220
14,1500,232
15,1600,240
16,1700,248
17,1800,259
18,1900,266
19,2000,272
20,2100,278
21,2200,281
22,2300,286
23,2400,291
24,2500,301
25,2600,307
26,2700,315
27,2800,327
28,2900,333
29,3000,339
30,3100,348
31,3200,349
32,3300,355
33,3400,359
34,3500,363
35,3600,368
36,3700,372
37,3800,381
38,3900,387
39,4000,388
40,4100,390
41,4200,391
42,4300,396
43,4400,397
44,4500,399
45,4600,404
46,4700,407
47,4800,409
48,4900,414
49,5000,418
50,5100,420
51,5200,423
52,5300,424
53,5400,429
54,5500,434
55,5600,441
56,5700,446
57,5800,450
58,5900,454
59,6000,457
60,6100,459
61,6200,465
62,6300,473
63,6400,477
64,6500,481
65,6600,488
66,6700,495
67,6800,496
68,6900,496
69,7000,500
70,7100,501
71,7200,504
72,7300,505
73,7400,505
74,7500,508
75,7600,515
76,7700,520
77,7800,527
78,7900,530
79,8000,533
80,8100,539
81,8200,542
82,8300,544
83,8400,550
84,8500,555
85,8600,557
86,8700,561
87,8800,567
88,8900,571
89,9000,573
90,9100,578
91,9200,580
92,9300,588
93,9400,592
94,9500,598
95,9600,602
96,9700,608
97,9800,613
98,9900,617
99,10570,625
100,11330,642
101,12090,662
102,12850,693
103,13610,722
104,14370,754
105,15130,795
106,15890,831
107,16650,862
108,17410,895
109,18170,926
110,18930,951
111,19690,981
112,20450,1004
113,21210,1027
114,21970,1053
115,22730,1074
116,23490,1091
117,24250,1111
118,25010,1129
119,25770,1151
120,26530,1178
121,27290,1190
122,28050,1207
123,28810,1222
124,29570,1242
125,30330,1259
126,31090,1281
127,31850,1308
128,32610,1317
129,33370,1328
130,34130,1340
131,34890,1359
132,35650,1379
133,36410,1389
134,37170,1402
135,37930,1412
136,38690,1424
137,39450,1439
138,40210,1462
139,40970,1480
140,41730,1488
141,42490,1506
142,43250,1521
143,44010,1535
144,44770,1545
145,45530,1553
146,46290,1567
147,47050,1576
148,47810,1588
149,48570,1597
150,49330,1606
151,50090,1618
152,50850,1626
153,51610,1639
154,52370,1644
155,53130,1655
156,53890,1665
157,54650,1671
158,55410,1680
159,56170,1692
160,56930,1698
161,57690,1708
162,58450,1714
163,59210,1721
164,59970,1731
165,60730,1743
166,61490,1752
167,62250,1764
168,63010,1775
169,63770,1785
170,64530,1789
171,65290,1801
172,66050,1813
173,66810,1829
174,67570,1840
175,68330,1851
176,69090,1861
177,69850,1867
178,70610,1875
179,71370,1887
180,72130,1892
181,72890,1904
182,73650,1914
183,74410,1922
184,75170,1933
185,75930,1944
186,76690,1957
187,77450,1966
188,78210,1980
189,78970,1988
190,79730,2004
191,80490,2009
192,81250,2020
193,82010,2033
194,82770,2038
195,83530,2050
196,84290,2057
197,85050,2067
198,85810,2074
199,87992,2087
200,89888,2099
201,91784,2124
202,93680,2162
203,95576,2209
204,97472,2256
205,99368,2297
206,101264,2340
207,103160,2392
208,105056,2432
209,106952,2479
210,108848,2532
211,110744,2579
212,112640,2628
213,114536,2672
214,116432,2709
215,118328,2744
216,120224,2785
217,122120,2821
218,124016,2849
219,125912,2883
220,127808,2915
221,129704,2950
222,131600,2996
223,133496,3017
224,135392,3049
225,137288,3083
226,139184,3110
227,141080,3138
228,142976,3169
229,144872,3197
230,146768,3218
231,148664,3253
232,150560,3279
233,152456,3316
234,154352,3338
235,156248,3363
236,158144,3387
237,160040,3415
238,161936,3457
239,163832,3487
240,165728,3515
241,167624,3537
242,169520,3557
243,171416,3585
244,173312,3616
245,175208,3639
246,177104,3657
247,179000,3678
248,180896,3705
249,182792,3720
250,184688,3750
251,186584,3769
252,188480,3789
253,190376,3818
254,192272,3843
255,194168,3869
256,196064,3884
257,197960,3905
258,199856,3930
259,201752,3952
260,203648,3970
261,205544,3997
262,207440,4014
263,209336,4039
264,211232,4061
265,213128,4075
266,215024,4087
267,216920,4116
268,218816,4132
269,220712,4150
270,222608,4168
271,224504,4189
272,226400,4211
273,228296,4229
274,230192,4244
275,232088,4259
276,233984,4276
277,235880,4301
278,237776,4329
279,239672,4348
280,241568,4365
281,243464,4382
282,245360,4405
283,247256,4416
284,249152,4428
285,251048,4446
