hydropower,atomicpowerplant,baltimore,chester,environment,recreation
77.44770072091758,0.9698243460265323,0.8286253733179045,0.8618835467228478,0.09123840908949385,1.0
65.87482791143687,0.9652698134979818,0.5937898895359028,0.9235616662232813,0.08593824456886981,1.0
69.07656560184633,0.6496376234190022,0.2228349055885797,0.48176035579248816,0.07602333120324031,1.0
79.07147317137537,0.9624737471856286,0.7113070904706353,0.9102206138701694,0.09185348631151173,1.0
69.56743643379266,0.7514685187447337,0.20570607452924342,0.359235595698226,0.07840375576951877,1.0
64.05533573762105,0.8064884512650079,0.342066450958382,0.8886354420242746,0.07885422664826608,1.0
74.84479836127144,0.77517598134282,0.6199753647992452,0.6668241379477953,0.08658991176446486,1.0
77.98304022655016,0.8393609545894495,0.3066057620789128,0.8761791229367414,0.08188638245273076,1.0
76.18218095185303,0.8584610286716475,0.44288612998040905,0.8573178537487453,0.08527349844609827,1.0
78.0042032537486,0.9583713881238076,0.3968031257129729,0.9019084833307295,0.08941395289063665,1.0
64.39895226922454,0.8058902933514321,0.3368008827501849,0.9040155005786483,0.08139386802557787,1.0
68.0301705645871,0.4975196400753874,0.2536740842276748,0.9008394374167497,0.08088251183613245,1.0
77.03883198850912,0.662365958729546,0.36662704929169293,0.6612444681991773,0.07969018765263436,1.0
60.19816097225068,0.8989037497136337,0.4715947774259018,0.8218687654112391,0.08027259640287658,1.0
77.95995226483498,0.962537505802216,0.40277525074129167,0.9029272185545205,0.0895694675340528,1.0
68.12463042008348,0.8090776482967242,0.20525521806244873,0.7969093916281806,0.07809635029400384,1.0
78.96239194316621,0.9385946047527145,0.21434759769284017,0.8477777073397819,0.0826199605640931,1.0
30.73199081887824,0.8283771563254235,0.30801000791542366,0.901786576042507,0.07441996044234775,1.0
76.7592252833494,0.9138826546187343,0.23527494788264816,0.8272307740042548,0.08118929829272092,1.0
78.07313580020289,0.9325479333920389,0.5904423974830936,0.7584260035274335,0.08724160601777424,1.0
69.9135785682306,0.24886985096061182,0.287638138992568,0.42316721399832374,0.07768380894320685,1.0
68.4991017894658,0.9742451383073071,0.5695140853374444,0.8446395866152697,0.08323031621865817,1.0
79.198837043191,0.9066960535435363,0.3773886618718829,0.7366527891619822,0.0865786941802557,1.0
31.528479908364027,0.8511929290252507,0.3585189468737812,0.9032459637023241,0.07572317982066695,0.9642857142857143
62.9420526468413,0.9537704461600164,0.5437968320097464,0.8120065593351382,0.08286187237715045,1.0
75.16967948172697,0.7678035802585924,0.5252897856948783,0.4756526306980019,0.08476478698573353,1.0
72.29374837175072,0.9172493135061781,0.8512017547798371,0.675828418881457,0.08959587253348025,1.0
80.0127268217587,0.9943050181244428,0.9097461150665599,0.9391734937274183,0.09659163643062076,1.0
75.44931939444267,0.7495853578052316,0.524582014340176,0.46569839043757216,0.08006697294662894,1.0
70.12285420328337,0.38171572802851456,0.45622750806772394,0.5134715415254398,0.08192605526266543,1.0
62.61822468668553,0.9470121262464594,0.7725665348637861,0.9207986089359993,0.08853596348036565,1.0
77.12899559949273,0.8796339069524582,0.7879035121538749,0.8853254815704205,0.09061642108471477,1.0
