,nfe,improvements
0,100,25
1,200,34
2,300,38
3,400,43
4,500,46
5,600,49
6,700,56
7,800,59
8,900,61
9,1000,61
10,1100,64
11,1200,66
12,1300,67
13,1400,68
14,1500,69
15,1600,69
16,1700,72
17,1800,74
18,1900,74
19,2000,74
20,2100,74
21,2200,75
22,2300,76
23,2400,79
24,2500,80
25,2600,80
26,2700,83
27,2800,84
28,2900,85
29,3000,85
30,3100,85
31,3199,85
32,3299,86
33,3399,88
34,3499,88
35,3599,88
36,3699,88
37,3798,88
38,3898,89
39,3998,90
40,4098,90
41,4198,94
42,4298,95
43,4398,95
44,4498,95
45,4598,96
46,4698,96
47,4798,97
48,4898,101
49,4998,103
50,5098,103
51,5198,104
52,5298,104
53,5398,105
54,5498,106
55,5597,106
56,5697,107
57,5797,108
58,5897,109
59,5997,109
60,6097,110
61,6197,111
62,6297,112
63,6397,113
64,6497,114
65,6597,114
66,6697,115
67,6797,115
68,6897,115
69,6997,116
70,7097,116
71,7196,116
72,7296,116
73,7396,116
74,7496,117
75,7596,117
76,7696,117
77,7796,117
78,7896,117
79,7996,119
80,8096,119
81,8196,119
82,8296,120
83,8396,120
84,8496,121
85,8596,121
86,8696,122
87,8795,122
88,8895,122
89,8995,122
90,9095,122
91,9195,122
92,9295,123
93,9395,123
94,9495,123
95,9595,123
96,9695,123
97,9795,123
98,9895,123
99,10049,126
100,10120,129
101,10192,130
102,10264,130
103,10336,130
104,10408,131
105,10480,131
106,10552,131
107,10623,132
108,10694,134
109,10766,135
110,10838,135
111,10910,135
112,10982,136
113,11054,136
114,11126,138
115,11198,138
116,11270,138
117,11342,138
118,11414,138
119,11486,138
120,11558,138
121,11630,138
122,11702,139
123,11774,139
124,11846,139
125,11918,139
126,11990,139
127,12061,139
128,12133,139
129,12205,141
130,12277,141
131,12349,141
132,12421,141
133,12493,141
134,12565,141
135,12637,141
136,12709,142
137,12781,142
138,12853,142
139,12925,142
140,12997,142
141,13069,143
142,13141,143
143,13213,143
144,13285,143
145,13357,143
146,13429,143
147,13501,143
148,13573,143
149,13645,143
150,13717,143
151,13789,143
152,13861,143
153,13933,143
154,14005,144
155,14077,144
156,14149,144
157,14221,144
158,14293,144
159,14365,144
160,14437,144
161,14509,144
162,14581,144
163,14653,144
164,14725,144
165,14797,144
166,14869,144
167,14941,144
168,15013,144
169,15085,144
170,15157,144
171,15229,144
172,15301,144
173,15373,144
174,15445,144
175,15517,144
176,15589,144
177,15661,144
178,15733,144
179,15805,144
180,15877,144
181,15949,144
182,16021,144
183,16093,144
184,16163,144
185,16235,144
186,16307,144
187,16379,144
188,16450,144
189,16522,144
190,16594,144
191,16666,144
192,16738,144
193,16810,144
194,16882,144
195,16954,144
196,17026,144
197,17098,144
198,17170,144
199,17242,144
200,17314,144
201,17386,144
202,17458,144
203,17530,144
204,17602,144
205,17674,144
206,17745,144
207,17817,144
208,17889,144
209,17961,144
210,18033,144
211,18105,144
212,18177,144
213,18249,144
214,18321,144
215,18393,144
216,18465,144
217,18537,144
218,18609,144
219,18681,144
220,18753,144
221,18825,144
222,18897,144
223,18969,144
224,19041,144
225,19113,144
226,19185,144
227,19257,144
228,19329,144
229,19401,144
230,19473,144
231,19545,144
232,19617,144
233,19689,144
234,19761,144
235,19833,144
236,19904,144
237,19976,144
238,20048,144
239,20120,144
240,20192,144
241,20263,145
242,20334,145
243,20406,145
244,20478,145
245,20550,145
246,20622,146
247,20694,146
248,20766,146
249,20838,147
250,20910,147
251,20982,148
252,21054,148
253,21126,148
254,21198,148
255,21270,148
256,21342,148
257,21414,148
258,21486,149
259,21558,149
260,21630,149
261,21702,149
262,21774,149
263,21846,149
264,21918,149
265,21990,149
266,22062,149
267,22134,149
268,22206,149
269,22278,149
270,22350,149
271,22422,149
272,22494,149
273,22566,149
274,22638,149
275,22710,149
276,22782,150
277,22854,150
278,22926,150
279,22998,150
280,23070,150
281,23142,150
282,23214,150
283,23286,150
284,23358,150
285,23430,150
286,23502,150
287,23574,150
288,23646,150
289,23718,150
290,23790,150
291,23862,150
292,23934,150
293,24006,150
294,24078,151
295,24150,151
296,24222,152
297,24294,152
298,24366,152
299,24438,152
300,24510,152
301,24582,153
302,24654,153
303,24726,153
304,24798,154
305,24870,154
306,24942,154
307,25014,154
308,25086,154
309,25158,155
310,25230,156
311,25302,156
312,25374,156
313,25446,157
314,25518,157
315,25590,157
316,25662,157
317,25734,157
318,25806,158
319,25878,158
320,25950,158
321,26022,158
322,26094,158
323,26166,158
324,26238,158
325,26310,158
326,26382,158
327,26454,158
328,26525,158
329,26597,158
330,26669,158
331,26741,158
332,26813,158
333,26885,158
334,26957,159
335,27029,159
336,27101,159
337,27173,159
338,27245,159
339,27317,159
340,27389,159
341,27461,159
342,27533,159
343,27605,159
344,27677,159
345,27748,159
346,27820,159
347,27892,159
348,27964,159
349,28036,159
350,28108,159
351,28180,159
352,28252,159
353,28324,159
354,28396,159
355,28468,159
356,28539,159
357,28611,159
358,28683,159
359,28755,159
360,28827,159
361,28899,159
362,28971,159
363,29043,159
364,29115,159
365,29187,159
366,29259,159
367,29331,159
368,29403,159
369,29475,159
370,29547,159
371,29619,159
372,29691,159
373,29763,159
374,29835,159
375,29907,159
376,29979,159
377,30049,160
378,30121,160
379,30193,160
380,30265,160
381,30337,160
382,30409,160
383,30481,160
384,30552,160
385,30624,161
386,30696,161
387,30768,161
388,30840,161
389,30912,161
390,30984,161
391,31056,161
392,31128,161
393,31200,161
394,31272,161
395,31344,161
396,31416,161
397,31488,161
398,31560,161
399,31632,161
400,31704,161
401,31776,161
402,31848,161
403,31920,161
404,31992,161
405,32064,161
406,32136,161
407,32208,161
408,32280,161
409,32352,161
410,32424,161
411,32496,161
412,32568,162
413,32640,162
414,32712,162
415,32784,162
