,nfe,improvements
0,100,36
1,200,47
2,300,62
3,400,78
4,500,89
5,600,105
6,700,116
7,800,132
8,900,143
9,1000,153
10,1100,165
11,1200,175
12,1300,181
13,1400,186
14,1500,192
15,1600,198
16,1700,210
17,1800,222
18,1900,234
19,2000,243
20,2100,250
21,2200,256
22,2300,262
23,2400,269
24,2500,275
25,2600,280
26,2700,290
27,2800,294
28,2900,297
29,3000,305
30,3100,310
31,3200,313
32,3300,322
33,3400,334
34,3500,342
35,3600,349
36,3700,354
37,3800,360
38,3900,365
39,4000,373
40,4100,380
41,4200,386
42,4300,390
43,4400,397
44,4500,400
45,4600,404
46,4700,407
47,4800,413
48,4900,419
49,5000,422
50,5100,427
51,5200,432
52,5300,440
53,5400,442
54,5500,447
55,5600,452
56,5700,459
57,5800,462
58,5900,465
59,6000,467
60,6100,471
61,6200,476
62,6300,479
63,6400,480
64,6500,483
65,6600,488
66,6700,491
67,6800,494
68,6900,500
69,7000,504
70,7100,506
71,7200,510
72,7300,514
73,7400,523
74,7500,532
75,7600,533
76,7700,539
77,7800,545
78,7900,549
79,8000,556
80,8100,560
81,8200,564
82,8300,570
83,8400,574
84,8500,577
85,8600,580
86,8700,585
87,8800,585
88,8900,589
89,9000,597
90,9100,601
91,9200,607
92,9300,610
93,9400,613
94,9500,622
95,9600,624
96,9700,631
97,9800,635
98,9900,641
99,10723,646
100,11687,670
101,12651,695
102,13615,741
103,14579,779
104,15543,837
105,16507,878
106,17471,919
107,18435,969
108,19399,1023
109,20363,1074
110,21327,1131
111,22291,1165
112,23255,1209
113,24219,1245
114,25183,1293
115,26147,1335
116,27111,1383
117,28075,1411
118,29039,1442
119,30003,1469
120,30967,1499
121,31931,1537
122,32895,1572
123,33859,1596
124,34823,1625
125,35787,1649
126,36751,1683
127,37715,1709
128,38679,1738
129,39643,1761
130,40607,1786
131,41571,1811
132,42535,1832
133,43499,1859
134,44463,1888
135,45427,1906
136,46391,1936
137,47355,1957
138,48319,1983
139,49283,2005
140,50247,2030
141,51211,2057
142,52175,2095
143,53139,2112
144,54103,2142
145,55067,2162
146,56031,2180
147,56995,2205
148,57959,2221
149,58923,2241
150,59887,2262
151,60851,2285
152,61815,2310
153,62779,2336
154,63743,2361
155,64707,2384
156,65671,2406
157,66635,2427
158,67599,2450
159,68563,2479
160,69527,2495
161,70491,2522
162,71455,2536
163,72419,2557
164,73383,2581
165,74347,2600
166,75311,2632
167,76275,2658
168,77239,2669
169,78203,2691
170,79167,2701
171,80131,2713
172,81095,2734
173,82059,2751
174,83023,2780
175,83987,2801
176,84951,2824
177,85915,2845
178,86879,2862
179,87843,2882
180,88807,2899
181,89771,2922
182,90735,2938
183,91699,2952
184,92663,2976
185,93627,2994
186,94591,3004
187,95555,3032
188,96519,3046
189,97483,3068
190,98447,3088
191,99411,3106
192,100375,3129
