,nfe,improvements
0,100,22
1,198,26
2,298,32
3,398,35
4,498,40
5,595,48
6,695,55
7,795,58
8,893,61
9,992,65
10,1091,67
11,1191,73
12,1291,76
13,1391,78
14,1491,78
15,1590,82
16,1690,85
17,1789,89
18,1889,97
19,1989,103
20,2087,109
21,2187,113
22,2287,117
23,2387,124
24,2487,130
25,2586,135
26,2686,142
27,2786,149
28,2886,152
29,2986,158
30,3084,164
31,3184,171
32,3282,173
33,3382,177
34,3482,182
35,3582,187
36,3682,191
37,3782,192
38,3882,194
39,3982,199
40,4081,204
41,4181,208
42,4280,214
43,4380,218
44,4479,224
45,4579,227
46,4678,231
47,4778,237
48,4878,242
49,4978,249
50,5076,255
51,5175,261
52,5275,266
53,5374,275
54,5474,281
55,5574,287
56,5673,289
57,5773,291
58,5873,301
59,5971,302
60,6071,306
61,6171,310
62,6271,314
63,6371,314
64,6471,315
65,6571,319
66,6670,320
67,6770,323
68,6870,329
69,6970,332
70,7070,335
71,7168,336
72,7268,338
73,7368,341
74,7468,342
75,7568,343
76,7668,346
77,7768,348
78,7868,351
79,7968,353
80,8068,354
81,8168,357
82,8268,357
83,8368,359
84,8468,362
85,8567,367
86,8667,368
87,8766,370
88,8866,373
89,8965,373
90,9065,373
91,9165,376
92,9265,378
93,9365,378
94,9465,378
95,9565,380
96,9665,382
97,9765,384
98,9865,385
99,10193,387
100,10496,396
101,10799,402
102,11101,407
103,11402,412
104,11705,419
105,12008,425
106,12311,433
107,12615,440
108,12918,447
109,13221,452
110,13524,455
111,13828,461
112,14131,462
113,14434,466
114,14735,468
115,15036,471
116,15340,472
117,15643,472
118,15947,475
119,16251,476
120,16553,477
121,16855,477
122,17156,478
123,17459,479
124,17762,481
125,18064,482
126,18366,484
127,18669,485
128,18973,485
129,19277,486
130,19578,486
131,19879,486
132,20183,487
133,20486,488
134,20790,488
135,21091,488
136,21395,489
137,21697,490
138,21999,491
139,22299,491
140,22598,492
141,22901,493
142,23203,494
143,23504,494
144,23806,495
145,24104,495
146,24406,495
147,24710,495
148,25011,496
149,25313,499
150,25616,499
151,25918,500
152,26222,501
153,26526,504
154,26827,505
155,27128,505
156,27432,505
157,27735,506
158,28037,508
159,28338,509
160,28641,510
161,28942,511
162,29245,512
163,29549,513
164,29850,513
165,30152,516
166,30454,516
167,30758,518
168,31061,519
169,31364,519
170,31667,519
171,31971,523
172,32273,524
173,32576,524
174,32880,525
175,33184,526
176,33484,527
177,33786,528
178,34090,528
179,34393,529
180,34692,530
181,34994,530
182,35298,531
183,35602,531
184,35905,531
185,36209,532
186,36511,533
187,36815,535
188,37117,535
189,37419,535
190,37720,536
191,38024,536
192,38327,536
193,38631,536
194,38931,536
195,39233,536
196,39534,536
197,39837,536
198,40138,537
199,40441,538
200,40742,538
201,41046,539
202,41349,539
203,41650,540
204,41953,541
205,42253,541
206,42556,542
207,42859,543
208,43163,544
209,43466,546
210,43767,547
211,44070,547
212,44374,547
213,44676,547
214,44978,547
215,45282,550
216,45584,551
217,45888,551
218,46192,551
219,46492,552
220,46792,553
221,47096,553
222,47394,554
223,47697,555
224,47998,557
225,48302,558
226,48604,559
227,48908,559
228,49211,559
229,49514,560
230,49818,560
231,50118,562
232,50422,562
233,50725,562
234,51028,563
235,51330,563
236,51632,564
237,51934,565
238,52237,565
239,52536,566
240,52834,567
241,53135,568
242,53438,568
243,53740,568
244,54041,570
245,54345,571
246,54648,572
247,54951,573
248,55254,575
249,55558,575
250,55860,575
251,56163,575
252,56463,576
253,56767,576
254,57070,577
255,57373,578
256,57675,579
257,57977,579
258,58279,580
259,58583,581
260,58887,582
261,59190,582
262,59492,585
263,59793,586
264,60095,587
265,60397,587
266,60698,587
267,61000,588
268,61302,588
269,61605,588
270,61907,589
271,62207,589
272,62510,590
273,62814,591
274,63114,593
275,63415,595
276,63718,596
277,64021,596
278,64323,597
279,64627,597
280,64929,598
281,65230,598
282,65532,598
283,65835,599
284,66138,599
285,66440,601
286,66739,601
287,67042,602
288,67346,602
289,67650,604
290,67950,604
291,68253,604
292,68556,604
293,68857,604
294,69155,604
295,69457,604
296,69759,604
297,70063,604
298,70367,604
299,70669,604
300,70971,604
301,71275,605
302,71579,605
303,71882,605
304,72184,605
305,72487,606
306,72790,606
307,73093,606
308,73397,606
309,73697,606
310,74000,607
311,74301,607
312,74602,609
313,74906,609
314,75206,609
315,75509,609
316,75813,610
317,76117,610
318,76419,611
319,76720,611
320,77024,613
321,77326,613
322,77630,613
323,77932,613
324,78235,613
325,78536,613
326,78837,614
327,79141,614
328,79444,615
329,79746,615
330,80046,617
331,80348,617
332,80650,618
333,80953,618
334,81255,618
335,81559,619
336,81862,620
337,82163,620
338,82466,620
339,82770,620
340,83073,621
341,83375,621
342,83675,622
343,83979,622
344,84280,623
345,84581,623
346,84881,623
347,85184,624
348,85488,624
349,85791,624
350,86095,624
351,86398,624
352,86700,624
353,87004,624
354,87304,624
355,87606,624
356,87909,625
357,88212,625
358,88514,625
359,88816,625
360,89119,625
361,89418,625
362,89721,626
363,90024,626
364,90327,627
365,90628,628
366,90930,628
367,91231,629
368,91535,631
369,91837,631
370,92139,631
371,92442,632
372,92743,632
373,93047,632
374,93348,632
375,93651,632
376,93955,632
377,94258,633
378,94558,633
379,94860,635
380,95164,636
381,95466,636
382,95769,636
383,96071,637
384,96375,638
385,96679,639
386,96981,639
387,97280,639
388,97584,641
389,97888,642
390,98188,642
391,98488,642
392,98790,643
393,99092,643
394,99395,644
395,99698,644
396,99999,644
397,100303,644
