,nfe,improvements
0,100,18
1,200,39
2,300,50
3,400,62
4,500,80
5,600,101
6,700,117
7,800,135
8,900,149
9,1000,174
10,1100,197
11,1200,228
12,1300,242
13,1400,255
14,1500,271
15,1600,283
16,1700,294
17,1800,303
18,1900,315
19,2000,322
20,2100,327
21,2200,334
22,2300,340
23,2400,348
24,2500,355
25,2600,361
26,2700,366
27,2800,376
28,2900,379
29,3000,387
30,3100,396
31,3200,404
32,3300,413
33,3400,422
34,3500,428
35,3600,431
36,3700,436
37,3800,439
38,3900,444
39,4000,450
40,4100,455
41,4200,458
42,4300,465
43,4400,473
44,4500,477
45,4600,486
46,4700,499
47,4800,506
48,4900,508
49,5000,514
50,5100,521
51,5200,525
52,5300,533
53,5400,539
54,5500,544
55,5600,549
56,5700,550
57,5800,556
58,5900,557
59,6000,561
60,6100,563
61,6200,565
62,6300,572
63,6400,573
64,6500,578
65,6600,579
66,6700,583
67,6800,588
68,6900,589
69,7000,593
70,7100,593
71,7200,600
72,7300,603
73,7400,604
74,7500,607
75,7600,609
76,7700,612
77,7800,616
78,7900,621
79,8000,624
80,8100,626
81,8200,629
82,8300,631
83,8400,633
84,8500,637
85,8600,639
86,8700,640
87,8800,643
88,8900,646
89,9000,651
90,9100,654
91,9200,657
92,9300,661
93,9400,661
94,9500,666
95,9600,667
96,9700,669
97,9800,674
98,9900,677
99,10495,683
100,11155,698
101,11815,723
102,12475,752
103,13135,783
104,13795,822
105,14455,843
106,15115,876
107,15775,901
108,16435,931
109,17095,956
110,17755,983
111,18415,1013
112,19075,1040
113,19735,1060
114,20395,1092
115,21055,1112
116,21715,1130
117,22375,1151
118,23035,1174
119,23695,1200
120,24355,1220
121,25015,1244
122,25675,1259
123,26335,1280
124,26995,1296
125,27655,1309
126,28315,1325
127,28975,1345
128,29635,1361
129,30295,1374
130,30955,1385
131,31615,1396
132,32275,1418
133,32935,1429
134,33595,1446
135,34255,1459
136,34915,1474
137,35575,1486
138,36235,1502
139,36895,1513
140,37555,1524
141,38215,1543
142,38875,1561
143,39535,1577
144,40195,1596
145,40855,1609
146,41515,1622
147,42175,1635
148,42835,1647
149,43495,1663
150,44155,1673
151,44815,1684
152,45475,1693
153,46135,1704
154,46795,1716
155,47455,1727
156,48115,1735
157,48775,1743
158,49435,1753
159,50095,1760
160,50755,1777
161,51415,1791
162,52075,1801
163,52735,1817
164,53395,1834
165,54055,1848
166,54715,1857
167,55375,1873
168,56035,1881
169,56695,1885
170,57355,1891
171,58015,1903
172,58675,1915
173,59335,1923
174,59995,1935
175,60655,1948
176,61315,1958
177,61975,1964
178,62635,1975
179,63295,1989
180,63955,1998
181,64615,2009
182,65275,2014
183,65935,2022
184,66595,2026
185,67255,2040
186,67915,2050
187,68575,2059
188,69235,2067
189,69895,2077
190,70555,2086
191,71215,2100
192,71875,2109
193,72535,2116
194,73195,2126
195,73855,2133
196,74515,2136
197,75175,2149
198,75835,2156
199,78124,2168
200,80296,2186
201,82468,2219
202,84640,2255
203,86812,2299
204,88984,2356
205,91156,2404
206,93328,2467
207,95500,2525
208,97672,2592
209,99844,2646
210,102016,2709
211,104188,2764
212,106360,2835
213,108532,2877
214,110704,2921
215,112876,2971
216,115048,3028
217,117220,3077
218,119392,3120
219,121564,3170
220,123736,3201
221,125908,3247
222,128080,3284
223,130252,3321
224,132424,3359
225,134596,3391
226,136768,3433
227,138940,3467
228,141112,3501
229,143284,3530
230,145456,3568
231,147628,3591
232,149800,3614
233,151972,3654
234,154144,3679
235,156316,3712
236,158488,3744
237,160660,3766
238,162832,3786
239,165004,3812
240,167176,3837
241,169348,3873
242,171520,3900
243,173692,3935
244,175864,3954
245,178036,3977
246,180208,3997
247,182380,4015
248,184552,4031
249,186724,4048
250,188896,4061
251,191068,4086
252,193240,4105
253,195412,4121
254,197584,4143
255,199756,4160
256,201928,4178
257,204100,4193
258,206272,4211
259,208444,4233
260,210616,4254
261,212788,4268
262,214960,4286
263,217132,4307
264,219304,4321
265,221476,4339
266,223648,4357
267,225820,4375
268,227992,4402
269,230164,4415
270,232336,4433
271,234508,4453
272,236680,4475
273,238852,4494
274,241024,4513
275,243196,4530
276,245368,4549
277,247540,4566
278,249712,4590
279,251884,4612
