0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,hydropower,atomicpowerplant,baltimore,chester,environment,recreation
0.2191040598490851,0.9236767948840452,0.8768122021217442,0.9234164068732408,0.2622240183639789,0.947796074960081,0.9084384153175288,0.7890202997561997,0.230290931457048,0.8820076404274183,0.9958436964095956,0.944573978981038,0.3247899103548698,0.2407612356661773,0.4257386262859462,0.9093637476317816,0.1892607129799345,0.939304376436213,0.942422354619838,0.7573187320832069,0.9191225952835916,0.1042431044472387,0.981532070207606,0.8847353469972971,0.3283904215049404,0.9398467567731617,0.8008278943140663,0.3288165535358184,0.1843589176037249,0.6861652007904611,0.5793167532509121,0.1568734940187464,67.12420328240471,0.662807434089578,0.4511696259624442,0.5305732366861191,0.0758358206952668,1.0
0.2191040598490851,0.9236767948840452,0.8768122021217442,0.9234164068732408,0.2622240183639789,0.947796074960081,0.9084384153175288,0.7890202997561997,0.230290931457048,0.8820076404274183,0.9902626936119422,0.944573978981038,0.3025798555742249,0.2084829808106568,0.4281983391489823,0.9093637476317816,0.1892607129799345,0.939304376436213,0.3034321699525885,0.7573187320832069,0.8662854142952211,0.1038981142599535,0.981532070207606,0.8847353469972971,0.3283904215049404,0.9398467567731617,0.6910554105630325,0.3288165535358184,0.1785660071795397,0.6861652007904611,0.5793167532509121,0.1568734940187464,66.73170969307846,0.6621873966006764,0.4503571986413419,0.4946785765762265,0.0729346235083823,1.0
0.1524793059164741,0.9868390117384864,0.9088700410337006,0.9495483025037924,0.5374313117207462,0.9537815631934844,0.9179346476951192,0.8905123897074798,0.2128399997846324,0.9630655653750873,0.9418171020708096,0.8784564747222369,0.2827671043133214,0.2410717538605926,0.8612237765841355,0.980139924487654,0.220481912528722,0.0774277199831871,0.5306004075701628,0.7082080877070434,0.8645917519248754,0.0109776990285869,0.900315043589696,0.2744416689145217,0.3397654050198105,0.1323560658305573,0.2645460861988604,0.7400098289510677,0.0030672427518516,0.864408211088094,0.7068058183480761,0.6522079714955812,65.78503203392002,0.8628930009216937,0.3824897597840945,0.5875592940896202,0.0747068828547215,0.9642857142857144
0.2145356393831917,0.9273423336782924,0.8731503210285718,0.9437430061968628,0.2622240183639789,0.947810153300764,0.9105660437347654,0.9992003878249786,0.230290931457048,0.8835116151031344,0.8385295737794373,0.9379744127166532,0.246096193013741,0.4520590531178682,0.8630578938734732,0.9106796372280396,0.3031867892552134,0.2873635390415075,0.2800391262207259,0.8040888892587292,0.9175451344866794,0.081083774905162,0.9434246859588332,0.8847353469972971,0.3772295853701708,0.9827333058256972,0.180064048397993,0.3539324710304978,0.0102555894551051,0.0170836585321531,0.5832814577469165,0.2762341371362389,68.52986023173484,0.7397380402509066,0.6175512694358373,0.6164795397296935,0.078305343753904,1.0
0.2162264136533842,0.6454747904524007,0.8818803641522056,0.5542798038151457,0.4797157217957238,0.9270148396699428,0.9221162346865384,0.7922540356929061,0.2060057039529641,0.9464876168033508,0.8431369560791084,0.9953674319339888,0.1954898531270956,0.0420376651524661,0.6867810299713691,0.8602377502066753,0.0868225682191773,0.3831061364253578,0.1380023519033225,0.3587289219006547,0.7027918181504026,0.0019397958168626,0.8991900060248001,0.2645452202411384,0.3301296795817723,0.2125587597350828,0.1485514064771629,0.521044973675129,0.0235029624257995,0.0277006697310055,0.2132572557553599,0.1572517492283789,62.82608965813188,0.8101459529740306,0.4874314391128347,0.563531088059662,0.0737331239579246,1.0
0.2692794817042612,0.8536735776893917,0.8814759038909357,0.8373802653820457,0.4689569722282929,0.9365499191363134,0.8035426465959352,0.930292552064234,0.21402561024729,0.9941614963870228,0.8447497503259902,0.9915831240680404,0.6517449046820699,0.2449562605571383,0.2793879572736406,0.6384530834076791,0.0504452730190516,0.277960245738705,0.1467465381343783,0.7003754976819394,0.8465395188737714,0.0398539052766271,0.3517495334078975,0.2620751748096396,0.3394077451063064,0.8834333967729711,0.1123796142581842,0.5355346410757181,0.03689432612424,0.0448972583208445,0.6020848451966894,0.6198331521955549,58.9193769862227,0.8485704372332898,0.6191418933164774,0.3531046019986123,0.0779124764620194,1.0
0.3063657670485745,0.9928857556646478,0.8862948446182235,0.989435709290922,0.5439436834384054,0.9996370386125916,0.8634510483996894,0.9983675998562024,0.2427605123059924,0.990447567791492,0.8993280717998744,0.993540524137542,0.2149198217537406,0.2931777614623587,0.8610057965561952,0.9838478840597512,0.0914428525680103,0.2856009707004245,0.6841641295708787,0.7150864707863314,0.9065235557539691,0.0376444260183973,0.9892560083561897,0.2717832100560844,0.4841118064715298,0.1473146317901343,0.1536403792426371,0.3094494074225195,0.0102172459698514,0.6289572362010579,0.0021114546799114,0.2359371169770145,70.52772587926741,0.9170698116843624,0.5003839211083304,0.7601518162479287,0.0833790515074011,1.0
0.30645652651654,0.9927819222158109,0.8721748241488192,0.9512797067015306,0.5447546329620314,0.9988504240533992,0.9166783772121544,0.9992727186923284,0.2552181897395718,0.9973587412874264,0.8812042329567521,0.9922766602426822,0.2472276655111084,0.3271038177794182,0.86460054344774,0.9838478840597512,0.1103837757467625,0.0840399690199404,0.2343044600942256,0.783302804205769,0.8601472204884012,0.0207472741333597,0.977711333045602,0.272401059170205,0.4565532603493161,0.1435718016540003,0.1386845118067884,0.2975413160486274,0.0559094880528239,0.6920490753497482,0.2880831654665818,0.1360819336250475,70.89573455686339,0.9059496391185748,0.4703164165453408,0.7036188288254974,0.0797926723312264,1.0
0.3060130011365364,0.9873514329259904,0.9242529775943322,0.9572769410342798,0.6043069152002076,0.9996370386125916,0.9823659336882608,0.999543685030436,0.273414004660403,0.9971075394807012,0.9007559565963864,0.9921128373380236,0.2187007584953624,0.2928342740898659,0.8610057965561952,0.9939299696648186,0.6955387430576672,0.1355187669642605,0.6837192393751024,0.7637183111123694,0.9478330025823708,0.0368750986113889,0.9902867940427774,0.4944914834718379,0.4841118064715298,0.1346158430076688,0.8091275249468145,0.8415714804473637,0.039286058553012,0.596600881728642,0.3789613080704124,0.126805297095305,72.49051205193376,0.8914784158777481,0.4692755547560936,0.6853005982591226,0.0799518891883887,1.0
0.3049556781313272,0.9732760960550232,0.894026138182138,0.9429998034103224,0.5290003205776282,0.9537815631934844,0.7560626512763245,0.9357625001268725,0.2394197584411633,0.9630655653750873,0.8654013087078636,0.8784564747222369,0.2805942596205033,0.2238544082630098,0.8590610080486307,0.980139924487654,0.0765630543298002,0.0775280542232531,0.5126801483891342,0.7082080877070434,0.9345785393745646,0.0109776990285869,0.900315043589696,0.2744416689145217,0.3397654050198105,0.1359852447937103,0.2645460861988604,0.7587464827440557,0.0308893037774755,0.7883550014065192,0.0763842249056129,0.6541396002822976,65.33986228145778,0.8663815070052125,0.3825248288002772,0.6860340982798545,0.0746557045726433,1.0
