,nfe,improvements
0,100,14
1,200,17
2,300,20
3,399,22
4,499,26
5,599,31
6,699,32
7,799,35
8,899,42
9,999,45
10,1098,49
11,1198,53
12,1298,60
13,1398,66
14,1498,74
15,1598,80
16,1698,90
17,1798,97
18,1898,106
19,1998,110
20,2098,114
21,2197,116
22,2297,118
23,2396,121
24,2496,124
25,2596,126
26,2695,131
27,2795,134
28,2895,135
29,2994,138
30,3093,143
31,3193,150
32,3293,154
33,3392,156
34,3490,159
35,3589,163
36,3689,163
37,3789,166
38,3889,170
39,3988,173
40,4088,174
41,4188,176
42,4287,177
43,4386,180
44,4485,181
45,4584,182
46,4684,182
47,4784,185
48,4884,189
49,4983,190
50,5083,192
51,5183,192
52,5283,193
53,5383,194
54,5483,195
55,5582,196
56,5682,197
57,5782,199
58,5881,199
59,5981,200
60,6081,201
61,6180,202
62,6279,202
63,6378,202
64,6478,203
65,6578,205
66,6678,207
67,6778,211
68,6874,212
69,6974,217
70,7072,220
71,7172,221
72,7272,223
73,7372,225
74,7472,225
75,7572,227
76,7671,231
77,7771,233
78,7871,234
79,7969,234
80,8067,237
81,8166,241
82,8266,243
83,8366,245
84,8465,249
85,8565,249
86,8663,250
87,8762,251
88,8862,254
89,8961,256
90,9061,259
91,9159,259
92,9257,260
93,9357,263
94,9457,266
95,9556,268
96,9655,268
97,9752,268
98,9850,268
99,10130,269
100,10364,269
101,10604,276
102,10840,282
103,11080,291
104,11320,299
105,11558,302
106,11797,303
107,12036,307
108,12276,309
109,12515,311
110,12753,314
111,12993,318
112,13232,318
113,13472,319
114,13710,321
115,13944,323
116,14183,324
117,14423,326
118,14662,329
119,14902,332
120,15139,334
121,15378,336
122,15618,336
123,15857,337
124,16094,340
125,16333,342
126,16570,343
127,16808,348
128,17047,353
129,17284,355
130,17522,355
131,17762,357
132,18001,357
133,18241,359
134,18478,360
135,18717,360
136,18957,360
137,19195,363
138,19433,363
139,19672,363
140,19911,363
141,20146,363
142,20385,363
143,20622,364
144,20862,367
145,21101,368
146,21340,369
147,21579,370
148,21819,370
149,22058,370
150,22297,371
151,22534,372
152,22769,374
153,23007,376
154,23247,378
155,23487,380
156,23727,380
157,23967,381
158,24206,381
159,24445,382
160,24681,385
161,24920,386
162,25160,387
163,25400,388
164,25636,388
165,25875,390
166,26115,391
167,26354,392
168,26594,392
169,26833,392
170,27073,394
171,27312,394
172,27550,395
173,27788,397
174,28027,399
175,28267,400
176,28507,401
177,28747,402
178,28986,402
179,29225,402
180,29464,402
181,29704,402
182,29944,402
183,30184,403
