hydropower,atomicpowerplant,baltimore,chester,environment,recreation
-14.927208006075482,-0.8610670898470337,-0.8094983917489079,-0.8023019290651807,0.4129381279387496,-0.9642857142857143
-8.920263754248825,-0.9790611489344193,-0.601567742968732,-0.8152892869402701,0.4211206243420917,-1.0
-34.29955290032078,-0.9671819482088744,-0.8237134113357713,-0.8508391923158583,0.2523611982149791,-1.0
-50.26458970901681,-0.8687612605068074,-0.6643788987120793,-0.813685445875428,0.2539158969296683,-0.8214285714285714
-37.09365414255025,-0.8089165928593728,-0.8886120835102758,-0.8979880850775755,0.3067375615877094,-0.9642857142857143
-22.976983978851923,-0.266526169485091,-0.22194432489202964,-0.8539821567792059,0.4001063598665149,-0.8928571428571429
-16.78204220242122,-0.7777649067996074,-0.8777024844840752,-0.8636967863577374,0.41070146009402453,-0.9642857142857143
-50.5678369626124,-0.8653990973237907,-0.5745089847836087,-0.8203503896811731,0.2531720316006206,-0.9285714285714286
-13.615693950095952,-0.9589753393739712,-0.8082885300763497,-0.8442403626104787,0.4231106277594155,-0.8214285714285714
-9.336478122118269,-0.7225931354975728,-0.8678193830382909,-0.7565380072351685,0.45463133679073603,-0.8928571428571429
-48.50290662421803,-0.9142846441028802,-0.6876113671985873,-0.7989437210130939,0.2709789620130193,-0.9285714285714286
-45.40560298782122,-0.8119617810200912,-0.6506756720875226,-0.8576203233216491,0.2720882248763365,-0.9285714285714286
-9.236434879362749,-0.9909814612650887,-0.708039530836021,-0.8656147546758032,0.43589951782951136,-0.75
-39.814190444536536,-0.7069208791460522,-0.7017197877676837,-0.7823293436000691,0.31450474040900106,-0.9642857142857143
-26.615771581410463,-0.7607865210359771,-0.59523831603367,-0.8586338331292598,0.37486240309290364,-1.0
-29.948650197450085,-0.5845365006284933,-0.6342318252105453,-0.8691830424230885,0.3581096406160341,-1.0
-14.009683894955757,-0.9625287377358194,-0.6047518059606719,-0.8176451571520692,0.43097515934809394,-0.7857142857142857
-48.454958784688664,-0.6953164123237359,-0.4290582634811436,-0.8513509481879115,0.26840375632910274,-0.8928571428571429
-51.68756461161707,-0.44919696461966524,-0.3822180946477958,-0.8742252296901233,0.2511420819195783,-0.9285714285714286
-10.3125365064377,-0.8270029834673912,-0.7466533920238029,-0.9027660829972587,0.4047189844472929,-1.0
