,nfe,improvements
0,100,18
1,200,29
2,300,42
3,400,60
4,500,83
5,600,93
6,700,104
7,800,113
8,900,127
9,1000,143
10,1100,165
11,1200,187
12,1300,212
13,1400,226
14,1500,247
15,1600,265
16,1700,273
17,1800,283
18,1900,294
19,2000,309
20,2100,314
21,2200,320
22,2300,326
23,2400,339
24,2500,351
25,2600,366
26,2700,377
27,2800,392
28,2900,403
29,3000,412
30,3100,422
31,3200,425
32,3300,436
33,3400,449
34,3500,455
35,3600,464
36,3700,473
37,3800,482
38,3900,490
39,4000,494
40,4100,503
41,4200,512
42,4300,517
43,4400,524
44,4500,534
45,4600,538
46,4700,545
47,4800,553
48,4900,555
49,5000,563
50,5100,573
51,5200,588
52,5300,596
53,5400,604
54,5500,619
55,5600,626
56,5700,635
57,5800,639
58,5900,644
59,6000,649
60,6100,656
61,6200,662
62,6300,671
63,6400,680
64,6500,687
65,6600,693
66,6700,700
67,6800,702
68,6900,707
69,7000,711
70,7100,719
71,7200,724
72,7300,730
73,7400,741
74,7500,753
75,7600,758
76,7700,766
77,7800,777
78,7900,782
79,8000,790
80,8100,797
81,8200,802
82,8300,811
83,8400,815
84,8500,821
85,8600,828
86,8700,835
87,8800,844
88,8900,848
89,9000,852
90,9100,858
91,9200,864
92,9300,877
93,9400,884
94,9500,888
95,9600,891
96,9700,897
97,9800,902
98,9900,906
99,10396,913
100,10924,941
101,11452,976
102,11980,1019
103,12508,1058
104,13036,1107
105,13564,1148
106,14092,1185
107,14620,1229
108,15148,1269
109,15676,1304
110,16204,1344
111,16732,1374
112,17260,1411
113,17788,1443
114,18316,1471
115,18844,1504
116,19372,1537
117,19900,1563
118,20428,1599
119,20956,1629
120,21484,1659
121,22012,1697
122,22540,1726
123,23068,1758
124,23596,1783
125,24124,1805
126,24652,1844
127,25180,1876
128,25708,1912
129,26236,1949
130,26764,1983
131,27292,2020
132,27820,2050
133,28348,2073
134,28876,2100
135,29404,2135
136,29932,2175
137,30460,2191
138,30988,2231
139,31516,2269
140,32044,2293
141,32572,2318
142,33100,2347
143,33628,2378
144,34156,2398
145,34684,2427
146,35212,2454
147,35740,2481
148,36268,2510
149,36796,2537
150,37324,2572
151,37852,2590
152,38380,2620
153,38908,2646
154,39436,2675
155,39964,2691
156,40492,2720
157,41020,2742
158,41548,2776
159,42076,2796
160,42604,2820
161,43132,2837
162,43660,2862
163,44188,2882
164,44716,2918
165,45244,2939
166,45772,2961
167,46300,2983
168,46828,3009
169,47356,3028
170,47884,3051
171,48412,3072
172,48940,3094
173,49468,3112
174,49996,3137
175,50524,3155
176,51052,3170
177,51580,3192
178,52108,3207
179,52636,3222
180,53164,3242
181,53692,3261
182,54220,3282
183,54748,3306
184,55276,3332
185,55804,3361
186,56332,3379
187,56860,3404
188,57388,3428
189,57916,3454
190,58444,3478
191,58972,3506
192,59500,3528
193,60028,3547
194,60556,3580
195,61084,3605
196,61612,3625
197,62140,3644
198,62668,3674
199,65098,3698
200,67634,3813
201,70170,3939
202,72706,4080
203,75242,4234
204,77778,4397
205,80314,4558
206,82850,4734
207,85386,4898
208,87922,5048
209,90458,5200
210,92994,5336
211,95530,5466
212,98066,5579
213,100602,5711
