,nfe,improvements
0,100,20
1,200,34
2,300,43
3,400,59
4,500,75
5,600,100
6,700,124
7,800,145
8,900,160
9,1000,179
10,1100,199
11,1200,217
12,1300,233
13,1400,243
14,1500,256
15,1600,268
16,1700,281
17,1800,295
18,1900,307
19,2000,318
20,2100,324
21,2200,332
22,2300,342
23,2400,347
24,2500,352
25,2600,358
26,2700,363
27,2800,373
28,2900,376
29,3000,381
30,3100,387
31,3200,395
32,3300,402
33,3400,414
34,3500,420
35,3600,428
36,3700,437
37,3800,444
38,3900,450
39,4000,453
40,4100,458
41,4200,460
42,4300,464
43,4400,473
44,4500,480
45,4600,488
46,4700,496
47,4800,501
48,4900,507
49,5000,518
50,5100,528
51,5200,540
52,5300,549
53,5400,556
54,5500,558
55,5600,567
56,5700,576
57,5800,580
58,5900,583
59,6000,590
60,6100,597
61,6200,600
62,6300,604
63,6400,607
64,6500,610
65,6600,618
66,6700,623
67,6800,628
68,6900,632
69,7000,639
70,7100,645
71,7200,648
72,7300,650
73,7400,653
74,7500,653
75,7600,657
76,7700,659
77,7800,663
78,7900,667
79,8000,674
80,8100,680
81,8200,685
82,8300,686
83,8400,695
84,8500,698
85,8600,702
86,8700,706
87,8800,711
88,8900,713
89,9000,715
90,9100,717
91,9200,718
92,9300,720
93,9400,723
94,9500,726
95,9600,732
96,9700,734
97,9800,737
98,9900,742
99,10618,744
100,11442,782
101,12266,825
102,13090,886
103,13914,955
104,14738,1006
105,15562,1058
106,16386,1125
107,17210,1174
108,18034,1236
109,18858,1294
110,19682,1350
111,20506,1391
112,21330,1439
113,22154,1485
114,22978,1524
115,23802,1567
116,24626,1604
117,25450,1647
118,26274,1692
119,27098,1730
120,27922,1771
121,28746,1820
122,29570,1870
123,30394,1907
124,31218,1952
125,32042,1997
126,32866,2037
127,33690,2068
128,34514,2105
129,35338,2131
130,36162,2163
131,36986,2198
132,37810,2235
133,38634,2259
134,39458,2292
135,40282,2328
136,41106,2358
137,41930,2395
138,42754,2420
139,43578,2447
140,44402,2472
141,45226,2501
142,46050,2544
143,46874,2591
144,47698,2621
145,48522,2653
146,49346,2693
147,50170,2717
148,50994,2750
149,51818,2780
150,52642,2803
151,53466,2828
152,54290,2862
153,55114,2901
154,55938,2937
155,56762,2973
156,57586,3002
157,58410,3024
158,59234,3055
159,60058,3083
160,60882,3115
161,61706,3150
162,62530,3179
163,63354,3204
164,64178,3231
165,65002,3260
166,65826,3287
167,66650,3311
168,67474,3347
169,68298,3374
170,69122,3397
171,69946,3426
172,70770,3454
173,71594,3482
174,72418,3506
175,73242,3532
176,74066,3557
177,74890,3600
178,75714,3634
179,76538,3669
180,77362,3705
181,78186,3732
182,79010,3761
183,79834,3791
184,80658,3820
185,81482,3850
186,82306,3877
187,83130,3906
188,83954,3932
189,84778,3963
190,85602,4002
191,86426,4029
192,87250,4057
193,88074,4088
194,88898,4122
195,89722,4137
196,90546,4164
197,91370,4196
198,92194,4225
199,96003,4259
200,99983,4354
201,103963,4468
202,107943,4613
203,111923,4786
204,115903,4991
205,119883,5194
206,123863,5384
207,127843,5549
208,131823,5708
209,135803,5858
210,139783,6038
211,143763,6209
212,147743,6349
213,151723,6498
214,155703,6645
215,159683,6785
216,163663,6889
217,167643,7019
218,171623,7152
219,175603,7266
220,179583,7372
221,183563,7479
222,187543,7590
223,191523,7706
224,195503,7816
225,199483,7916
226,203463,8005
227,207443,8095
228,211423,8182
229,215403,8250
230,219383,8321
231,223363,8401
232,227343,8473
233,231323,8552
234,235303,8619
235,239283,8697
236,243263,8755
237,247243,8810
238,251223,8876
