,nfe,improvements
0,100,13
1,200,26
2,300,47
3,400,78
4,500,105
5,600,123
6,700,148
7,800,171
8,900,191
9,1000,207
10,1100,230
11,1200,245
12,1300,266
13,1400,285
14,1500,298
15,1600,314
16,1700,329
17,1800,344
18,1900,351
19,2000,360
20,2100,371
21,2200,385
22,2300,395
23,2400,409
24,2500,420
25,2600,434
26,2700,443
27,2800,449
28,2900,459
29,3000,469
30,3100,478
31,3200,483
32,3300,492
33,3400,504
34,3500,512
35,3600,519
36,3700,527
37,3800,538
38,3900,545
39,4000,548
40,4100,554
41,4200,565
42,4300,572
43,4400,579
44,4500,585
45,4600,589
46,4700,596
47,4800,604
48,4900,616
49,5000,623
50,5100,632
51,5200,638
52,5300,644
53,5400,650
54,5500,656
55,5600,666
56,5700,671
57,5800,679
58,5900,685
59,6000,691
60,6100,704
61,6200,710
62,6300,715
63,6400,718
64,6500,722
65,6600,730
66,6700,734
67,6800,740
68,6900,749
69,7000,757
70,7100,761
71,7200,767
72,7300,775
73,7400,785
74,7500,789
75,7600,797
76,7700,802
77,7800,808
78,7900,817
79,8000,821
80,8100,827
81,8200,835
82,8300,842
83,8400,851
84,8500,858
85,8600,862
86,8700,867
87,8800,878
88,8900,884
89,9000,895
90,9100,901
91,9200,910
92,9300,914
93,9400,919
94,9500,926
95,9600,934
96,9700,941
97,9800,948
98,9900,958
99,10582,963
100,11358,998
101,12134,1048
102,12910,1106
103,13686,1178
104,14462,1251
105,15238,1327
106,16014,1413
107,16790,1487
108,17566,1547
109,18342,1621
110,19118,1696
111,19894,1775
112,20670,1835
113,21446,1906
114,22222,1959
115,22998,2014
116,23774,2077
117,24550,2130
118,25326,2190
119,26102,2244
120,26878,2300
121,27654,2340
122,28430,2394
123,29206,2449
124,29982,2504
125,30758,2557
126,31534,2606
127,32310,2655
128,33086,2702
129,33862,2747
130,34638,2785
131,35414,2843
132,36190,2887
133,36966,2948
134,37742,2998
135,38518,3057
136,39294,3103
137,40070,3147
138,40846,3212
139,41622,3262
140,42398,3320
141,43174,3366
142,43950,3441
143,44726,3510
144,45502,3575
145,46278,3632
146,47054,3681
147,47830,3731
148,48606,3790
149,49382,3833
150,50158,3893
151,50934,3947
152,51710,4001
153,52486,4061
154,53262,4107
155,54038,4144
156,54814,4187
157,55590,4238
158,56366,4272
159,57142,4322
160,57918,4351
161,58694,4389
162,59470,4427
163,60246,4473
164,61022,4520
165,61798,4561
166,62574,4611
167,63350,4643
168,64126,4681
169,64902,4713
170,65678,4751
171,66454,4794
172,67230,4830
173,68006,4877
174,68782,4907
175,69558,4932
176,70334,4966
177,71110,5001
178,71886,5031
179,72662,5066
180,73438,5097
181,74214,5120
182,74990,5150
183,75766,5182
184,76542,5211
185,77318,5238
186,78094,5269
187,78870,5307
188,79646,5331
189,80422,5374
190,81198,5409
191,81974,5437
192,82750,5470
193,83526,5503
194,84302,5536
195,85078,5564
196,85854,5598
197,86630,5631
198,87406,5653
199,91866,5685
200,96778,5925
201,101690,6179
202,106602,6509
203,111514,6901
204,116426,7295
205,121338,7686
206,126250,8110
207,131162,8503
208,136074,8825
209,140986,9132
210,145898,9391
211,150810,9682
212,155722,9963
213,160634,10233
214,165546,10431
215,170458,10675
216,175370,10893
217,180282,11090
218,185194,11282
219,190106,11459
220,195018,11616
221,199930,11793
222,204842,11952
223,209754,12127
224,214666,12312
225,219578,12459
226,224490,12607
227,229402,12749
228,234314,12895
229,239226,13013
230,244138,13155
231,249050,13266
232,253962,13383
